Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Voting,Ownership,Incorporation Country
Oceania,Australia,Caltex Australia Ltd,Oil & Gas,20329603,3002341,,0.08,Australia
Oceania,Australia,Centro Properties Group,Financials,29011272,4284478,,0.11,Australia
Oceania,Australia,Centro Retail Group,Financials,2275297,336023,,0.06,Australia
Oceania,Australia,CFS Gandel Retail Trust,Financials,17644987,2605868,,0.09,Australia
Oceania,Australia,Challenger Financial Services Group Ltd,Financials,9480836,1400160,,0.09,Australia
Oceania,Australia,Coca-Cola Amatil Ltd,Consumer Goods,119253892,17611799,,0.42,Australia
Oceania,Australia,Cochlear Ltd,Health Care,7377177,1089485,,0.06,Australia
Oceania,Australia,Cockatoo Ridge Wines Ltd,Financials,2053689,303295,,1.96,Australia
Oceania,Australia,Coles Myer Ltd,Consumer Services,151551254,22381577,,0.24,Australia
Oceania,Australia,Commonwealth Bank of Australia,Financials,118944414,17566094,,0.04,Australia
Oceania,Australia,Commonwealth Property Office Fund,Financials,11970965,1767911,,0.12,Australia
Oceania,Australia,Computershare Ltd,Financials,26655157,3936519,,0.13,Australia
Oceania,Australia,Corporate Express Australia Ltd,Industrials,4605273,680121,,0.08,Australia
Oceania,Australia,CSL Ltd/Australia,Health Care,57778336,8532891,,0.15,Australia
Oceania,Australia,CSR Ltd,Basic Materials,25729359,3799795,,0.16,Australia
Oceania,Australia,DB RREEF Trust,Financials,22354347,3301362,,0.12,Australia
Oceania,Australia,Downer EDI Ltd,Industrials,12970963,1915594,,0.12,Australia
Oceania,Australia,Envestra Ltd,Utilities,3846106,568005,,0.09,Australia
Oceania,Australia,Flight Centre Ltd,Consumer Services,6072617,896824,,0.13,Australia
Oceania,Australia,Fosters Group Ltd,Consumer Goods,102535803,15142817,,0.18,Australia
Oceania,Australia,Futuris Corp Ltd,Consumer Goods,8505393,1256104,,0.13,Australia
Oceania,Australia,GPT Group,Financials,76140147,11244622,,0.19,Australia
Oceania,Australia,Gunns Ltd,Basic Materials,11179030,1650955,,0.2,Australia
Oceania,Australia,GWA International Ltd,Industrials,6603777,975267,,0.16,Australia
Oceania,Australia,Harvey Norman Holdings Ltd,Consumer Services,17950863,2651041,,0.12,Australia
Oceania,Australia,Healthscope Ltd,Health Care,22345014,3299984,,0.35,Australia
Oceania,Australia,Iluka Resources Ltd,Basic Materials,14636773,2161606,,0.16,Australia
Oceania,Australia,Incitec Pivot Ltd,Basic Materials,2853291,421383,,0.06,Australia
Oceania,Australia,Insurance Australia Group Ltd,Financials,77560931,11454448,,0.18,Australia
Oceania,Australia,Investa Property Group,Financials,17608041,2600412,,0.12,Australia
Oceania,Australia,James Hardie Industries NV,Industrials,32445718,4791688,,0.16,Netherlands
Oceania,Australia,John Fairfax Holdings Ltd,Consumer Services,60790522,8977740,,0.33,Australia
Oceania,Australia,Leighton Holdings Ltd,Industrials,20478773,3024371,,0.08,Australia
Oceania,Australia,Lend Lease Corp Ltd,Industrials,48054399,7096828,,0.17,Australia
Oceania,Australia,Lion Nathan Ltd,Consumer Goods,14428538,2130853,,0.07,Australia
Oceania,Australia,Macquarie Airports,Industrials,66093175,9760853,,0.26,Australia
Oceania,Australia,Macquarie Bank Ltd,Financials,162801792,24043093,,0.21,Australia
Oceania,Australia,Macquarie Goodman Group,Financials,70095099,10351870,,0.2,Australia
Oceania,Australia,Macquarie Infrastructure Group,Industrials,123781946,18280516,,0.29,Australia
Oceania,Australia,Macquarie Office Trust,Financials,14750524,2178405,,0.12,Australia
Oceania,Australia,Mayne Pharma Ltd,Health Care,4840676,714887,,0.06,Australia
Oceania,Australia,Metcash Ltd,Consumer Services,30314565,4476953,,0.18,Australia
Oceania,Australia,Minara Resources Ltd,Basic Materials,5270756,778402,,0.12,Australia
Oceania,Australia,Mirvac Group,Financials,20453947,3020705,,0.12,Australia
Oceania,Australia,National Australia Bank Ltd,Financials,370330163,54691551,,0.14,Australia
Oceania,Australia,Newcrest Mining Ltd,Basic Materials,157256548,23224153,,0.39,Australia
Oceania,Australia,Novogen Ltd,Health Care,1063647,157083,,0.04,Australia
Oceania,Australia,Nufarm Ltd,Basic Materials,16059825,2371767,,0.16,Australia
Oceania,Australia,OneSteel Ltd,Basic Materials,34809892,5140837,,0.37,Australia
Oceania,Australia,Orica Ltd,Basic Materials,59366348,8767413,,0.19,Australia
Oceania,Australia,Origin Energy Ltd,Utilities,89300262,13188150,,0.3,Australia
Oceania,Australia,Oxiana Ltd,Basic Materials,18427858,2721485,,0.16,Australia
Oceania,Australia,Pacifica Group Ltd,Consumer Goods,1752841,258865,,0.15,Australia
Oceania,Australia,PaperlinX Ltd,Basic Materials,13712643,2025127,,0.16,Australia
Oceania,Australia,Patrick Corp Ltd,Industrials,81225696,11995672,,0.32,Australia
Oceania,Australia,Perpetual Trustees Australia Ltd,Financials,15927763,2352263,,0.12,Australia
Oceania,Australia,Promina Group Ltd,Financials,85231936,12587327,,0.34,Australia
Oceania,Australia,Publishing & Broadcasting Ltd,Consumer Services,11187670,1652231,,0.02,Australia
Oceania,Australia,Qantas Airways Ltd,Consumer Services,30053127,4438343,,0.08,Australia
Oceania,Australia,QBE Insurance Group Ltd,Financials,104132846,15378674,,0.13,Australia
Oceania,Australia,Rinker Group Ltd,Industrials,120975274,17866018,,0.16,Australia
Oceania,Australia,Rio Tinto Ltd,Basic Materials,271471275,40091752,,0.17,Australia
Oceania,Australia,Rural Press Ltd,Consumer Services,6435500,950415,,0.1,Australia
Oceania,Australia,Santos Ltd,Oil & Gas,62886286,9287249,,0.17,Australia
Oceania,Australia,Seven Network Ltd,Consumer Services,28061738,4144248,,0.31,Australia
Oceania,Australia,SFE Corp Ltd,Financials,10810294,1596499,,0.12,Australia
Oceania,Australia,Sigma Pharmaceuticals Ltd,Consumer Services,10240807,1512395,,0.07,Australia
Oceania,Australia,Sims Group Ltd,Industrials,17991032,2656974,,0.23,Australia
Oceania,Australia,Smorgon Steel Group Ltd,Basic Materials,7564973,1117220,,0.12,Australia
Oceania,Australia,Sonic Healthcare Ltd,Health Care,70425,10401,,0.0,Australia
Oceania,Australia,Southern Cross Broadcasting Australia Ltd,Consumer Services,4479111,661490,,0.11,Australia
Oceania,Australia,Spotless Group Ltd,Industrials,8132825,1201082,,0.16,Australia
Oceania,Australia,Stockland,Financials,50161848,7408063,,0.12,Australia
Oceania,Australia,St George Bank Ltd,Financials,135583515,20023410,,0.18,Australia
Oceania,Australia,Suncorp-Metway Ltd,Financials,94854137,14008364,,0.17,Australia
Oceania,Australia,Symbion Health Ltd,Health Care,6636904,980159,,0.06,Australia
Oceania,Australia,TABCORP Holdings Ltd,Consumer Services,110640424,16339734,,0.27,Australia
Oceania,Australia,Telstra Corp Ltd,Telecommunications,101528227,14994015,,0.04,Australia
Oceania,Australia,Ten Network Holdings Ltd,Consumer Services,7261985,1072473,,0.12,Australia
Oceania,Australia,Toll Holdings Ltd,Industrials,38613954,5702633,,0.16,Australia
Oceania,Australia,Transurban Group,Industrials,90202196,13321351,,0.35,Australia
Oceania,Australia,UNiTAB Ltd,Consumer Services,14871587,2196284,,0.17,Australia
Oceania,Australia,Washington H Soul Pattinson & Co Ltd,Industrials,9478623,1399834,,0.08,Australia
Oceania,Australia,Wesfarmers Ltd,Consumer Services,112561298,16623415,,0.16,Australia
Oceania,Australia,Westfield Group,Financials,183286058,27068275,,0.12,Australia
Oceania,Australia,Westpac Banking Corp,Financials,1101603209,162688308,,0.53,Australia
Oceania,Australia,West Australian Newspapers Holdings Ltd,Consumer Services,2587140,382077,,0.03,Australia
Oceania,Australia,Woodside Petroleum Ltd,Oil & Gas,355522873,52504762,,0.27,Australia
Oceania,Australia,Woolworths Ltd,Consumer Services,219111722,32359125,,0.22,Australia
Oceania,Australia,WorleyParsons Ltd,Oil & Gas,3163615,467213,,0.03,Australia
Europe,Austria,Bank Austria Creditanstalt AG,Financials,751,111,,0.0,Austria
Europe,Austria,Erste Bank der Oesterreichischen Sparkassen AG,Financials,253738346,37472896,,0.28,Austria
Europe,Austria,EVN AG,Utilities,37994869,5611205,,0.17,Austria
Europe,Austria,IMMOFINANZ Immobilien Anlagen AG,Financials,60286488,8903303,,0.28,Austria
Europe,Austria,OMV AG,Oil & Gas,719854984,106310502,,0.61,Austria
Europe,Austria,Raiffeisen International Bank Holding AG,Financials,45409749,6706258,,0.07,Austria
Europe,Austria,Telekom Austria AG,Telecommunications,437419867,64599574,,0.58,Austria
Europe,Austria,Verbund - Oesterreichische Elektrizitaetswirtschafts AG,Utilities,212459744,31376739,,0.29,Austria
Europe,Austria,Wienerberger AG,Industrials,87470606,12917941,,0.44,Austria
Europe,Belgium,AGFA-Gevaert NV,Industrials,39862365,5887002,,0.25,Belgium
Europe,Belgium,Almancora Comm Va,Financials,22665673,3347340,,0.05,Belgium
Europe,Belgium,Belgacom SA,Telecommunications,89517397,13220217,,0.11,Belgium
Europe,Belgium,Colruyt SA,Consumer Services,49429999,7299981,,0.15,Belgium
Europe,Belgium,Cumerio,Basic Materials,1033431,152620,,0.03,Belgium
Europe,Belgium,Delhaize Group,Consumer Services,158705608,23438155,,0.38,Belgium
Europe,Belgium,Dexia,Financials,1446248133,213586580,,0.85,Belgium
Europe,Belgium,Elia System Operator SA/NV,Utilities,1695225,250356,,0.01,Belgium
Europe,Belgium,Fluxys,Utilities,30313440,4476786,,0.23,Belgium
Europe,Belgium,Groupe Bruxelles Lambert SA,Financials,244513710,36110572,,0.27,Belgium
Europe,Belgium,InBev NV,Consumer Goods,304151683,44918100,,0.17,Belgium
Europe,Belgium,KBC Groep NV,Financials,748509030,110542223,,0.33,Belgium
Europe,Belgium,Mobistar SA,Telecommunications,38989678,5758121,,0.12,Belgium
Europe,Belgium,Nationale A Portefeuille,Financials,153766004,22708658,,0.42,Belgium
Europe,Belgium,RTL Group SA,Consumer Services,29757462,4394678,,0.04,Luxembourg
Europe,Belgium,Solvay SA,Basic Materials,137769215,20346201,,0.22,Belgium
Europe,Belgium,UCB SA,Health Care,276957177,40901928,,0.6,Belgium
Europe,Belgium,Umicore,Basic Materials,89307006,13189146,,0.43,Belgium
North America,Bermuda,Assured Guaranty Ltd,Financials,120311042,17767922,,0.93,Bermuda
North America,Bermuda,Catlin Group Ltd,Financials,58353123,8617777,,0.66,Bermuda
North America,Bermuda,Endurance Specialty Holdings Ltd,Financials,422383804,62379000,,2.64,Bermuda
North America,Bermuda,Platinum Underwriters Holdings Ltd,Financials,236175661,34879182,,1.9,Bermuda
North America,Bermuda,Scottish Re Group Ltd,Financials,128299546,18947690,,1.49,Cayman Islands
Latin America,Brazil,Acesita SA,Basic Materials,8849593,1306936,,0.13,Brazil
Latin America,Brazil,AES Tiete SA,Utilities,12730989,1880153,,0.09,Brazil
Latin America,Brazil,All America Latina Logistica SA,Industrials,29355778,4335356,,0.29,Brazil
Latin America,Brazil,Aracruz Celulose SA,Basic Materials,34681752,5121913,,0.14,Brazil
Latin America,Brazil,Banco Bradesco SA,Financials,298509805,44084889,,0.16,Brazil
Latin America,Brazil,Banco do Brasil SA,Financials,80746734,11924938,,0.08,Brazil
Latin America,Brazil,Banco Itau Holding Financeira SA,Financials,198206223,29271733,,0.12,Brazil
Latin America,Brazil,Bradespar SA,Financials,24483153,3615751,,0.16,Brazil
Latin America,Brazil,Brasil Telecom Participacoes SA,Telecommunications,61298824,9052808,,0.21,Brazil
Latin America,Brazil,Brasil Telecom SA,Telecommunications,12339878,1822393,,0.06,Brazil
Latin America,Brazil,Braskem SA,Basic Materials,22995722,3396082,,0.12,Brazil
Latin America,Brazil,Caemi Mineracao e Metalurgica SA,Basic Materials,47176931,6967241,,0.12,Brazil
Latin America,Brazil,Centrais Eletricas Brasileiras SA,Utilities,26483621,3911186,,0.04,Brazil
Latin America,Brazil,Cia Brasileira de Distribuicao Grupo Pao de Acucar,Consumer Services,23750131,3507496,,0.09,Brazil
Latin America,Brazil,Cia de Bebidas das Americas,Consumer Goods,122687586,18118898,,0.08,Brazil
Latin America,Brazil,Cia de Concessoes Rodoviarias,Industrials,37965226,5606827,,0.18,Brazil
Latin America,Brazil,Cia de Gas de Sao Paulo,Utilities,3247305,479572,,0.04,Brazil
Latin America,Brazil,Cia de Saneamento Basico do Estado de Sao Paulo,Utilities,7032567,1038592,,0.05,Brazil
Latin America,Brazil,Cia de Transmissao de Energia Eletrica Paulista,Utilities,6943803,1025483,,0.06,Brazil
Latin America,Brazil,Cia Energetica de Minas Gerais,Utilities,51019538,7534730,,0.12,Brazil
Latin America,Brazil,Cia Paranaense de Energia,Utilities,16885909,2493765,,0.13,Brazil
Latin America,Brazil,Cia Siderurgica Belgo Mineira,Basic Materials,77578978,11457113,,0.15,Brazil
Latin America,Brazil,Cia Siderurgica Nacional SA,Basic Materials,79496696,11740328,,0.2,Brazil
Latin America,Brazil,Cia Vale do Rio Doce,Basic Materials,504393241,74490418,,0.16,Brazil
Latin America,Brazil,Contax Participacoes SA,Industrials,6138439,906544,,0.3,Brazil
Latin America,Brazil,CPFL Energia SA,Utilities,6506384,960884,,0.02,Brazil
Latin America,Brazil,Eletropaulo Metropolitana de Sao Paulo SA,Utilities,3458088,510702,,0.03,Brazil
Latin America,Brazil,Embratel Participacoes SA,Telecommunications,16802798,2481491,,0.12,Brazil
Latin America,Brazil,Empresa Brasileira de Aeronautica SA,Industrials,97816785,14445898,,0.22,Brazil
Latin America,Brazil,Fertilizantes Fosfatados SA,Basic Materials,6399409,945085,,0.08,Brazil
Latin America,Brazil,Gerdau SA,Basic Materials,62265439,9195561,,0.13,Brazil
Latin America,Brazil,Gol Linhas Aereas Inteligentes SA,Consumer Services,28492221,4207823,,0.08,Brazil
Latin America,Brazil,Guararapes Confeccoes SA,Consumer Goods,5226947,771932,,0.04,Brazil
Latin America,Brazil,Investimentos Itau SA,Financials,102186930,15091295,,0.15,Brazil
Latin America,Brazil,Klabin SA,Industrials,18886068,2789155,,0.17,Brazil
Latin America,Brazil,Lojas Americanas SA,Consumer Services,18492910,2731093,,0.12,Brazil
Latin America,Brazil,Metalurgica Gerdau SA,Basic Materials,26581802,3925686,,0.15,Brazil
Latin America,Brazil,Natura Cosmeticos SA,Consumer Goods,136232558,20119263,,0.53,Brazil
Latin America,Brazil,NET Servicos de Comunicacao SA,Consumer Services,5621436,830192,,0.05,Brazil
Latin America,Brazil,Perdigao SA,Consumer Goods,13188272,1947686,,0.14,Brazil
Latin America,Brazil,Petroleo Brasileiro SA,Oil & Gas,927359819,136955484,,0.18,Brazil
Latin America,Brazil,Sadia SA,Consumer Goods,16600950,2451682,,0.13,Brazil
Latin America,Brazil,Souza Cruz SA,Consumer Goods,15350956,2267079,,0.06,Brazil
Latin America,Brazil,Telecomunicacoes de Sao Paulo SA,Telecommunications,6887160,1017118,,0.01,Brazil
Latin America,Brazil,Telemar Norte Leste SA,Telecommunications,14114684,2084502,,0.03,Brazil
Latin America,Brazil,Telemig Celular Participacoes SA,Telecommunications,8008779,1182762,,0.13,Brazil
Latin America,Brazil,Telesp Celular Participacoes SA,Telecommunications,207355501,30622928,,1.24,Brazil
Latin America,Brazil,Tele Centro Oeste Celular Participacoes SA,Telecommunications,8604265,1270706,,0.09,Brazil
Latin America,Brazil,Tele Norte Leste Participacoes SA,Telecommunications,77961761,11513644,,0.15,Brazil
Latin America,Brazil,Tele Sudeste Celular Participacoes SA,Telecommunications,146936,21700,,0.0,Brazil
Latin America,Brazil,Tim Participacoes SA,Telecommunications,22444803,3314721,,0.15,Brazil
Latin America,Brazil,Tractebel Energia SA,Utilities,9374469,1384452,,0.03,Brazil
Latin America,Brazil,Usinas Siderurgicas de Minas Gerais SA,Basic Materials,63574605,9388902,,0.18,Brazil
Latin America,Brazil,Votorantim Celulose e Papel SA,Basic Materials,17156802,2533772,,0.11,Brazil
North America,Canada,Abitibi-Consolidated Inc,Basic Materials,27077089,3998832,,0.23,Canada
North America,Canada,Agricore United,Consumer Goods,7635285,1127603,,0.42,Canada
North America,Canada,Agrium Inc,Basic Materials,45720661,6752174,,0.24,Canada
North America,Canada,Alcan Inc,Basic Materials,267900761,39564447,,0.26,Canada
North America,Canada,Aliant Inc,Telecommunications,21700337,3204776,,0.09,Canada
North America,Canada,Arizona Star Resource Corp,Basic Materials,10502750,1551080,,0.66,Canada
North America,Canada,ATI Technologies Inc,Technology,53696589,7930085,,0.19,Canada
North America,Canada,Bank of Montreal,Financials,726081865,107230107,,0.39,Canada
North America,Canada,Bank of Nova Scotia,Financials,939985191,138820039,,0.35,Canada
North America,Canada,Banro Corp,Basic Materials,602316,88952,,0.04,Canada
North America,Canada,Barrick Gold Corp,Basic Materials,302122194,44618378,,0.29,Canada
North America,Canada,BCE Inc,Telecommunications,66860413,9874161,,0.04,Canada
North America,Canada,Bema Gold Corp,Basic Materials,51433621,7595883,,0.58,Canada
North America,Canada,Biovail Corp,Health Care,97873068,14454210,,0.35,Canada
North America,Canada,Bombardier Inc,Industrials,55596311,8210642,,0.2,Canada
North America,Canada,Brookfield Asset Management Inc,Financials,85621702,12644889,,0.1,Canada
North America,Canada,Brookfield Properties Corp,Financials,60488712,8933168,,0.13,Canada
North America,Canada,Cameco Corp,Basic Materials,172986061,25547138,,0.23,Canada
North America,Canada,Canadian Imperial Bank of Commerce,Financials,592459112,87496269,,0.4,Canada
North America,Canada,Canadian National Railway Co,Industrials,388303252,57345874,,0.26,Canada
North America,Canada,Canadian Natural Resources Ltd,Oil & Gas,399594393,59013386,,0.22,Canada
North America,Canada,Canadian Pacific Railway Ltd,Industrials,106020024,15657378,,0.24,Canada
North America,Canada,Canadian Tire Corp Ltd,Consumer Services,74353671,10980790,,0.22,Canada
North America,Canada,Canadian Utilities Ltd,Utilities,33538684,4953101,,0.1,Canada
North America,Canada,Canadian Western Bank,Financials,27399869,4046501,,0.43,Canada
North America,Canada,Celestica Inc,Industrials,33169032,4898509,,0.21,Canada
North America,Canada,CGI Group Inc,Technology,29890528,4414329,,0.13,Canada
North America,Canada,Cinram International Inc,Consumer Services,117556436,17361113,,1.29,Canada
North America,Canada,CI Financial Inc,Financials,59945111,8852887,,0.14,Canada
North America,Canada,Cognos Inc,Technology,109864255,16225107,,0.47,Canada
North America,Canada,Cott Corp,Consumer Goods,35176508,5194980,,0.49,Canada
North America,Canada,Descartes Systems Group Inc,Technology,2570543,379626,,0.3,Canada
North America,Canada,Dofasco Inc,Basic Materials,67787946,10011142,,0.23,Canada
North America,Canada,Domtar Inc,Basic Materials,52596094,7767561,,0.54,United States
North America,Canada,Eldorado Gold Corp,Basic Materials,9578780,1414625,,0.1,Canada
North America,Canada,Enbridge Inc,Oil & Gas,201454520,29751452,,0.27,Canada
North America,Canada,EnCana Corp,Oil & Gas,652587579,96376235,,0.25,Canada
North America,Canada,Entree Gold Inc,Basic Materials,8623195,1273501,,1.07,Canada
North America,Canada,Fairmont Hotels & Resorts Inc,Consumer Services,49339651,7286639,,0.24,Canada
North America,Canada,Falconbridge Ltd,Basic Materials,150254914,22190129,,0.2,Canada
North America,Canada,Finning International Inc,Industrials,44292784,6541301,,0.23,Canada
North America,Canada,George Weston Ltd,Consumer Services,57241936,8453673,,0.09,Canada
North America,Canada,Goldcorp Inc,Basic Materials,118209293,17457529,,0.23,Canada
North America,Canada,Great-West Lifeco Inc,Financials,33828232,4995862,,0.02,Canada
North America,Canada,Hudsons Bay Co,Consumer Services,8590500,1268673,,0.14,Canada
North America,Canada,Husky Energy Inc,Oil & Gas,94289246,13924939,,0.07,Canada
North America,Canada,IGM Financial Inc,Financials,53392603,7885191,,0.08,Canada
North America,Canada,Imperial Oil Ltd,Oil & Gas,200630697,29629787,,0.09,Canada
North America,Canada,Inco Ltd,Basic Materials,128440066,18968442,,0.23,Canada
North America,Canada,Loblaw Cos Ltd,Consumer Services,76834429,11347156,,0.09,Canada
North America,Canada,Magna International Inc,Consumer Goods,124286449,18355023,,0.23,Canada
North America,Canada,Manulife Financial Corp,Financials,295324674,43614499,,0.09,Canada
North America,Canada,MDS Inc,Health Care,20724067,3060597,,0.13,Canada
North America,Canada,Molson Coors Canada Inc,Consumer Goods,13773366,2034095,,0.09,Canada
North America,Canada,National Bank Of Canada,Financials,108459191,16017603,,0.19,Canada
North America,Canada,Nexen Inc,Oil & Gas,189512203,27987772,,0.22,Canada
North America,Canada,Nortel Networks Corp,Technology,587501445,86764105,,0.59,Canada
North America,Canada,Nova Chemicals Corp,Basic Materials,43726114,6457613,,0.24,Canada
North America,Canada,Novelis Inc,Basic Materials,13148160,1941763,,0.13,Canada
North America,Canada,Orezone Resources Inc,Basic Materials,748279,110508,,0.0,Canada
North America,Canada,Penn West Energy Trust,Oil & Gas,2057214,303816,,0.01,Canada
North America,Canada,Petro-Canada,Oil & Gas,335832597,49596839,,0.24,Canada
North America,Canada,Placer Dome Inc,Basic Materials,175310557,25890427,,0.26,Canada
North America,Canada,Potash Corp of Saskatchewan,Basic Materials,380995139,56266589,,0.6,Canada
North America,Canada,Power Corp Of Canada,Financials,128256691,18941361,,0.16,Canada
North America,Canada,Power Financial Corp,Financials,72269477,10672989,,0.05,Canada
North America,Canada,Precision Drilling Trust,Oil & Gas,1732611,255878,,0.01,Canada
North America,Canada,Quebecor World Inc,Industrials,5215180,770195,,0.04,Canada
North America,Canada,Research In Motion Ltd,Technology,251960260,37210302,,0.28,Canada
North America,Canada,Rogers Communications Inc,Telecommunications,669747817,98910514,,0.65,Canada
North America,Canada,Royal Bank of Canada,Financials,264527133,39066219,,0.08,Canada
North America,Canada,Saputo Inc,Consumer Goods,20786535,3069822,,0.1,Canada
North America,Canada,Shaw Communications Inc,Consumer Services,60100715,8875867,,0.19,Canada
North America,Canada,Shell Canada Ltd,Oil & Gas,132997425,19641488,,0.07,Canada
North America,Canada,Shoppers Drug Mart Corp,Consumer Services,127880336,18885780,,0.24,Canada
North America,Canada,Suncor Energy Inc,Oil & Gas,427823580,63182364,,0.22,Canada
North America,Canada,Sun Life Financial Inc,Financials,180902928,26716327,,0.11,Canada
North America,Canada,Talisman Energy Inc,Oil & Gas,452331468,66801767,,0.34,Canada
North America,Canada,Teck Cominco Ltd,Basic Materials,166491718,24588033,,0.23,Canada
North America,Canada,TELUS Corp,Telecommunications,480498862,70961619,,0.43,Canada
North America,Canada,Thomson Corp/The,Consumer Services,85908161,12687194,,0.06,Canada
North America,Canada,Toronto-Dominion Bank,Financials,204051891,30135040,,0.08,Canada
North America,Canada,TransAlta Corp,Utilities,79285475,11709134,,0.27,Canada
North America,Canada,TransCanada Corp,Oil & Gas,233794059,34527459,,0.23,Canada
North America,Canada,Vincor International Inc,Consumer Goods,71807769,10604802,,1.19,Canada
Latin America,Cayman Islands,United America Indemnity Ltd,Financials,16783220,2478600,,0.37,Ireland
Asia,China,Anhui Conch Cement Co Ltd,Industrials,14304710,2112566,,0.14,China
Asia,China,Anhui Expressway Co,Industrials,8226577,1214927,,0.11,China
Asia,China,Baoshan Iron & Steel Co Ltd,Basic Materials,10702504,1580580,,0.02,China
Asia,China,Black Peony Group Co Ltd,Financials,11109605,1640702,,0.75,China
Asia,China,Bright Dairy & Food Co Ltd,Consumer Goods,3492647,515805,,0.09,China
Asia,China,China Construction Bank,Financials,353690408,52234138,,0.07,China
Asia,China,China International Marine Containers Co Ltd,Industrials,25108744,3708140,,0.2,China
Asia,China,China Life Insurance Co Ltd,Financials,305946175,45183116,,0.19,China
Asia,China,China Petroleum & Chemical Corp,Oil & Gas,0,0,,0.0,China
Asia,China,China Telecom Corp Ltd,Telecommunications,82794837,12227408,,0.04,China
Asia,China,China Yurun Food Group Ltd,Consumer Goods,6421009,948275,,0.12,Bermuda
Asia,China,COSCO Holdings,Industrials,19442056,2871265,,0.11,China
Asia,China,Dongfeng Motor Group Co Ltd,Consumer Goods,5135061,758362,,0.03,China
Asia,China,Fujian Longxi Bearing Group Co Ltd,Industrials,4324422,638645,,0.39,China
Asia,China,Fuyao Group Glass Industries Co Ltd,Consumer Goods,18762505,2770907,,0.42,China
Asia,China,Gree Electric Appliances Inc,Consumer Goods,10585529,1563305,,0.23,China
Asia,China,GuiZhou YiBai Pharmaceutical Co Ltd,Health Care,9519533,1405875,,1.07,China
Asia,China,Hainan Airlines Co Ltd,Consumer Services,175,26,,0.0,China
Asia,China,Henan Shuanghui Investment & Development Co Ltd,Consumer Goods,15346393,2266405,,0.28,China
Asia,China,Huaneng Power International Inc,Utilities,198197624,29270463,,0.34,China
Asia,China,Kweichow Moutai Co Ltd,Consumer Goods,14226514,2101017,,0.08,China
Asia,China,Offshore Oil Engineering Co Ltd,Oil & Gas,22997245,3396307,,0.27,China
Asia,China,PetroChina Co Ltd,Oil & Gas,39284437,5801652,,0.0,China
Asia,China,Ping An Insurance Group Co of China Ltd,Financials,473476221,69924493,,0.61,China
Asia,China,Shandong Dong-E E-Jiao-A,Health Care,16278141,2404008,,0.88,China
Asia,China,Shandong Huatai Paper Co Ltd,Basic Materials,13621912,2011728,,0.62,China
Asia,China,Shandong Pharmaceutical Glass Co Ltd,Health Care,14665307,2165820,,1.23,China
