Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Voting,Ownership,Incorporation Country
North America,Canada,Agnico Eagle Mines,Basic Materials,171875,22756,,0.01,Canada
North America,Canada,Agrium Inc,Basic Materials,2196430,290807,,0.03,Canada
North America,Canada,Air Canada,Consumer Services,106771,14136,,0.0,Canada
North America,Canada,Alberta Energy Co Ltd,Oil & Gas,5459080,722782,,0.03,Canada
North America,Canada,Alcan Aluminium,Basic Materials,12535436,1659692,,0.03,Canada
North America,Canada,Alliance Forest Products Inc.,Basic Materials,644544,85338,,0.02,Canada
North America,Canada,Anderson Exploration,Oil & Gas,1523761,201746,,0.02,Canada
North America,Canada,Bank Of Montreal,Financials,21060033,2788348,,0.03,Canada
North America,Canada,Bank Of Nova Scotia,Financials,21529699,2850532,,0.03,Canada
North America,Canada,Barrick Gold Corporation,Basic Materials,14648718,1939490,,0.03,Canada
North America,Canada,Bce Inc,Telecommunications,47511921,6290578,,0.03,Canada
North America,Canada,Bc Gas Inc,Utilities,1331350,176271,,0.02,Canada
North America,Canada,BCE Mobil Communications Inc Com Npv,Telecommunications,4714040,624139,,0.02,Canada
North America,Canada,BC Telecom Inc,Telecommunications,7203662,953765,,0.03,Canada
North America,Canada,Biochem Pharma Inc,Health Care,6496878,860187,,0.03,Canada
North America,Canada,Bombardier Inc,Industrials,14590286,1931754,,0.02,Canada
North America,Canada,Bruncor Inc,Telecommunications,687748,91058,,0.01,Canada
North America,Canada,B.F.Goodrich Company,Industrials,4455168,589864,,0.02,United States
North America,Canada,Cae Industries,Industrials,828745,109726,,0.02,Canada
North America,Canada,Cambridge Shop Cent,Financials,531250,70338,,0.01,Canada
North America,Canada,Cameco,Basic Materials,1715626,227149,,0.02,Canada
North America,Canada,Canadian Hunter Exploration,Oil & Gas,758780,100462,,0.03,Canada
North America,Canada,Canadian Imperial Bank,Financials,20458940,2708764,,0.03,Canada
North America,Canada,Canadian Marconi,Technology,230035,30457,,0.01,Canada
North America,Canada,Canadian National Railway,Industrials,10509023,1391395,,0.03,Canada
North America,Canada,Canadian Natural Resources,Oil & Gas,2989089,395755,,0.03,Canada
North America,Canada,Canadian Occidental Petroleum,Oil & Gas,2485559,329088,,0.02,Canada
North America,Canada,Canadian Pacific Ltd,Consumer Services,12719457,1684056,,0.03,Canada
North America,Canada,Canadian Tire Corp,Consumer Services,4132815,547185,,0.03,Canada
North America,Canada,Canadian Utilities Ltd,Utilities,1690477,223819,,0.01,Canada
North America,Canada,Canfor Corp,Basic Materials,142212,18829,,0.01,Canada
North America,Canada,CliniChem Development Inc,Health Care,18030,2387,,0.02,Canada
North America,Canada,CN Loewen Group Inc,Consumer Services,1277282,169112,,0.06,Canada
North America,Canada,Cognos Inc,Technology,1312575,173785,,0.02,Canada
North America,Canada,Cominco,Basic Materials,1583533,209660,,0.02,Canada
North America,Canada,Crestar Energy Inc.,Oil & Gas,573909,75986,,0.02,Canada
North America,Canada,Dofasco Inc,Basic Materials,1521723,201476,,0.02,Canada
North America,Canada,Domtar Inc,Basic Materials,1040402,137749,,0.01,United States
North America,Canada,Donohue Inc.,Basic Materials,2514337,332898,,0.02,Canada
North America,Canada,Dundee Bancorp Inc,Financials,351935,46596,,0.02,Canada
North America,Canada,Echo Bay Mines,Basic Materials,219519,29064,,0.01,Canada
North America,Canada,Edperbrascan Corp,Financials,8589737,1137281,,0.03,Canada
North America,Canada,Enbridge Inc,Oil & Gas,7928107,1049681,,0.03,Canada
North America,Canada,Euro Nevada Mining Corp,Basic Materials,2480160,328373,,0.02,Canada
North America,Canada,Extendicare Inc,Financials,362500,47995,,0.01,Canada
North America,Canada,Fairfax Financial Hldgs,Financials,7767861,1028465,,0.02,Canada
North America,Canada,Falconbridge Limited,Basic Materials,4738842,627423,,0.03,Canada
North America,Canada,Finning International Inc,Industrials,575744,76229,,0.02,Canada
North America,Canada,Fletcher Challenge Canada,Industrials,2588791,342756,,0.03,Canada
North America,Canada,Four Seasons Hotel Inc,Consumer Services,870536,115259,,0.01,Canada
North America,Canada,Franco-Nevada Corp,Financials,2489510,329611,,0.02,Canada
North America,Canada,Gendis Inc,Financials,40476,5359,,0.01,Canada
North America,Canada,Gentra Inc,Financials,340179,45040,,0.01,Canada
North America,Canada,George Weston Ltd,Consumer Services,10591524,1402318,,0.03,Canada
North America,Canada,Gulf Canada Resources Ltd.,Oil & Gas,2033334,269213,,0.03,Canada
North America,Canada,Hollinger,Consumer Services,285714,37829,,0.01,Canada
North America,Canada,Hudsons Bay Co,Consumer Services,1228572,162663,,0.02,Canada
North America,Canada,Imasco,Industrials,19154489,2536054,,0.03,Canada
North America,Canada,Imperial Oil,Oil & Gas,14263485,1888485,,0.03,Canada
North America,Canada,Inco,Basic Materials,3498823,463244,,0.02,Canada
North America,Canada,Investors Group,Financials,6875004,910251,,0.03,Canada
North America,Canada,Jannock,Industrials,409226,54182,,0.02,Canada
North America,Canada,Kinross Gold Corp,Basic Materials,842228,111511,,0.02,Canada
North America,Canada,Laidlaw Inc.,Industrials,6245911,826959,,0.03,Canada
North America,Canada,Loblaw Cos,Consumer Services,12928979,1711797,,0.03,Canada
North America,Canada,Macmillan Bloedel,Industrials,1863171,246684,,0.02,Canada
North America,Canada,Magna International Inc,Consumer Goods,9472335,1254137,,0.03,Canada
North America,Canada,Maritime Telegraph & Telephone Co,Telecommunications,681920,90286,,0.01,Canada
North America,Canada,Mds Inc,Health Care,1191816,157796,,0.01,Canada
North America,Canada,Methanex Corp,Basic Materials,1428572,189143,,0.02,Canada
North America,Canada,Mitel Corp,Technology,1215030,160870,,0.02,Canada
North America,Canada,Molson Cos,Consumer Goods,676588,89580,,0.01,Canada
North America,Canada,Moore Corp,Industrials,1464795,193939,,0.02,Canada
North America,Canada,National Bank Of Canada,Financials,5691455,753549,,0.03,Canada
North America,Canada,Newbridge Networks Corp.,Technology,10794748,1429225,,0.02,United States
North America,Canada,Newcourt Credit Group Inc,Financials,10110869,1338679,,0.03,Canada
North America,Canada,Nexfor Inc,Basic Materials,1351678,178962,,0.03,Canada
North America,Canada,Noranda Forest,Industrials,187142,24778,,0.0,Canada
North America,Canada,Noranda Inc,Industrials,4628635,612831,,0.02,Canada
North America,Canada,Northern Telecom,Technology,53898540,7136167,,0.02,Canada
North America,Canada,Nova Corp,Basic Materials,2085616,276136,,0.02,Canada
North America,Canada,Pancanadian Energy Corporation,Oil & Gas,463393,61353,,0.0,Canada
North America,Canada,Petro-Canada,Oil & Gas,2547124,337239,,0.01,Canada
North America,Canada,Philip Services Corp,Industrials,51339,6797,,0.02,Canada
North America,Canada,Placer Dome Inc,Basic Materials,5353798,708843,,0.03,Canada
North America,Canada,Poco Petroleums Ltd,Oil & Gas,1295239,171490,,0.02,Canada
North America,Canada,Potash Corp Of Saskatchewan,Basic Materials,6504458,861190,,0.02,Canada
North America,Canada,Power Corp Of Canada,Financials,8629370,1142529,,0.03,Canada
North America,Canada,Power Financial,Financials,15515881,2054303,,0.03,Canada
North America,Canada,Provigo Inc,Consumer Services,261409,34611,,0.0,Canada
North America,Canada,Quebecor Inc,Industrials,864931,114517,,0.01,Canada
North America,Canada,Ranger Oil Ltd,Oil & Gas,833135,110307,,0.02,Canada
North America,Canada,Renaissance Energy Ltd,Oil & Gas,2882368,381626,,0.02,Canada
North America,Canada,Rio Algom,Basic Materials,780953,103398,,0.02,Canada
North America,Canada,Rogers Communications Inc,Telecommunications,372396,49305,,0.0,Canada
North America,Canada,Royal Bank Of Canada,Financials,30490914,4036997,,0.03,Canada
North America,Canada,Royal Group Technologies,Basic Materials,2634823,348851,,0.02,Canada
North America,Canada,Russel Metals Inc,Basic Materials,93750,12413,,0.01,Canada
North America,Canada,Seagram,Consumer Goods,28547138,3779641,,0.02,Canada
North America,Canada,Sears Canada Inc,Consumer Services,2223215,294354,,0.02,Canada
North America,Canada,Shell Canada Ltd,Oil & Gas,1164807,154220,,0.0,Canada
North America,Canada,Sobeys Canada Inc,Consumer Services,230293,30491,,0.0,Canada
North America,Canada,Southam Inc,Industrials,1691023,223891,,0.02,Canada
North America,Canada,Spar Aerospace,Industrials,146825,19440,,0.02,Canada
North America,Canada,Stelco,Industrials,678572,89843,,0.02,Canada
North America,Canada,St Lawrence Cement Inc,Industrials,237351,31425,,0.01,Canada
North America,Canada,Suncor Energy Inc,Oil & Gas,6206353,821721,,0.03,Canada
North America,Canada,Talisman Energy Inc,Oil & Gas,3662849,484961,,0.02,Canada
North America,Canada,Teck Corporation,Basic Materials,927778,122838,,0.02,Canada
North America,Canada,Teleglobe Inc.,Telecommunications,15632449,2069736,,0.04,Canada
North America,Canada,TELUS Corp,Telecommunications,5851938,774797,,0.03,Canada
North America,Canada,Thomson Corp,Consumer Services,28332701,3751250,,0.03,Canada
North America,Canada,Toronto-Dominion Bank,Financials,20735428,2745371,,0.02,Canada
North America,Canada,Transalta Corp,Utilities,4621680,611910,,0.03,Canada
North America,Canada,Transcanada Pipelines,Utilities,13865342,1835771,,0.03,Canada
North America,Canada,Trilon Financial Corp,Financials,1391370,184217,,0.02,Canada
North America,Canada,Trimac Ltd,Industrials,145833,19308,,0.01,Canada
North America,Canada,Trimark Financial Corp.,Financials,1927332,255179,,0.02,Canada
North America,Canada,Trizec Hahn Corporation,Financials,5656253,748888,,0.02,Canada
North America,Canada,TVX Gold Inc.,Basic Materials,346875,45926,,0.02,Canada
North America,Canada,United Dominion Industries,Industrials,1018850,134896,,0.02,Canada
North America,Canada,Westcoast Energy Inc,Utilities,4264102,564567,,0.03,Canada
Europe,Denmark,Carlsberg,Consumer Goods,17959862,2377886,,0.07,Denmark
Europe,Denmark,Cheminova Hldgs,Basic Materials,1246716,165065,,0.05,Denmark
Europe,Denmark,Christian Hansen Holding A/S,Health Care,2925115,387285,,0.07,Denmark
Europe,Denmark,Codan,Financials,3543418,469149,,0.06,Denmark
Europe,Denmark,Coloplast,Health Care,5884109,779056,,0.06,Denmark
Europe,Denmark,Danisco A/S,Consumer Goods,16394437,2170623,,0.07,Denmark
Europe,Denmark,Danske Bank,Financials,34492660,4566828,,0.07,Denmark
Europe,Denmark,D/S 1912,Consumer Services,18378488,2433312,,0.04,Denmark
Europe,Denmark,D/S Svendborg,Consumer Services,17681775,2341067,,0.03,Denmark
Europe,Denmark,East Asiatic Co Ltd A/S,Consumer Goods,516190,68344,,0.05,Denmark
Europe,Denmark,Falck,Consumer Services,4253897,563216,,0.06,Denmark
Europe,Denmark,Fls Industries,Industrials,3589758,475284,,0.05,Denmark
Europe,Denmark,Gn Store Nord A/S,Health Care,5799055,767795,,0.06,Denmark
Europe,Denmark,ISS A/S,Industrials,7625297,1009589,,0.05,Denmark
Europe,Denmark,Jyske Bank,Financials,3908709,517513,,0.07,Denmark
Europe,Denmark,Kapital Holding,Financials,13794586,1826403,,0.13,Denmark
Europe,Denmark,Kobenhavns Lufthavne,Consumer Services,5012260,663623,,0.06,Denmark
Europe,Denmark,Lauritzen (J.) Hldg.,Industrials,541170,71651,,0.04,Denmark
Europe,Denmark,Micro Matic Holdg,Industrials,864307,114434,,0.05,Denmark
Europe,Denmark,Nkt Holding,Industrials,2087744,276417,,0.04,Denmark
Europe,Denmark,Novo-Nordisk,Health Care,72417743,9588109,,0.12,Denmark
Europe,Denmark,Radiometer A/S,Industrials,1996321,264313,,0.06,Denmark
Europe,Denmark,Ratin A/S,Financials,45386874,6009222,,0.11,Denmark
Europe,Denmark,SAS Danmark,Consumer Services,1202109,159159,,0.03,Denmark
Europe,Denmark,Sophus Berendsen,Consumer Services,3860291,511103,,0.06,Denmark
Europe,Denmark,Superfos,Industrials,2057227,272377,,0.06,Denmark
Europe,Denmark,Tele Danmark A/S,Telecommunications,118541459,15694889,,0.11,Denmark
Europe,Denmark,Topdanmark,Financials,3441664,455676,,0.06,Denmark
Europe,Denmark,Tryg-Baltica Forsikring As,Financials,7337190,971444,,0.08,Denmark
Europe,Denmark,Unidanmark,Financials,21062986,2788739,,0.07,Denmark
Europe,Denmark,William Demant Holding,Health Care,4281191,566830,,0.06,Denmark
Europe,Finland,Cultor Oyj,Consumer Goods,3075018,407132,,0.06,Finland
Europe,Finland,Finnair Oyj,Consumer Services,1089618,144265,,0.03,Finland
Europe,Finland,Huhtamaki Oyj,Industrials,4860202,643491,,0.06,Finland
Europe,Finland,Kemira Oyj,Basic Materials,2092520,277050,,0.03,Finland
Europe,Finland,Kesko OYJ,Consumer Services,4677230,619265,,0.08,Finland
Europe,Finland,Merita Plc,Financials,23944756,3170286,,0.06,Finland
Europe,Finland,Metra,Industrials,4164004,551314,,0.06,Finland
Europe,Finland,Metsa-Serla,Basic Materials,3771697,499373,,0.05,Finland
Europe,Finland,Nokia Oyj,Technology,514457657,68114194,,0.08,Finland
Europe,Finland,Orion Yhtima,Health Care,7562279,1001246,,0.06,Finland
Europe,Finland,Outokumpu Oy,Basic Materials,4035081,534245,,0.04,Finland
Europe,Finland,Pohjola Grp Ins,Financials,10446275,1383087,,0.06,Finland
Europe,Finland,Raision Group,Consumer Goods,29129915,3856801,,0.27,Finland
Europe,Finland,Rauma Oy,Industrials,3496336,462915,,0.08,Finland
Europe,Finland,Rautaruukki Oyj,Basic Materials,2589103,342797,,0.04,Finland
Europe,Finland,Sampo,Financials,11646429,1541987,,0.06,Finland
Europe,Finland,Sonera Corporation Oyj,Telecommunications,24376246,3227415,,0.02,Finland
Europe,Finland,Stockmann Oyj Abp,Consumer Services,4945963,654846,,0.04,Finland
Europe,Finland,Stora Enso Oyj,Basic Materials,3589199,475210,,0.01,Finland
Europe,Finland,Tamro-Yhtyma,Consumer Services,1708143,226158,,0.05,Finland
Europe,Finland,Tieto Corporation,Technology,17064073,2259283,,0.1,Finland
Europe,Finland,Upm-Kymmene Oy,Basic Materials,37840661,5010104,,0.07,Finland
Europe,Finland,Valmet Corp,Industrials,5515050,730193,,0.09,Finland
Europe,France,Accor,Consumer Services,55533290,7352608,,0.1,France
Europe,France,Air Liquide,Basic Materials,92495802,12246444,,0.09,France
Europe,France,Alcatel SA,Technology,111756691,14796586,,0.07,France
Europe,France,Alstom,Industrials,23447006,3104384,,0.06,France
Europe,France,Ass Gen De France,Financials,51083602,6763469,,0.07,France
Europe,France,Axa,Financials,271031904,35884624,,0.07,France
Europe,France,Axa (Warrant),Financials,125869,16665,,0.0,France
Europe,France,Banque Nationale De Paris,Financials,158966815,21047206,,0.11,France
Europe,France,Bic Sa,Consumer Goods,15054130,1993167,,0.07,France
Europe,France,Bongrain Sa,Consumer Goods,4023509,532713,,0.06,France
Europe,France,Bouygues,Industrials,25400252,3362993,,0.05,France
Europe,France,Canal Plus,Consumer Services,55815447,7389965,,0.09,France
Europe,France,Cap Gemini Sogeti,Technology,73216765,9693900,,0.08,France
Europe,France,Carrefour SA,Consumer Services,174930717,23160827,,0.09,France
Europe,France,Casino Guichard Perrachon SA,Consumer Services,37437059,4956667,,0.06,France
Europe,France,Castorama Dubois,Consumer Services,17094117,2263261,,0.02,France
Europe,France,Christian Dior SA,Consumer Goods,22911465,3033478,,0.05,France
Europe,France,Club Mediterranee,Consumer Services,5958757,788939,,0.06,France
Europe,France,Compagnie De St-Gobain,Industrials,93011047,12314663,,0.11,France
Europe,France,Compagnie Generale D'Industrie Et De Participation,Industrials,18651624,2469475,,0.06,France
Europe,France,Compagnie Parisienne De Reescompte,Financials,2290078,303206,,0.06,France
Europe,France,Credit. Comm. France,Financials,32718220,4331892,,0.06,France
Europe,France,Damart SA,Industrials,326654,43249,,0.01,France
Europe,France,Dexia France,Financials,27875986,3690781,,0.07,France
Europe,France,Elf Aquitaine,Oil & Gas,201664300,26700353,,0.09,France
Europe,France,Erid Beghin Say,Health Care,22442277,2971357,,0.07,France
Europe,France,Essilor Intl,Health Care,19083708,2526683,,0.06,France
Europe,France,Eurafrance,Financials,11894448,1574825,,0.07,France
Europe,France,Eurotunnel SA,Industrials,4373420,579041,,0.03,France
Europe,France,Eurotunnel (Warrant),Industrials,38028,5035,,0.0,France
Europe,France,Euro Disney,Consumer Services,4886477,646970,,0.07,France
Europe,France,Financiere Et Industrielle Gaz Et Eaux,Financials,7647886,1012580,,0.07,France
Europe,France,Fonciere Lyonnaise,Financials,4730146,626271,,0.06,France
Europe,France,Fonciere Lyonnaise (Warrant),Financials,5174,685,,0.0,France
Europe,France,France Telecom,Telecommunications,157905376,20906672,,0.02,France
Europe,France,Fromageries Bel SA,Consumer Goods,5206489,689339,,0.07,France
Europe,France,Groupement Pour Le Financement De La Construction,Financials,1088393,144103,,0.01,France
Europe,France,Groupe Danone,Consumer Goods,113304197,15001476,,0.08,France
Europe,France,Groupe Gtm,Industrials,6807886,901364,,0.06,France
Europe,France,Havas Advertising Sa,Consumer Services,4099922,542830,,0.05,France
Europe,France,Havas Advertising (Warrant),Consumer Services,16725,2214,,0.0,France
Europe,France,Imetal,Basic Materials,7536264,997801,,0.06,France
Europe,France,Labinal,Industrials,3905122,517038,,0.06,France
Europe,France,Lafarge,Industrials,45950324,6083823,,0.07,France
Europe,France,Lagardere S.C.A.,Consumer Services,25215417,3338521,,0.07,France
