Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Incorporation Country
Europe,France,Caisse Nationale des Caisses,Corporate,339884000,51088865,
Europe,France,Caisse Refinance Hypothec,Securitized,934071000,140402688,
Europe,France,Carrefour SA,Corporate,242499000,36450667,
Europe,France,Casino Guichard,Corporate,230295000,34616252,
Europe,France,CDC Ixis,Government Related,1902553000,285977784,
Europe,France,CIF Euromortgage,Securitized,2172014000,326481181,
Europe,France,Cofiroute,Corporate,74855000,11251653,
Europe,France,Credit Agricole,Corporate,107737000,16194234,
Europe,France,Credit Foncier de France,Corporate,1959844000,294589346,
Europe,France,Credit Lyonnais,Corporate,185351000,27860600,
Europe,France,Dexia Municipal agency,Securitized,4552148000,684245430,
Europe,France,Electricite de France,Government Related,308994000,46445707,
Europe,France,ERAP,Corporate,682991000,102662187,
Europe,France,France Telecom,Corporate,974405000,146465398,
Europe,France,Gaz de France,Government Related,44947000,6756103,
Europe,France,Gecina,Corporate,26645000,4005081,
Europe,France,Government of France,Government,8276101000,1244002676,
Europe,France,Imerys SA,Corporate,137684000,20695647,
Europe,France,Lafarge,Corporate,147835000,22221471,
Europe,France,La Poste,Government Related,297625000,44736803,
Europe,France,Natexis Banque,Corporate,24877000,3739328,
Europe,France,Peugeot SA,Corporate,44939000,6754900,
Europe,France,Regie Autonome des Transports Parisiens,Government Related,256741000,38591420,
Europe,France,Reseau Ferre de France SA,Government Related,516443000,77627916,
Europe,France,Saint-Gobain Nederland BV,Corporate,108292000,16277658,
Europe,France,Schneider SA,Corporate,27657000,4157197,
Europe,France,SNCF,Government Related,416153000,62553060,
Europe,France,Societe Generale,Corporate,467679000,70298070,
Europe,France,Societe Telelevision Francais,Corporate,192756000,28973665,
Europe,France,Sodexho Alliance SA,Corporate,55830000,8391955,
Europe,France,Suez,Corporate,193579000,29097373,
Europe,France,Total SA,Corporate,66004000,9921236,
Europe,France,Vauban Mobilisations Gara,Corporate,1335852000,200795455,
Europe,France,Vinci,Corporate,157038000,23604798,
Europe,France,Vivendi Environnement,Corporate,420708000,63237734,
Europe,Germany,Allgemeine Hypothekenbank Rheinboden AG,Securitized,1889467000,284010792,
Europe,Germany,Allianz Finance BV,Corporate,412902000,62064394,
Europe,Germany,Bayerische Hypothekenbank,Securitized,4899576000,736468254,
Europe,Germany,Bayerische Landesbank,Corporate/Securitized,5848396000,879087903,
Europe,Germany,Bayer Corp,Corporate,345114000,51875000,
Europe,Germany,BASF AG,Corporate,132122000,19859608,
Europe,Germany,Berlin Hannover Hypobank AG,Securitized,695434000,104532528,
Europe,Germany,BMW AG,Corporate,309377000,46503277,
Europe,Germany,Bremer Landesbank Kreditanstalt,Corporate,85336000,12827080,
Europe,Germany,Daimlerchrysler,Corporate,1330102000,199931157,
Europe,Germany,Degussa AG,Corporate,59484000,8941198,
Europe,Germany,Deka Bank Deutsche Girozentrale,Corporate,885157000,133050295,
Europe,Germany,Depfa Bank AG,Corporate,2871762000,431662157,
Europe,Germany,Deutsche Bank AG,Corporate,731719000,109986622,
Europe,Germany,Deutsche Bundesbahn,Corporate,382526000,57498497,
Europe,Germany,Deutsche Bundespost,Corporate,444564000,66823593,
Europe,Germany,Deutsche Genossenschafts Hypothekenbank,Corporate,1193774000,179439334,
Europe,Germany,Deutsche Hypothekenbank,Corporate,450200000,67670755,
Europe,Germany,Deutsche Postbank,Corporate,962280000,144642857,
Europe,Germany,Deutsche Post Finance,Corporate,166780000,25069144,
Europe,Germany,Deutsche Telekom,Corporate,914474000,137457011,
Europe,Germany,Dresdner Bank AG,Corporate,22794000,3426227,
Europe,Germany,Eurohypo AG,Securitized,4433419000,666398960,
Europe,Germany,Gemeinsame Bundeslaender,Government Related,238714000,35881734,
Europe,Germany,Government of Germany,Government,56066967000,8427574405,
Europe,Germany,Hannover Rueckversicherung,Corporate,27854000,4186809,
Europe,Germany,Henkel Kgaa,Corporate,33299000,5005261,
Europe,Germany,Hsh Nordbank AG,Government Related,1454105000,218570376,
Europe,Germany,Hypothekenbank In Essen,Securitized,2462573000,370155874,
Europe,Germany,Hypo Real Estate Bank AG,Corporate/Securitized,996314000,149758598,
Europe,Germany,Ikb Deutsche Industribank,Corporate,62086000,9332311,
Europe,Germany,Kreditanstalt Fur Wiedera,Government Related,4672754000,702374038,
Europe,Germany,Landesbank Baden Wuerttemberg,Government Related,563801000,84746423,
Europe,Germany,Landesbank Berlin,Government Related,1076511000,161813222,
Europe,Germany,Landesbank Hessen-Thuringen Girozentrale,Government Related,1514509000,227649862,
Europe,Germany,Landesbank Nrw,Government Related,1347819000,202594246,
Europe,Germany,Landesbank Rheinland Pfalz,Government Related,868951000,130614328,
Europe,Germany,Landesbank Sachsen Girozentrale,Securitized,348651000,52406656,
Europe,Germany,Landeskreditbank Baden-Wuerttemberg,Government Related,5974507000,898043981,
Europe,Germany,Land Berlin,Government Related,228155000,34294583,
Europe,Germany,Land Brandenburg,Government Related,482083000,72463173,
Europe,Germany,Land Hessen,Government Related,519026000,78016174,
Europe,Germany,Land Nordrhein Westfalen,Government Related,838228000,125996272,
Europe,Germany,Linde Finance BV,Corporate,94177000,14155994,
Europe,Germany,Muenchener Rueckversicherung,Corporate,152426000,22911556,
Europe,Germany,Norddeutsche Landesbank,Government Related,696055000,104625872,
Europe,Germany,Rentenbank,Government Related,6570903000,987689845,
Europe,Germany,Robert Bosch Gmbh,Corporate,63285000,9512536,
Europe,Germany,Rwe Finance BV,Corporate,560732000,84285113,
Europe,Germany,Seb Hypothekenbank AG,Securitized,169095000,25417118,
Europe,Germany,Siemens Financieringsmat,Corporate,276860000,41615560,
Europe,Germany,Suedzucker AG,Corporate,103637000,15577952,
Europe,Germany,Volkswagen AG,Corporate,69135000,10391865,
Europe,Germany,Westlb AG,Corporate,1998912000,300461760,
Europe,Greece,Coca-Cola Hellenic Bottling,Corporate,24371000,3663270,
Europe,Greece,Government of Greece,Government,7549820000,1134833454,
Europe,Greece,OTE Plc,Corporate,131709000,19797529,
Europe,Greece,Public Power Corp,Corporate,35245000,5297769,
Asia,Hong Kong,Bank of East Asia,Corporate,36854000,5539622,
Asia,Hong Kong,China Light & Power,Corporate,37589000,5650102,
Asia,Hong Kong,Hongkong Land Finance,Corporate,75090000,11286977,
Asia,Hong Kong,Hutchison Whamp Intl Ltd,Corporate,424794000,63851912,
Asia,Hong Kong,Kowloon-Canton Railway,Corporate,158106000,23765332,
Asia,Hong Kong,MTR Corp,Corporate,118903000,17872625,
Asia,Hong Kong,PCCW Capital Ltd,Corporate,34381000,5167899,
Europe,Hungary,Government of Hungary,Government,334881000,50336851,
Europe,Hungary,National Bank of Hungary,Government Related,19158000,2879690,
Europe,Ireland,Allied Irish Banks Ltd,Corporate,30783000,4627074,
Europe,Ireland,Bank of Ireland,Corporate,164851000,24779191,
Europe,Ireland,Chalet Finance Plc,Corporate,26012000,3909933,
Europe,Ireland,Government of Ireland,Government,1135924000,170743747,
Middle East,Israel,Government of Israel,Government,98153000,14753638,
Middle East,Israel,Israel Electric Corp,Corporate,71734000,10782528,
Europe,Italy,Assicurazioni Generali Spa,Corporate,243873000,36657197,
Europe,Italy,Banca Intesa Spa,Corporate,189332000,28458995,
Europe,Italy,City of Rome,Government Related,103120000,15500241,
Europe,Italy,Edison Spa,Corporate,51190000,7694505,
Europe,Italy,Ente Nazionale Per L’energi,Corporate,191506000,28785774,
Europe,Italy,ENI Spa,Corporate,141619000,21287127,
Europe,Italy,Fiat Finance & Trade,Corporate,26354000,3961340,
Europe,Italy,Finmeccanica Finance SA,Corporate,85013000,12778529,
Europe,Italy,Government of Italy,Government,31035391000,4665011875,
Europe,Italy,Lottomatica Spa,Corporate,21149000,3178962,
Europe,Italy,Monte Dei Paschi Di Siena,Corporate,125303000,18834626,
Europe,Italy,Poste Italiane Spa,Government Related,364848000,54841270,
Europe,Italy,Region of Lombardy,Government Related,68660000,10320467,
Europe,Italy,Region of Sicily,Government Related,140033000,21048731,
Europe,Italy,Sanpaolo IMI Spa,Corporate,121548000,18270202,
Europe,Italy,Telecom Italia,Corporate,1371851000,206206560,
Asia,Japan,American Honda Finance,Corporate,33712000,5067340,
Asia,Japan,City of Kobe,Government Related,125522000,18867544,
Asia,Japan,Development Bank of Japan,Government Related,730120000,109746272,
Asia,Japan,Export-Import Bank of Japan,Government Related,296530000,44572210,
Asia,Japan,Government of Japan,Government,39045222000,5868990801,
Asia,Japan,Japan Finance Corp For Municipal Enterprises,Government Related,281081000,42250030,
Asia,Japan,Sharp,Corporate,2523000,379239,
Asia,Japan,Sony Corp,Corporate,35636000,5356542,
Asia,Japan,Takefuji Corp,Corporate,38984000,5859788,
Asia,Japan,Tokyo Electric Power Co Inc,Corporate,246252000,37014791,
Asia,Japan,Toyota Motor Corp,Corporate,272706000,40991162,
Asia,Japan,UFJ Bank Ltd,Corporate,140646000,21140873,
Europe,Luxembourg,Holcim Finance Luxembourg,Corporate,34073000,5121603,
Europe,Luxembourg,Michelin Finance,Corporate,155027000,23302519,
Europe,Luxembourg,Pfandbriefbank International,Corporate,85909000,12913209,
Europe,Luxembourg,SES Global SA,Corporate,74394000,11182359,
Asia,Malaysia,Government of Malaysia,Government,59246000,8905423,
Asia,Malaysia,Petronas Capital Ltd,Corporate,152168000,22872775,
Asia,Malaysia,Tenaga Nasional Berhad,Government Related,54343000,8168440,
Latin America,Mexico,Government of Mexico,Government,1091363000,164045665,
Latin America,Mexico,Petroleos Mexicanos,Corporate,789901000,118732113,
Latin America,Mexico,Telefonos De Mexico S.A.,Corporate,100475000,15102664,
Europe,Netherlands,ABN Amro Bank NV,Corporate,589184000,88561809,
Europe,Netherlands,ABN Amro Bouwfonds Nederland Gemeenten,Corporate,251377000,37785143,
Europe,Netherlands,Akzo Nobel Inc,Corporate,126011000,18941047,
Europe,Netherlands,Bank Nederlandsche Gemeenten,Corporate,2687260000,403929173,
Europe,Netherlands,DSM NV,Corporate,66845000,10047649,
Europe,Netherlands,Eneco Holding Inv,Corporate,85050000,12784091,
Europe,Netherlands,Essent NV,Corporate,67321000,10119198,
Europe,Netherlands,E. On AG,Corporate,637864000,95879028,
Europe,Netherlands,Fortis Finance NV,Corporate,120222000,18070887,
Europe,Netherlands,Government of the Netherlands,Government,3645049000,547896976,
Europe,Netherlands,ING Bank,Corporate,1044858000,157055375,
Europe,Netherlands,Koninklijke Kpn NV,Corporate,264432000,39747475,
Europe,Netherlands,Metro Finance BV,Corporate,54661000,8216240,
Europe,Netherlands,Nederlandse Waterschapsbank,Corporate,1168880000,175697451,
Europe,Netherlands,NIB Capital Bank,Corporate,66660000,10019841,
Europe,Netherlands,Rabobank,Corporate,785742000,118106962,
Europe,Netherlands,Schipol Nederland BV,Corporate,25270000,3798401,
Europe,Netherlands,Shell Finance Uk Plc,Corporate,144846000,21772186,
Europe,Netherlands,SNS Bank Nederland,Corporate,277781000,41753998,
Europe,Netherlands,TPG NV,Corporate,93691000,14082943,
Europe,Netherlands,TPSA Eurofinance BV,Corporate,65823000,9894030,
Europe,Netherlands,Transamerica Financial Corp,Corporate,126246000,18976371,
Europe,Netherlands,Unilever NV,Corporate,434995000,65385251,
Europe,Netherlands,Union Fenosa,Corporate,59591000,8957281,
Europe,Netherlands,Verenigd Bezit Vnu NV,Corporate,93160000,14003127,
Europe,Netherlands,Wolters Kluwer NV,Corporate,92437000,13894450,
Oceania,New Zealand,Fonterra Co-Operative,Corporate,136430000,20507155,
Oceania,New Zealand,Government of New Zealand,Government,1243419000,186901605,
Oceania,New Zealand,TCNZ Finance Ltd,Corporate,86773000,13043080,
Europe,Poland,Government of Poland,Government,701226000,105403139,
Europe,Portugal,Banco Comercial Portugues,Corporate,23924000,3596080,
Europe,Portugal,Banco Espirito Santo S.A,Corporate,188148000,28281025,
Europe,Portugal,Brisa-Auto-Estrada De Portugal,Corporate,85308000,12822872,
Europe,Portugal,Electricidade De Portugal,Corporate,147642000,22192460,
Europe,Portugal,Government of Portugal,Government,2775138000,417138348,
Europe,Portugal,Portugal Telecom Intl Fin,Corporate,154794000,23267496,
Middle East,Qatar,Government of Qatar,Government,94740000,14240620,
Asia,Singapore,Development Bank of Singapore,Corporate,318209000,47830838,
Asia,Singapore,Government of Singapore,Government,1265737000,190256283,
Asia,Singapore,Oversea-Chinese Banking,Corporate,111519000,16762716,
Asia,Singapore,Singapore Power,Corporate,33695000,5064785,
Asia,Singapore,Singapore Telecommunications,Corporate,231705000,34828193,
Asia,Singapore,United Overseas Bank Ltd,Corporate,32575000,4896435,
Europe,Slovenia,Government of Slovenia,Government,144178000,21671777,
Africa,South Africa,Government of South Africa,Government,116047000,17443332,
Asia,South Korea,Export-Import Bank of Korea,Government Related,187859000,28237584,
Asia,South Korea,Government of Korea,Government,93505000,14054984,
Asia,South Korea,Hyundai Motor Co Ltd,Corporate,127808000,19211159,
Asia,South Korea,Korea Development Bank,Government Related,146312000,21992544,
Asia,South Korea,LG-Caltex Oil Corp,Corporate,77713000,11681247,
Asia,South Korea,POSCO,Corporate,74096000,11137566,
Europe,Spain,Ayt Cedulas Cajas Ii Fta,Corporate,2895767000,435270412,
Europe,Spain,Banco Bilbao Vizcaya SA,Corporate,1485255000,223252615,
Europe,Spain,Banco Sabadell,Corporate,104361000,15686778,
Europe,Spain,Banco Santander SA,Corporate,2228889000,335030213,
Europe,Spain,Caja De Madrid,Corporate,427744000,64295334,
Europe,Spain,Cedulas Tda,Securitized,2421197000,363936538,
Europe,Spain,Endesa,Corporate,211777000,31832762,
Europe,Spain,Generalitat de Valenciana,Government Related,257517000,38708063,
Europe,Spain,Government of Spain,Government,19903546000,2991754750,
Europe,Spain,Iberdrola,Corporate,233054000,35030964,
Europe,Spain,Radio TV Espanola,Corporate,443616000,66681097,
Europe,Spain,Red Electrica de Espana,Corporate,57587000,8656055,
Europe,Spain,Repsol Ypf SA,Corporate,258479000,38852664,
Europe,Spain,Telefonica Europe BV,Corporate,442068000,66448413,
Europe,Sweden,Birka Energi AB,Corporate,179341000,26957221,
Europe,Sweden,Electrolux AB,Corporate,66563000,10005261,
Europe,Sweden,Government of Sweden,Government,2940934000,442059584,
Europe,Sweden,Investor AB,Corporate,162312000,24397547,
Europe,Sweden,Lansforsakringar AB,Corporate,16998000,2555014,
Europe,Sweden,Nordbanken AB,Corporate,328592000,49391534,
Europe,Sweden,Scania Cv AB,Corporate,140674000,21145082,
Europe,Sweden,SCA Coordination Center,Corporate,177513000,26682449,
Europe,Sweden,Securitas AB,Corporate,76261000,11462993,
Europe,Sweden,SEB AB,Corporate,141058000,21202802,
Europe,Sweden,Spintab AB,Corporate,456518000,68620430,
Europe,Sweden,Svenska Handelsbanken,Corporate,495466000,74474808,
Europe,Sweden,Swedish Natl Housing Fin,Securitized,96774000,14546356,
Europe,Sweden,Teliasonera AB,Corporate,89004000,13378427,
Europe,Sweden,Vattenfall Treasury AB,Government Related,100151000,15053962,
Europe,Sweden,Volvo Group Finance Europe BV,Corporate,239187000,35952832,
Europe,Switzerland,Adecco S.A.,Corporate,46334000,6964586,
Europe,Switzerland,Ciba Special Chemical,Corporate,33434000,5025553,
Europe,Switzerland,Credit Suisse First Boston,Corporate,1457220000,219038600,
Europe,Switzerland,Government of Switzerland,Government,2414078000,362866462,
Europe,Switzerland,Nestle Holding (Emtn),Corporate,48880000,7347282,
Europe,Switzerland,Syngenta AG,Corporate,136052000,20450337,
Europe,Switzerland,UBS AG,Corporate,128765000,19355008,
Europe,United Kingdom,Abbey National Plc,Securitized,211879000,31848094,
Europe,United Kingdom,Allied Breweries Ltd,Corporate,166142000,24973244,
Europe,United Kingdom,Amvescap Plc,Corporate,62271000,9360119,
Europe,United Kingdom,Anglian Water Plc,Securitized,62522000,9397848,
Europe,United Kingdom,Anglo American Capital,Corporate,80352000,12077922,
Europe,United Kingdom,Aviva Plc,Corporate,343892000,51691318,
Europe,United Kingdom,Bank of Englang Notes,Government Related,539909000,81155153,
Europe,United Kingdom,Barclays Bank Plc,Corporate,615895000,92576810,
Europe,United Kingdom,BAA Plc,Corporate,282330000,42437771,
Europe,United Kingdom,BAE System Plc,Corporate,51810000,7787698,
Europe,United Kingdom,BG Energy Capital Plc,Corporate,74241000,11159361,
Europe,United Kingdom,Boots Co Ltd,Corporate,62462000,9388829,
Europe,United Kingdom,BOC Group Plc,Corporate,62886000,9452561,
Europe,United Kingdom,BP Plc,Corporate,65350000,9822932,
Europe,United Kingdom,British Telecom Plc,Corporate,539577000,81105249,
Europe,United Kingdom,Cadbury Schweppes Fin,Corporate,287771000,43255622,
Europe,United Kingdom,Carnical Plc,Corporate,39518000,5940055,
Europe,United Kingdom,Centrica Plc,Corporate,24804000,3728355,
Europe,United Kingdom,Clerial Medical Fin Plc,Corporate,76165000,11448563,
Europe,United Kingdom,Compass Group Plc,Corporate,212073000,31877255,
Europe,United Kingdom,Daily Mail & General Trust,Corporate,57420000,8630952,
Europe,United Kingdom,Diageo Plc,Corporate,276160000,41510342,
Europe,United Kingdom,Dixons Group Plc,Corporate,36786000,5529401,
Europe,United Kingdom,FKI Plc,Corporate,23558000,3541065,
Europe,United Kingdom,Friends Provident Plc,Corporate,31222000,4693062,
Europe,United Kingdom,Gallaher Group Plc,Corporate,51595000,7755381,
Europe,United Kingdom,Glaxo Smithkline,Corporate,150977000,22693753,
Europe,United Kingdom,Gracechurch Card Funding Plc,Corporate,43243000,6499970,
Europe,United Kingdom,Great Universal Stores Plc,Corporate,128680000,19342232,
Europe,United Kingdom,Hanson Plc,Corporate,43668000,6563853,
Europe,United Kingdom,HBOS Plc,Corporate,1578790000,237312109,
Europe,United Kingdom,Hilton Group Finance Plc,Corporate,126234000,18974567,
Europe,United Kingdom,HSBC Holdings,Corporate,2385515000,358573082,
Europe,United Kingdom,Imperial Chemical Industries,Corporate,26988000,4056638,
Europe,United Kingdom,Imperial Tobacco O/S BV-Global,Corporate,108416000,16296296,
Europe,United Kingdom,Jardine Strategic Holding Ltd,Corporate,36295000,5455598,
Europe,United Kingdom,Kelda Group Plc,Corporate,111114000,16701840,
Europe,United Kingdom,Kingfisher Plc,Corporate,142933000,21484638,
Europe,United Kingdom,Land Securities Plc,Corporate,145725000,21904311,
Europe,United Kingdom,LCR Finance Plc,Government Related,357898000,53796597,
Europe,United Kingdom,Legal And General Group Plc,Corporate,87223000,13110720,
Europe,United Kingdom,Lloyds Bank Plc,Corporate,252512000,37955748,
Europe,United Kingdom,Marks & Spencer Finance,Corporate,265816000,39955507,
Europe,United Kingdom,MMO2 Plc,Corporate,191517000,28787428,
Europe,United Kingdom,Mound Financing Plc,Corporate,9389000,1411285,
Europe,United Kingdom,National Grid Transco Plc,Corporate,666500000,100183381,
Europe,United Kingdom,Nationwide Building Society,Corporate/Securitized,83161000,12500150,
Europe,United Kingdom,Northern Rock Plc,Corporate/Securitized,135299000,20337151,
Europe,United Kingdom,Pearson Plc,Corporate,153442000,23064274,
Europe,United Kingdom,Pilkington Plc,Corporate,46947000,7056728,
Europe,United Kingdom,Prudential Plc,Corporate,189549000,28491613,
Europe,United Kingdom,Rentokil Initial,Corporate,61578000,9255952,
Europe,United Kingdom,Rexam Plc,Corporate,256735000,38590518,
Europe,United Kingdom,Rio Tinto Plc,Corporate,137239000,20628758,
Europe,United Kingdom,Rolls-Royce Plc,Corporate,94064000,14139009,
Europe,United Kingdom,Royal Bank of Scotland Group,Corporate,1113754000,167411316,
Europe,United Kingdom,Safeway Plc,Corporate,73841000,11099236,
Europe,United Kingdom,Sainsbury Plc,Corporate,121023000,18191288,
Europe,United Kingdom,Schlumberger Tech Corp,Corporate,90024000,13531746,
Europe,United Kingdom,Severn Trent,Corporate,109459000,16453072,
Europe,United Kingdom,Six Continents Plc,Corporate,50553000,7598755,
Europe,United Kingdom,Smiths Group Plc,Corporate,70024000,10525493,
Europe,United Kingdom,Standard Chartered Bank,Corporate,27533000,4138558,
Europe,United Kingdom,Tate and Lyle Intl Fin Plc,Corporate,70600000,10612073,
Europe,United Kingdom,Tesco Plc,Corporate,231031000,34726882,
Europe,United Kingdom,Tomkins Plc,Corporate,53896000,8101251,
Europe,United Kingdom,United Kingdom Government,Government,13577917000,2040932690,
Europe,United Kingdom,United Utilites Plc,Corporate,279178000,41963985,
Europe,United Kingdom,Vodafone Group Plc,Corporate,903180000,135759380,
Europe,United Kingdom,Wessex Water Services Finance,Corporate,24709000,3714075,
Europe,United Kingdom,WPP Group Plc,Corporate,46477000,6986081,
North America,United States,Aames Mortgage Trust,Securitized,910000,136785,
North America,United States,Abbott Laboratories,Corporate,110099000,16549272,
North America,United States,Abn Amro Mortgage Corp,Securitized,68926000,10360450,
North America,United States,Access Group,Corporate,18304000,2751323,
North America,United States,ACE Ltd,Corporate/Securitized,29018000,4361772,
North America,United States,Aetna Inc,Corporate,8815000,1325006,
North America,United States,Aflac Inc,Corporate,58873000,8849357,
North America,United States,Albama Power Co,Corporate,157291000,23642827,
North America,United States,Albertson’s Inc,Corporate,93484000,14051828,
North America,United States,Alcoa Inc,Corporate,73020000,10975830,
North America,United States,Alliant Energy Resources,Corporate,68872000,10352333,
North America,United States,Allstate Corp,Corporate,213647000,32113847,
North America,United States,Amerada Hess Corp,Corporate,138284000,20785835,
North America,United States,American Airlines,Corporate,34333000,5160684,
North America,United States,American Electric Power,Corporate,187009000,28109818,
North America,United States,American Express Co,Corporate,110966000,16679594,
North America,United States,American Express Credit Account Master Trust,Corporate,66281000,9962873,
North America,United States,American Express Master Trust,Securitized,35499000,5335949,
North America,United States,American International Group,Corporate,1416549000,212925234,
North America,United States,Americredit Automobile Receivables Trust,Securitized,44801000,6734157,
North America,United States,Ameriquest Mortgage Securities Inc.,Securitized,5535000,831981,
