Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Voting,Ownership,Incorporation Country
Europe,Italy,Banca Nazionale del Lavoro SpA,Financials,184016187,27659961,,0.51,Italy
Europe,Italy,Banca Popolare di Lodi Scrl,Financials,16448184,2472370,,0.08,Italy
Europe,Italy,Banche Popolari Unite Scrl,Financials,56309390,8464014,,0.14,Italy
Europe,Italy,Banco Popolare di Verona e Novara Scrl,Financials,200685122,30165513,,0.48,Italy
Europe,Italy,Benetton Group SpA,Consumer Goods,14113299,2121407,,0.1,Italy
Europe,Italy,Bulgari SpA,Consumer Goods,67649272,10168541,,0.37,Italy
Europe,Italy,Buzzi Unicem SpA,Basic Materials,74631862,11218113,,0.61,Italy
Europe,Italy,Capitalia SpA,Financials,84912117,12763365,,0.2,Italy
Europe,Italy,Cassa di Risparmio di Firenze SpA,Financials,131776128,19807619,,1.03,Italy
Europe,Italy,Edison SpA,Utilities,1954492,293785,,0.0,Italy
Europe,Italy,Enel SpA,Utilities,304956655,45838843,,0.11,Italy
Europe,Italy,ENI-Ente Nazionale Idrocarburi SpA,Oil & Gas,1879436299,282503051,,0.36,Italy
Europe,Italy,Ergo Previdenza SpA,Financials,51543056,7747573,,1.64,Italy
Europe,Italy,Fiat SpA,Consumer Goods,65926654,9909610,,0.14,Italy
Europe,Italy,FinecoGroup SpA,Financials,7227699,1086415,,0.04,Italy
Europe,Italy,Finmeccanica SpA,Industrials,79491157,11948526,,0.18,Italy
Europe,Italy,Fondiaria-Sai SpA,Financials,11942834,1795159,,0.06,Italy
Europe,Italy,Gruppo Editoriale LEspresso SpA,Consumer Services,17770182,2671083,,0.1,Italy
Europe,Italy,Ifil SpA - Finanziaria di Partecipazioni,Industrials,30933961,4649766,,0.13,Italy
Europe,Italy,Italcementi SpA,Industrials,77923899,11712948,,0.39,Italy
Europe,Italy,Italmobiliare SpA,Industrials,32653161,4908183,,0.31,Italy
Europe,Italy,Luxottica Group SpA,Consumer Goods,35654091,5359261,,0.07,Italy
Europe,Italy,Mediaset SpA,Consumer Services,141018823,21196913,,0.15,Italy
Europe,Italy,Mediobanca SpA,Financials,26158627,3931973,,0.05,Italy
Europe,Italy,Mediolanum SpA,Financials,33913661,5097652,,0.09,Italy
Europe,Italy,Merloni Elettrodomestici SpA,Consumer Goods,19796528,2975669,,0.14,Italy
Europe,Italy,Parmalat Finanziaria SpA,Consumer Goods,762691,114642,,0.1,Italy
Europe,Italy,Pirelli & C SpA,Consumer Goods,40321318,6060804,,0.16,Italy
Europe,Italy,RCS MediaGroup SpA,Consumer Services,25826438,3882040,,0.14,Italy
Europe,Italy,Riunione Adriatica di Sicurta SpA,Financials,424983679,63880423,,0.55,Italy
Europe,Italy,Saipem SpA,Oil & Gas,43089450,6476889,,0.18,Italy
Europe,Italy,Sanpaolo IMI SpA,Financials,21069266,3166977,,0.01,Italy
Europe,Italy,Seat Pagine Gialle SpA,Consumer Services,53915814,8104229,,0.1,Italy
Europe,Italy,Snam Rete Gas SpA,Utilities,54709938,8223596,,0.1,Italy
Europe,Italy,Sol SpA,Basic Materials,17841027,2681732,,0.65,Italy
Europe,Italy,Telecom Italia Media SpA,Technology,11614420,1745794,,0.11,Italy
Europe,Italy,Telecom Italia SpA,Telecommunications,1018077473,153029923,,0.35,Italy
Europe,Italy,TIM SpA,Telecommunications,325528507,48931053,,0.1,Italy
Europe,Italy,UniCredito Italiano SpA,Financials,931835190,140066617,,0.4,Italy
Asia,Japan,77 Bank Ltd/The,Financials,2964319,445575,,0.02,Japan
Asia,Japan,ABC-Mart Inc,Consumer Goods,21755829,3270176,,0.39,Japan
Asia,Japan,Access Co Ltd,Technology,10458745,1572082,,0.14,Japan
Asia,Japan,Acom Co Ltd,Financials,15032837,2259626,,0.03,Japan
Asia,Japan,Aderans Co Ltd,Consumer Goods,21466252,3226649,,0.48,Japan
Asia,Japan,Advantest Corp,Technology,69914304,10509004,,0.13,Japan
Asia,Japan,Advan Co Ltd,Basic Materials,12288579,1847129,,0.77,Japan
Asia,Japan,Aeon Co Ltd,Consumer Services,289513132,43517486,,0.38,Japan
Asia,Japan,Aeon Credit Service Co Ltd,Financials,16056980,2413567,,0.11,Japan
Asia,Japan,Aichi Steel Corp,Basic Materials,2209944,332183,,0.04,Japan
Asia,Japan,Aiful Corp,Financials,19830437,2980766,,0.04,Japan
Asia,Japan,Aioi Insurance Co Ltd,Financials,6373205,957973,,0.03,Japan
Asia,Japan,Aisin Seiki Co Ltd,Consumer Goods,39703745,5967975,,0.13,Japan
Asia,Japan,Ajinomoto Co Inc,Consumer Goods,24493130,3681627,,0.05,Japan
Asia,Japan,All Nippon Airways Co Ltd,Consumer Services,7205286,1083046,,0.03,Japan
Asia,Japan,Alps Electric Co Ltd,Industrials,12945801,1945918,,0.07,Japan
Asia,Japan,Amada Co Ltd,Industrials,9456449,1421424,,0.06,Japan
Asia,Japan,Anritsu Corp,Technology,3550809,533731,,0.06,Japan
Asia,Japan,AOI Electronic Co Ltd,Technology,5972026,897671,,0.53,Japan
Asia,Japan,Arisawa Manufacturing Co Ltd,Basic Materials,28342405,4260222,,0.35,Japan
Asia,Japan,Arrk Corp,Industrials,75542088,11354931,,1.47,Japan
Asia,Japan,Aruze Corp,Consumer Goods,14218071,2137156,,0.12,Japan
Asia,Japan,Asahi Breweries Ltd,Consumer Goods,14822689,2228038,,0.05,Japan
Asia,Japan,Asahi Glass Co Ltd,Industrials,159403993,23960437,,0.25,Japan
Asia,Japan,Asahi Kasei Corp,Basic Materials,37393367,5620696,,0.07,Japan
Asia,Japan,Asatsu-DK Inc,Consumer Services,3923519,589755,,0.04,Japan
Asia,Japan,Ashikaga Financial Group Inc,Financials,20299,3051,,0.02,Japan
Asia,Japan,Asics Corp,Consumer Goods,7725119,1161183,,0.27,Japan
Asia,Japan,ASKUL Corp,Consumer Services,27101609,4073715,,0.38,Japan
Asia,Japan,Aucnet Inc,Consumer Services,12380279,1860913,,1.47,Japan
Asia,Japan,Autobacs Seven Co Ltd,Consumer Services,3932614,591122,,0.07,Japan
Asia,Japan,Avex Inc,Consumer Goods,56129314,8436946,,1.01,Japan
Asia,Japan,Awa Bank Ltd/The,Financials,2613321,392815,,0.03,Japan
Asia,Japan,Bandai Co Ltd,Consumer Goods,12704694,1909676,,0.08,Japan
Asia,Japan,Bank of Fukuoka Ltd/The,Financials,31669858,4760380,,0.17,Japan
Asia,Japan,Bank of Kyoto Ltd/The,Financials,1909373,287003,,0.02,Japan
Asia,Japan,Bank of Nagoya Ltd/The,Financials,686448,103182,,0.01,Japan
Asia,Japan,Bank of Yokohama Ltd/The,Financials,31099869,4674704,,0.09,Japan
Asia,Japan,Belluna Co Ltd,Consumer Services,20185230,3034095,,0.4,Japan
Asia,Japan,Benesse Corp,Consumer Services,12483296,1876397,,0.07,Japan
Asia,Japan,Bosch Automotive Systems Corp,Consumer Goods,2517101,378352,,0.02,Japan
Asia,Japan,Bridgestone Corp,Consumer Goods,77913618,11711402,,0.1,Japan
Asia,Japan,Brother Industries Ltd,Technology,15743615,2366464,,0.09,Japan
Asia,Japan,Calsonic Kansei Corp,Consumer Goods,2471226,371457,,0.02,Japan
Asia,Japan,Canon Inc,Technology,394020569,59226276,,0.14,Japan
Asia,Japan,Canon Sales Co Inc,Technology,3830776,575814,,0.04,Japan
Asia,Japan,Capcom Co Ltd,Technology,11545591,1735448,,0.24,Japan
Asia,Japan,Casio Computer Co Ltd,Consumer Goods,13515917,2031613,,0.07,Japan
Asia,Japan,Cawachi Ltd,Telecommunications,9809109,1474433,,0.18,Japan
Asia,Japan,Central Glass Co Ltd,Industrials,6168723,927237,,0.07,Japan
Asia,Japan,Central Japan Railway Co,Consumer Services,30926053,4648577,,0.02,Japan
Asia,Japan,Chiba Bank Ltd/The,Financials,71234363,10707426,,0.3,Japan
Asia,Japan,Chubu Electric Power Co Inc,Utilities,181341822,27257970,,0.18,Japan
Asia,Japan,Chugai Pharmaceutical Co Ltd,Health Care,146715402,22053181,,0.27,Japan
Asia,Japan,Chugoku Bank Ltd/The,Financials,3755291,564468,,0.02,Japan
Asia,Japan,Chugoku Electric Power Co Inc/The,Utilities,19784535,2973866,,0.05,Japan
Asia,Japan,Citizen Electronics Co Ltd,Industrials,12044504,1810441,,0.07,Japan
Asia,Japan,Citizen Watch Co Ltd,Consumer Goods,53502678,8042129,,0.28,Japan
Asia,Japan,Coca-Cola West Japan Co Ltd,Consumer Goods,2841888,427172,,0.03,Japan
Asia,Japan,Cosel Co Ltd,Industrials,56251420,8455300,,1.68,Japan
Asia,Japan,Cosmo Oil Co Ltd,Oil & Gas,5537772,832397,,0.06,Japan
Asia,Japan,Credit Saison Co Ltd,Financials,32401607,4870371,,0.12,Japan
Asia,Japan,CSK Corp,Technology,12843619,1930558,,0.07,Japan
Asia,Japan,C&S Co Ltd,Telecommunications,4492021,675208,,0.04,Japan
Asia,Japan,Daicel Chemical Industries Ltd,Basic Materials,34325021,5159485,,0.33,Japan
Asia,Japan,Daido Life Insurance,Financials,90557228,13611897,,0.31,Japan
Asia,Japan,Daido Steel Co Ltd,Basic Materials,3242534,487394,,0.06,Japan
Asia,Japan,Daiei Inc/The,Consumer Services,5288,795,,0.0,Japan
Asia,Japan,Daihatsu Motor Co Ltd,Consumer Goods,2794213,420006,,0.02,Japan
Asia,Japan,Daiichikosho Co Ltd,Consumer Goods,2557575,384436,,0.04,Japan
Asia,Japan,Daiichi Pharmaceutical Co Ltd,Health Care,19749918,2968663,,0.06,Japan
Asia,Japan,Daikin Industries Ltd,Industrials,131209207,19722404,,0.32,Japan
Asia,Japan,Daimaru Inc,Consumer Services,20462466,3075767,,0.2,Japan
Asia,Japan,Dainippon Ink and Chemicals Inc,Basic Materials,6901729,1037417,,0.07,Japan
Asia,Japan,Dainippon Pharmaceutical Co Ltd,Health Care,4451701,669147,,0.06,Japan
Asia,Japan,Dainippon Screen Manufacturing Co Ltd,Technology,26209437,3939610,,0.26,Japan
Asia,Japan,Daishinku Corp,Industrials,10056486,1511617,,0.73,Japan
Asia,Japan,Daishi Bank Ltd/The,Financials,1815009,272819,,0.02,Japan
Asia,Japan,Daito Trust Construction Co Ltd,Industrials,157312120,23646002,,0.57,Japan
Asia,Japan,Daiwa House Industry Co Ltd,Consumer Goods,182510322,27433610,,0.47,Japan
Asia,Japan,Daiwa Securities Group Inc,Financials,19963296,3000736,,0.03,Japan
Asia,Japan,Dai Nippon Printing Co Ltd,Consumer Services,124723705,18747551,,0.17,Japan
Asia,Japan,Denki Kagaku Kogyo K K,Basic Materials,38485613,5784874,,0.37,Japan
Asia,Japan,Denso Corp,Consumer Goods,130552348,19623669,,0.11,Japan
Asia,Japan,Dentsu Inc,Consumer Services,14414297,2166651,,0.03,Japan
Asia,Japan,Diamond Lease Co Ltd,Financials,19726201,2965098,,0.18,Japan
Asia,Japan,Disco Corp,Industrials,68239899,10257320,,0.57,Japan
Asia,Japan,Don Quijote Co Ltd,Consumer Services,4126884,620323,,0.06,Japan
Asia,Japan,Doshisha Co Ltd,Industrials,10767889,1618550,,0.57,Japan
Asia,Japan,Dowa Mining Co Ltd,Basic Materials,44695493,6718298,,0.41,Japan
Asia,Japan,Drake Beam Morin Japan Inc,Consumer Services,17218939,2588224,,1.4,Japan
Asia,Japan,East Japan Railway Co,Consumer Services,237436737,35689745,,0.19,Japan
Asia,Japan,Ebara Corp,Industrials,5843439,878343,,0.07,Japan
Asia,Japan,EDGE Co Ltd/Tokyo,Technology,9575851,1439372,,0.07,Japan
Asia,Japan,Eisai Co Ltd,Health Care,111558187,16768607,,0.2,Japan
Asia,Japan,Eneserve Corp,Industrials,7207148,1083326,,0.13,Japan
Asia,Japan,Enplas Corp,Industrials,43618146,6556359,,0.99,Japan
Asia,Japan,Exedy Corp,Consumer Goods,11121493,1671701,,0.27,Japan
Asia,Japan,Ezaki Glico Co Ltd,Consumer Goods,2761064,415023,,0.04,Japan
Asia,Japan,Faith Inc,Technology,14979198,2251563,,0.22,Japan
Asia,Japan,FamilyMart Co Ltd,Consumer Services,9981745,1500383,,0.07,Japan
Asia,Japan,Fanuc Ltd,Industrials,352703310,53015769,,0.37,Japan
Asia,Japan,Fast Retailing Co Ltd,Consumer Services,272054762,40893272,,0.63,Japan
Asia,Japan,FP Corp,Technology,14789118,2222992,,0.53,Japan
Asia,Japan,Fujikura Ltd,Industrials,53238788,8002463,,0.34,Japan
Asia,Japan,Fujimi Inc,Basic Materials,5350920,804311,,0.17,Japan
Asia,Japan,Fujisawa Pharmaceutical Co Ltd,Health Care,155799658,23418659,,0.33,Japan
Asia,Japan,Fujitsu Broad Solution & Consulting Inc,Technology,5874726,883046,,0.7,Japan
Asia,Japan,Fujitsu Ltd,Technology,143081696,21506989,,0.18,Japan
Asia,Japan,Fuji Electric Holdings Co Ltd,Industrials,7937538,1193112,,0.07,Japan
Asia,Japan,Fuji Fire & Marine Insurance Co Ltd/The,Financials,11990683,1802351,,0.13,Japan
Asia,Japan,Fuji Heavy Industries Ltd,Consumer Goods,11523988,1732201,,0.04,Japan
Asia,Japan,Fuji Photo Film Co Ltd,Consumer Goods,65770687,9886166,,0.06,Japan
Asia,Japan,Fuji Seal Inc,Basic Materials,79218292,11907511,,1.31,Japan
Asia,Japan,Fuji Television Network Inc,Consumer Services,113126776,17004386,,0.29,Japan
Asia,Japan,Fukui Bank Ltd/The,Financials,918120,138005,,0.01,Japan
Asia,Japan,Fukuyama Transporting Co Ltd,Industrials,2297721,345377,,0.03,Japan
Asia,Japan,Fullcast Co Ltd,Consumer Services,5750075,864309,,0.2,Japan
Asia,Japan,Funai Electric Co Ltd,Consumer Goods,8309699,1249053,,0.03,Japan
Asia,Japan,Furukawa Electric Co Ltd,Industrials,9569057,1438350,,0.06,Japan
Asia,Japan,Futaba Corp,Industrials,4996956,751106,,0.07,Japan
Asia,Japan,Futaba Industrial Co Ltd,Consumer Goods,23794651,3576637,,0.37,Japan
Asia,Japan,Gigno System Japan Inc,Consumer Services,7574024,1138472,,0.74,Japan
Asia,Japan,Goodwill Group Inc/The,Industrials,6620520,995148,,0.08,Japan
Asia,Japan,Gunma Bank Ltd/The,Financials,3404737,511775,,0.02,Japan
Asia,Japan,Gunze Ltd,Consumer Goods,4696751,705981,,0.07,Japan
Asia,Japan,Hachijuni Bank Ltd/The,Financials,3884804,583935,,0.02,Japan
Asia,Japan,Hamamatsu Photonics KK,Industrials,4725096,710242,,0.06,Japan
Asia,Japan,Hankyu Corp,Consumer Services,17820093,2678585,,0.1,Japan
Asia,Japan,Hankyu Department Stores,Consumer Services,5705131,857553,,0.07,Japan
Asia,Japan,Hanshin Electric Railway Co Ltd,Consumer Services,5831272,876514,,0.09,Japan
Asia,Japan,Hard Off Corp Co Ltd,Consumer Services,1770438,266119,,0.18,Japan
Asia,Japan,Heian Ceremony Service Co Ltd,Industrials,6197154,931511,,0.92,Japan
Asia,Japan,Heiwado Co Ltd,Consumer Services,7976904,1199030,,0.17,Japan
Asia,Japan,Heiwa Corp,Consumer Services,11400175,1713591,,0.1,Japan
Asia,Japan,Higo Bank Ltd/The,Financials,1933825,290678,,0.02,Japan
Asia,Japan,Hikari Tsushin Inc,Telecommunications,1517164,228049,,0.01,Japan
Asia,Japan,Hino Motors Ltd,Industrials,9722511,1461416,,0.03,Japan
Asia,Japan,Hirose Electric Co Ltd,Industrials,120335166,18087898,,0.39,Japan
Asia,Japan,Hiroshima Bank Ltd/The,Financials,3334160,501166,,0.02,Japan
Asia,Japan,Hisamitsu Pharmaceutical Co Inc,Health Care,2436277,366203,,0.03,Japan
Asia,Japan,Hitachi Cable Ltd,Industrials,19889122,2989587,,0.21,Japan
Asia,Japan,Hitachi Capital Corp,Financials,664913,99945,,0.01,Japan
Asia,Japan,Hitachi Chemical Co Ltd,Basic Materials,55712932,8374358,,0.23,Japan
Asia,Japan,Hitachi Construction Machinery Co Ltd,Industrials,64480698,9692265,,0.36,Japan
Asia,Japan,Hitachi High-Technologies Corp,Technology,43626526,6557619,,0.29,Japan
Asia,Japan,Hitachi Information Systems Ltd,Technology,2275932,342101,,0.03,Japan
Asia,Japan,Hitachi Ltd,Industrials,98826850,14854926,,0.07,Japan
Asia,Japan,Hitachi Maxell Ltd,Technology,2059469,309564,,0.02,Japan
Asia,Japan,Hitachi Metals Ltd,Basic Materials,2994350,450089,,0.03,Japan
Asia,Japan,Hitachi Software Engineering Co Ltd,Technology,2608975,392162,,0.02,Japan
Asia,Japan,HIS Co Ltd,Consumer Services,6187905,930120,,0.2,Japan
Asia,Japan,Hogy Medical Co Ltd,Consumer Goods,5351665,804423,,0.11,Japan
Asia,Japan,Hokkaido Electric Power Co Inc,Utilities,10651048,1600987,,0.04,Japan
Asia,Japan,Hokkoku Bank Ltd/The,Financials,3235023,486265,,0.02,Japan
Asia,Japan,Hokugin Financial Group Inc,Financials,1440188,216478,,0.02,Japan
Asia,Japan,Hokuriku Electric Power Co,Utilities,10712206,1610180,,0.04,Japan
Asia,Japan,Homac Corp,Consumer Services,2586007,388710,,0.12,Japan
Asia,Japan,Honda Motor Co Ltd,Consumer Goods,442722956,66546861,,0.15,Japan
Asia,Japan,Honeys Co Ltd,Consumer Goods,851697,128021,,0.04,Japan
Asia,Japan,Horiba Ltd,Industrials,32302799,4855519,,1.36,Japan
Asia,Japan,House Foods Corp,Consumer Goods,2402054,361059,,0.03,Japan
Asia,Japan,Hoya Corp,Industrials,201943177,30354614,,0.28,Japan
Asia,Japan,Hyakugo Bank Ltd/The,Financials,1447762,217617,,0.02,Japan
Asia,Japan,Hyakujushi Bank Ltd/The,Financials,3738592,561958,,0.02,Japan
Asia,Japan,Ibiden Co Ltd,Industrials,7274192,1093403,,0.07,Japan
Asia,Japan,Iida Home Max,Financials,12790050,1922506,,0.29,Japan
Asia,Japan,Infocom Corp,Technology,49885137,7498367,,2.29,Japan
Asia,Japan,Information Services International-Dentsu Ltd,Technology,10469348,1573675,,0.44,Japan
Asia,Japan,Intage Inc,Consumer Services,5420446,814762,,0.53,Japan
Asia,Japan,Intelligent Wave Inc,Technology,24693267,3711710,,2.03,Japan
Asia,Japan,Isetan Co Ltd,Consumer Services,40544399,6094336,,0.25,Japan
Asia,Japan,Ishikawajima-Harima Heavy Industries Co Ltd,Industrials,19014580,2858132,,0.16,Japan
Asia,Japan,Isuzu Motors Ltd,Industrials,3666637,551142,,0.04,Japan
Asia,Japan,Itochu Corp,Industrials,24919972,3745787,,0.07,Japan
Asia,Japan,Itochu Techno-Science Corp,Technology,6157922,925614,,0.05,Japan
Asia,Japan,Itoham Foods Inc,Consumer Goods,14449432,2171932,,0.3,Japan
Asia,Japan,Ito En Ltd,Consumer Goods,40379336,6069525,,0.31,Japan
Asia,Japan,Ito-Yokado Co Ltd,Consumer Services,67726323,10180123,,0.08,Japan
Asia,Japan,Iyo Bank Ltd/The,Financials,3343223,502529,,0.02,Japan
Asia,Japan,Jafco Co Ltd,Financials,24282561,3649976,,0.1,Japan
Asia,Japan,Japan Airlines System Corp,Consumer Services,11278535,1695307,,0.03,Japan
Asia,Japan,Japan Business Computer Co Ltd,Technology,4364018,655967,,0.42,Japan
Asia,Japan,Japan Radio Co Ltd,Industrials,18862926,2835336,,0.43,Japan
Asia,Japan,Japan Retail Fund Investment Corp,Financials,33404232,5021079,,0.51,Japan
Asia,Japan,Japan Tobacco Inc,Consumer Goods,30066720,4519408,,0.03,Japan
Asia,Japan,JFE Holdings Inc,Basic Materials,193541262,29091700,,0.18,Japan
Asia,Japan,JGC Corp,Industrials,134570805,20227694,,0.78,Japan
Asia,Japan,Joint Corp,Financials,1298032,195111,,0.08,Japan
Asia,Japan,Joyfull Co Ltd,Consumer Services,35026989,5265000,,1.16,Japan
Asia,Japan,Joyo Bank Ltd/The,Financials,3818712,574001,,0.02,Japan
Asia,Japan,JSAT Corp,Consumer Services,1830280,275114,,0.02,Japan
Asia,Japan,JSR Corp,Basic Materials,113141364,17006578,,0.3,Japan
Asia,Japan,Juroku Bank Ltd/The,Financials,1990626,299216,,0.02,Japan
Asia,Japan,Kagoshima Bank Ltd/The,Financials,1544912,232220,,0.02,Japan
Asia,Japan,Kajima Corp,Industrials,16353336,2458113,,0.07,Japan
Asia,Japan,Kamigumi Co Ltd,Industrials,52512735,7893328,,0.41,Japan
Asia,Japan,Kandenko Co Ltd,Industrials,1734185,260670,,0.03,Japan
Asia,Japan,Kanebo Ltd,Consumer Goods,1441430,216665,,0.04,Japan
Asia,Japan,Kaneka Corp,Basic Materials,30144627,4531119,,0.16,Japan
Asia,Japan,Kanematsu Corp,Industrials,22203231,3337427,,0.6,Japan
Asia,Japan,Kanematsu Electronics Ltd,Technology,18332670,2755632,,0.79,Japan
Asia,Japan,Kansai Electric Power Co Inc/The,Utilities,84742543,12737876,,0.07,Japan
Asia,Japan,Kansai Paint Co Ltd,Basic Materials,94493722,14203602,,1.03,Japan
Asia,Japan,Kao Corp,Consumer Goods,108939057,16374918,,0.13,Japan
Asia,Japan,Kappa Create Co Ltd,Consumer Services,12640444,1900019,,0.26,Japan
Asia,Japan,Katokichi Co Ltd,Consumer Goods,2415829,363130,,0.04,Japan
Asia,Japan,Kawasaki Heavy Industries Ltd,Industrials,8235145,1237846,,0.07,Japan
Asia,Japan,Kawasaki Kisen Kaisha Ltd,Industrials,13929661,2093804,,0.07,Japan
Asia,Japan,KDDI Corp,Telecommunications,273020061,41038369,,0.17,Japan
Asia,Japan,Keihin Electric Express Railway Co Ltd,Consumer Services,14330058,2153989,,0.07,Japan
Asia,Japan,Keio Electric Railway Co Ltd,Consumer Services,16078273,2416768,,0.07,Japan
Asia,Japan,Kennedy-Wilson Japan,Financials,8473521,1273677,,0.57,Japan
Asia,Japan,Kenwood Corp,Industrials,7687625,1155547,,0.2,Japan
Asia,Japan,Keyence Corp,Industrials,233766927,35138126,,0.36,Japan
Asia,Japan,Kibun Food Chemifa Co Ltd,Consumer Goods,7485378,1125147,,0.3,Japan
Asia,Japan,Kikkoman Corp,Consumer Goods,4399154,661248,,0.05,Japan
Asia,Japan,Kinden Corp,Industrials,5454712,819912,,0.06,Japan
Asia,Japan,Kintetsu Corp,Consumer Services,23946604,3599477,,0.07,Japan
Asia,Japan,Kintetsu World Express Inc,Industrials,14571798,2190326,,0.38,Japan
Asia,Japan,Kirin Brewery Co Ltd,Consumer Goods,28823130,4332481,,0.05,Japan
Asia,Japan,Kissei Pharmaceutical Co Ltd,Health Care,3998539,601031,,0.06,Japan
Asia,Japan,Kobayashi Pharmaceutical Co Ltd,Health Care,40589405,6101101,,0.58,Japan
Asia,Japan,Kobe Steel Ltd,Basic Materials,18682964,2808286,,0.07,Japan
Asia,Japan,Koei Co Ltd,Technology,2370103,356256,,0.03,Japan
Asia,Japan,Koito Manufacturing Co Ltd,Consumer Goods,10491025,1576934,,0.15,Japan
Asia,Japan,Kokuyo Co Ltd,Consumer Goods,21204163,3187254,,0.22,Japan
Asia,Japan,Komatsu Ltd,Industrials,102998281,15481945,,0.24,Japan
Asia,Japan,Komeri Co Ltd,Consumer Services,35162441,5285360,,0.43,Japan
Asia,Japan,Konami Corp,Consumer Goods,17295666,2599757,,0.07,Japan
Asia,Japan,Konica Minolta Holdings Inc,Consumer Goods,119554019,17970481,,0.24,Japan
Asia,Japan,Kose Corp,Consumer Goods,95679270,14381805,,0.87,Japan
Asia,Japan,Koyo Seiko Co Ltd,Consumer Goods,2870568,431483,,0.02,Japan
Asia,Japan,Kubota Corp,Industrials,19124332,2874629,,0.05,Japan
Asia,Japan,Kuraray Co Ltd,Basic Materials,20426834,3070411,,0.09,Japan
Asia,Japan,Kuraya Sanseido Inc,Health Care,4885764,734392,,0.05,Japan
Asia,Japan,Kurita Water Industries Ltd,Industrials,7175750,1078606,,0.07,Japan
Asia,Japan,Kyocera Corp,Industrials,124636362,18734422,,0.14,Japan
Asia,Japan,Kyorin Pharmaceutical Co Ltd,Health Care,4488172,674629,,0.07,Japan
Asia,Japan,Kyowa Hakko Kogyo Co Ltd,Health Care,11058819,1662280,,0.06,Japan
Asia,Japan,Kyushu Electric Power Co Inc,Utilities,27480813,4130714,,0.05,Japan
Asia,Japan,Lawson Inc,Consumer Services,54119538,8134851,,0.22,Japan
Asia,Japan,Lion Corp,Consumer Goods,5006640,752561,,0.04,Japan
Asia,Japan,Mabuchi Motor Co Ltd,Industrials,35183734,5288560,,0.15,Japan
Asia,Japan,Mac House Co Ltd,Consumer Services,710162,106746,,0.08,Japan
Asia,Japan,Makita Corp,Consumer Goods,6794087,1021237,,0.07,Japan
Asia,Japan,Mandom Corp,Health Care,16671046,2505869,,0.5,Japan
Asia,Japan,Marubeni Corp,Industrials,14049283,2111785,,0.07,Japan
Asia,Japan,Maruichi Steel Tube Ltd,Basic Materials,5281828,793926,,0.07,Japan
Asia,Japan,Marui Co Ltd,Consumer Services,23473514,3528366,,0.08,Japan
Asia,Japan,Matsuda Sangyo Co Ltd,Consumer Services,5157487,775236,,0.51,Japan
Asia,Japan,Matsumotokiyoshi Co Ltd,Consumer Services,48249219,7252468,,0.65,Japan
Asia,Japan,Matsushita Electric Industrial Co Ltd,Consumer Goods,220102438,33084181,,0.1,Japan
Asia,Japan,Matsushita Electric Works Ltd,Industrials,21879561,3288775,,0.05,Japan
Asia,Japan,Matsuzakaya Co Ltd,Consumer Services,13244764,1990856,,0.3,Japan
Asia,Japan,Max Co Ltd,Industrials,5117634,769245,,0.16,Japan
Asia,Japan,Mazda Motor Corp,Consumer Goods,6075297,913194,,0.03,Japan
Asia,Japan,Meiji Dairies Corp,Consumer Goods,3712209,557992,,0.04,Japan
Asia,Japan,Meiji Seika Kaisha Ltd,Consumer Goods,4290767,644957,,0.04,Japan
Asia,Japan,Meitec Corp,Industrials,65883143,9903070,,0.73,Japan
Asia,Japan,Millea Holdings Inc,Financials,258637920,38876551,,0.16,Japan
Asia,Japan,Mimasu Semiconductor Industry Co Ltd,Technology,11191658,1682248,,0.61,Japan
Asia,Japan,Minebea Co Ltd,Industrials,13237812,1989811,,0.1,Japan
Asia,Japan,Misumi Corp,Industrials,185506658,27883997,,2.3,Japan
Asia,Japan,Mitsubishi Chemical Corp,Basic Materials,26706675,4014351,,0.07,Japan
Asia,Japan,Mitsubishi Corp,Industrials,213533215,32096743,,0.19,Japan
Asia,Japan,Mitsubishi Electric Corp,Industrials,43812136,6585518,,0.07,Japan
Asia,Japan,Mitsubishi Estate Co Ltd,Financials,117292418,17630534,,0.14,Japan
Asia,Japan,Mitsubishi Gas Chemical Co Inc,Basic Materials,7477184,1123915,,0.07,Japan
Asia,Japan,Mitsubishi Heavy Industries Ltd,Industrials,150174622,22573145,,0.23,Japan
Asia,Japan,Mitsubishi Logistics Corp,Industrials,5929304,891249,,0.06,Japan
Asia,Japan,Mitsubishi Materials Corp,Industrials,8696067,1307129,,0.07,Japan
Asia,Japan,Mitsubishi Motors Corp,Consumer Goods,3235581,486349,,0.02,Japan
Asia,Japan,Mitsubishi Pharma Corp,Health Care,1538270,231221,,0.01,Japan
Asia,Japan,Mitsubishi Rayon Co Ltd,Basic Materials,25479038,3829822,,0.17,Japan
Asia,Japan,Mitsubishi Securities Co Ltd,Financials,71730879,10782059,,0.21,Japan
Asia,Japan,Mitsubishi Tokyo Financial Group Inc,Financials,549375647,82578110,,0.17,Japan
Asia,Japan,Mitsui Chemicals Inc,Basic Materials,21610581,3248344,,0.07,Japan
Asia,Japan,Mitsui Engineering & Shipbuilding Co Ltd,Industrials,6372832,957917,,0.07,Japan
Asia,Japan,Mitsui Fudosan Co Ltd,Financials,79071007,11885373,,0.16,Japan
Asia,Japan,Mitsui Mining & Smelting Co Ltd,Basic Materials,15165740,2279602,,0.09,Japan
