Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Incorporation Country
Europe,France,Regie Autonome des Transports Parisiens,Government Related,256882710,42412982,
Europe,France,Remy Cointreau S.A.,Corporate,17985104,2969456,
Europe,France,Renault SA,Corporate,117981993,19479583,
Europe,France,Reseau Ferre de France,Government Related,317481590,52418246,
Europe,France,Saint-Gobain Nederland B.V.,Corporate,96603888,15949921,
Europe,France,Sanofi-Aventis SA,Corporate,348723922,57576555,
Europe,France,Schneider Electric SA,Corporate,27062511,4468194,
Europe,France,SNCF,Government Related,441173185,72840521,
Europe,France,Societe Generale,Corporate,601615633,99330598,
Europe,France,Societe Television Francaise 1,Corporate,94561214,15612663,
Europe,France,Sodexho Alliance SA,Corporate,9315203,1538000,
Europe,France,Suez SA,Corporate,200081546,33034746,
Europe,France,Total SA,Corporate,105549982,17426979,
Europe,France,Vauban Mobilisation Garantie,Securitized,2069782584,341734374,
Europe,France,Veolia Environnement,Corporate,489153319,80762349,
Europe,France,Vinci SA,Corporate,178162191,29415720,
Europe,Germany,Allgemeine Hypothekenbank Rheinboden AG,Securitized,2345843665,387313829,
Europe,Germany,Allianz AG,Corporate,435495343,71903073,
Europe,Germany,BankGesellschaft Berlin AG,Corporate,684520952,113018798,
Europe,Germany,Bayerische Hypo-und Vereinsbank AG,Securitized,3605975824,595369727,
Europe,Germany,Bayerische Landesbank,Corporate/Securitized,6009003857,992125061,
Europe,Germany,Bayerische Motoren Werke AG,Corporate,227625686,37582460,
Europe,Germany,Bayer AG,Corporate,408955444,67521166,
Europe,Germany,BASF AG,Corporate,134962315,22283143,
Europe,Germany,Berlin Land,Government Related,2007878387,331513594,
Europe,Germany,Bertelsmann AG,Corporate,44187379,7295620,
Europe,Germany,Bremer Landesbank Kreditanstalt,Corporate,87682363,14476920,
Europe,Germany,Commerzbank AG,Corporate,8288942,1368557,
Europe,Germany,DaimlerChrysler,Corporate,1719194305,283850002,
Europe,Germany,Degussa AG,Corporate,105598971,17435067,
Europe,Germany,DekaBank Deutsche Girozentrale,Corporate,1316783181,217409345,
Europe,Germany,Depfa Deutsche Pfandbriefbank AG,Corporate,5189219866,856773468,
Europe,Germany,Deutsche Apotheker- und Aerztebank,Corporate,53277657,8796483,
Europe,Germany,Deutsche Bahn AG,Corporate,655186873,108175553,
Europe,Germany,Deutsche Bank AG,Corporate,846311688,139731485,
Europe,Germany,Deutsche Genossenschafts-Hypothekenbank,Corporate,958184859,158202463,
Europe,Germany,Deutsche Hypothekenbank AG,Corporate,223055859,36827952,
Europe,Germany,Deutsche Post AG,Corporate,1067075416,176180992,
Europe,Germany,Deutsche Telekom AG,Corporate,1174488719,193915617,
Europe,Germany,Dresdner Bank AG,Corporate,22517372,3717762,
Europe,Germany,Duesseldorfer Hypothekenbank,Securitized,910275073,150292250,
Europe,Germany,Energie Baden-Wuerttemberg AG,Corporate,25214295,4163042,
Europe,Germany,Eurohypo AG,Securitized,2328535163,384456084,
Europe,Germany,EWE AG,Corporate,204743654,33804490,
Europe,Germany,Gemeinsame Deutsche Bundeslaender,Government Related,230912394,38125117,
Europe,Germany,Government of Germany,Government,88380465656,14592181494,
Europe,Germany,Hannover Rueckversicherung AG,Corporate,75656685,12491404,
Europe,Germany,HeidelbergCement AG,Corporate,9195854,1518294,
Europe,Germany,Henkel KGaA,Corporate,34395778,5678963,
Europe,Germany,Hornbach Holding AG,Corporate,4201562,693705,
Europe,Germany,HSH Nordbank AG,Government Related,1502086075,248004041,
Europe,Germany,Hypothekenbank in Essen AG,Securitized,2991045440,493840778,
Europe,Germany,Hypo Real Estate Bank AG,Corporate/Securitized,1249822563,206353718,
Europe,Germany,IKB Deutsche Industriebank AG,Corporate,108583631,17927854,
Europe,Germany,Kreditanstalt fuer Wiederaufbau,Government Related,5602214683,924961560,
Europe,Germany,Landesbank Baden-Wuerttemberg,Government Related,287210335,47420268,
Europe,Germany,Landesbank Berlin,Government Related,2300485648,379824929,
Europe,Germany,Landesbank Hessen-Thueringen Girozentrale,Government Related,2758282734,455410163,
Europe,Germany,Landesbank Rheinland-Pfalz GZ,Government Related,213009436,35169224,
Europe,Germany,Landesbank Sachsen Girozentrale,Securitized,172737629,28520090,
Europe,Germany,Landwirtschaftliche Rentenbank,Government Related,5360798088,885102133,
Europe,Germany,Land Brandenburg,Government Related,481195427,79448450,
Europe,Germany,Land Hessen,Government Related,522606790,86285732,
Europe,Germany,Land of North-Rhine Westphalia,Government Related,2754933861,454857243,
Europe,Germany,Land Sachsen-Anhalt,Government Related,368575209,60854130,
Europe,Germany,Linde AG,Corporate,18622793,3074743,
Europe,Germany,Metro AG,Corporate,143651409,23717769,
Europe,Germany,Muenchener Hypothekenbank eG,Corporate,677613079,111878264,
Europe,Germany,Muenchener Rueckversicherungs AG,Corporate,164185072,27108008,
Europe,Germany,Norddeutsche Landesbank GZ,Government Related,372702892,61535637,
Europe,Germany,NRW Bank,Government Related,7839403491,1294335775,
Europe,Germany,ProSieben SAT.1 Media AG,Corporate,18231557,3010147,
Europe,Germany,Robert Bosch Gmbh,Corporate,61213182,10106689,
Europe,Germany,RWE AG,Corporate,480280441,79297380,
Europe,Germany,Siemens AG,Corporate,208460183,34418113,
Europe,Germany,Stadtsparkasse Koeln,Corporate,164767314,27204140,
Europe,Germany,Suedzucker AG,Corporate,104825511,17307364,
Europe,Germany,ThyssenKrupp AG,Corporate,17986616,2969706,
Europe,Germany,Volkswagen AG,Corporate,202625496,33454768,
Europe,Germany,Westfaelische Landschaft-Bodenkredit AG,Securitized,458534736,75707025,
Europe,Greece,Bank of Cyprus Ltd,Corporate,14496622,2393485,
Europe,Greece,Coca Cola Hellenic Bottling Co SA,Corporate,55993619,9244905,
Europe,Greece,EFG Eurobank Ergasias SA,Corporate,8214138,1356207,
Europe,Greece,Government of Greece,Government,13688922306,2260128834,
Europe,Greece,National Bank of Greece SA,Securitized,4368473,721263,
Europe,Greece,OTE Plc,Corporate,764581139,126237248,
Europe,Greece,Public Power Corp,Corporate,35394003,5843777,
Asia,Hong Kong,Bank of East Asia Ltd,Corporate,32108741,5301359,
Asia,Hong Kong,China Light & Power,Corporate,34127730,5634707,
Asia,Hong Kong,Hongkong Land Holdings Ltd,Corporate,68808215,11360677,
Asia,Hong Kong,Hutchison Whampoa Limited,Corporate,481441013,79488998,
Asia,Hong Kong,Kowloon Canton Railway Corp,Corporate,140061489,23125050,
Asia,Hong Kong,MTR Corp,Corporate,105471297,17413987,
Asia,Hong Kong,PCCW Capital Ltd,Corporate,32522766,5369717,
Europe,Hungary,Government of Hungary,Government,914748524,151030846,
Europe,Hungary,National Bank of Hungary,Government Related,17732096,2927683,
Europe,Iceland,Kaupthing Bunadarbanki HF,Corporate,16577700,2737084,
International,International Organisations,African Development Bank,Government Related,71547650,11812976,
International,International Organisations,Asian Development Bank,Government Related,259150596,42787425,
International,International Organisations,Corp Andina de Fomento CA,Government Related,116027153,19156827,
International,International Organisations,Den Europeiske Investeringsbank,Government Related,9669361802,1596473625,
International,International Organisations,Eurofima,Government Related,204820132,33817117,
International,International Organisations,International Bank for Reconstruction & Development,Government Related,284934629,47044534,
International,International Organisations,Inter-American Development Bank,Government Related,202089624,33366293,
International,International Organisations,Nordiske Investeringsbanken,Government Related,45209439,7464368,
Europe,Ireland,Aer Rianta,Corporate,48555384,8016805,
Europe,Ireland,Allied Irish Banks Plc,Government Related,44253833,7306591,
Europe,Ireland,Bank of Ireland,Corporate,198424827,32761211,
Europe,Ireland,Chalet Finance Plc,Corporate,23793707,3928494,
Europe,Ireland,Eirles Four Ltd,Corporate,33513645,5533318,
Europe,Ireland,Government of Ireland,Government,178511810,29473444,
Europe,Ireland,Provide Plc,Securitized,24686591,4075914,
Europe,Ireland,Pure Mortgages,Securitized,2033497,335743,
Europe,Ireland,Titan Europe Plc,Securitized,5838465,963968,
Europe,Ireland,Valentia Telecommunications Ltd,Corporate,18929604,3125399,
Middle East,Israel,Government of Israel,Government,90470106,14937194,
Middle East,Israel,Israel Electric Corp Ltd,Corporate,110965540,18321122,
Europe,Italy,Asset-Backed European Securitisation Trans,Securitized,4160929,686996,
Europe,Italy,Assicurazioni Generali SpA,Corporate,246961971,40775005,
Europe,Italy,ASM Brescia SpA,Corporate,62615117,10338157,
Europe,Italy,Autostrade SpA,Corporate,380301740,62790255,
Europe,Italy,Banca Antonveneta SpA,Corporate,26539680,4381871,
Europe,Italy,Banca Intesa SpA,Corporate,242442679,40028841,
Europe,Italy,Banca Lombarda SpA,Corporate,31024364,5122321,
Europe,Italy,Banca Monte dei Paschi di Siena SpA,Corporate/Securitized,196804581,32493698,
Europe,Italy,Banca Popolare dell'Emilia Romagna Scrl,Corporate,12512387,2065875,
Europe,Italy,Capitalia SpA,Corporate,12314025,2033124,
Europe,Italy,Cassa di Risparmio di Firenze SpA,Corporate,33424806,5518650,
Europe,Italy,City of Rome,Government Related,111397211,18392394,
Europe,Italy,Credito Emiliano SpA,Corporate,4127265,681438,
Europe,Italy,Edison SpA,Corporate,53295107,8799364,
Europe,Italy,Enel SpA,Corporate,622862458,102838585,
Europe,Italy,ENI SpA,Corporate,144332411,23830206,
Europe,Italy,Fiat Finance & Trade Ltd,Corporate,47898781,7908396,
Europe,Italy,Finmeccanica SpA,Corporate,124639010,20578700,
Europe,Italy,Finsoe SpA,Corporate,24091792,3977709,
Europe,Italy,Government of Italy,Government,28448051981,4696955765,
Europe,Italy,Lottomatica SpA,Corporate,21476373,3545887,
Europe,Italy,Poste Italiane SpA,Government Related,372343995,61476381,
Europe,Italy,Region of Lombardy,Government Related,65114887,10750885,
Europe,Italy,Region of Sicily,Government Related,140767409,23241602,
Europe,Italy,Sanpaolo IMI SpA,Corporate,173026677,28567814,
Europe,Italy,Telecom Italia SpA,Corporate,2147292739,354531798,
Europe,Italy,Trevi Finance,Corporate,5674819,936949,
Europe,Italy,UniCredito Italiano SpA,Corporate,248831803,41083726,
Asia,Japan,Aiful Corp,Corporate,93638088,15460249,
Asia,Japan,Bank of Tokyo-Mitsubishi Ltd.,Corporate,64938331,10721735,
Asia,Japan,Dai-ichi Mutual Life Insurance Co,Corporate,61642877,10177634,
Asia,Japan,Development Bank of Japan,Government Related,167989240,27736101,
Asia,Japan,Government of Japan,Government,48950120350,8081978693,
Asia,Japan,Honda Motor Co Ltd,Corporate,30345519,5010240,
Asia,Japan,Japan Bank for International Cooperation,Government Related,218170334,36021321,
Asia,Japan,Japan Finance Corporation for Municipal Enterprises,Government Related,924466621,152635366,
Asia,Japan,Japan Finance Corp for Small and Medium Enterprise,Government Related,416172126,68712686,
Asia,Japan,Mitsubishi Chemical Corp,Corporate,18256458,3014258,
Asia,Japan,Mizuho Bank Ltd,Corporate,359306027,59323729,
Asia,Japan,Promise Co Ltd,Corporate,87295680,14413076,
Asia,Japan,Sanyo Shinpan Finance Co,Corporate,6028589,995359,
Asia,Japan,Sony Corp,Corporate,31348798,5175887,
Asia,Japan,Sumitomo Mitsui Banking Corp,Corporate,158178453,26116277,
Asia,Japan,Takefuji Corporation,Corporate,114665127,18931948,
Asia,Japan,Tokyo Electric Power Company Inc.,Corporate,233954671,38627416,
Asia,Japan,Toyota Motor Corp,Corporate,269916328,44564916,
Asia,Japan,UFJ Bank Ltd,Corporate,400028590,66047285,
Asia,Kazakhstan,Bank TuranAlem,Corporate,4265623,704282,
Asia,Kazakhstan,Development Bank of Kazakhstan,Corporate,6601980,1090029,
Middle East,Kuwait,Gulf Investment Corp,Corporate,6076772,1003314,
Europe,Luxembourg,SES Global SA,Corporate,101985768,16838504,
Europe,Luxembourg,UK Hospitals No 1 SA,Corporate,23648113,3904455,
Asia,Malaysia,Government of Malaysia,Government,65752986,10856240,
Asia,Malaysia,Petroliam Nasional Berhad,Government Related,144592341,23873123,
Asia,Malaysia,Tenaga Nasional Berhad,Government Related,49875943,8234838,
Latin America,Mexico,America Movil SA de CV,Corporate,197422078,32595651,
Latin America,Mexico,Banco Nacional de Comercio Exterior SNC,Government Related,59786569,9871146,
Latin America,Mexico,Government of Mexico,Government,1335494462,220498698,
Latin America,Mexico,Petroleos Mexicanos,Corporate,1256364382,207433814,
Latin America,Mexico,Telefonos De Mexico S.A.,Corporate,122835225,20280883,
Europe,Netherlands,ABN Amro Bank NV,Corporate,601020432,99232327,
Europe,Netherlands,ABN Amro Bouwfonds Nederlandse Gemeenten NV,Corporate/Securitized,1293552719,213573847,
Europe,Netherlands,Aegon NV,Corporate,121021159,19981369,
Europe,Netherlands,Akzo Nobel NV,Corporate,128160482,21160117,
Europe,Netherlands,Arena BV,Securitized,8267876,1365079,
Europe,Netherlands,Bank Nederlandse Gemeenten N.V.,Corporate,2568758247,424118455,
Europe,Netherlands,Chapel BV,Corporate,16565258,2735030,
Europe,Netherlands,DSM NV,Corporate,65565899,10825350,
Europe,Netherlands,Eneco Holding NV,Corporate,86261240,14242284,
Europe,Netherlands,Essent NV,Corporate,69599537,11491330,
Europe,Netherlands,European Aeronautic Defense and Space Co,Corporate,-36822208,-6079583,
Europe,Netherlands,E. ON AG,Corporate,945436753,156097669,
Europe,Netherlands,Fixed link finance BV,Securitized,65855926,10873236,
Europe,Netherlands,Fortis Finance N.V.,Corporate,373744721,61707650,
Europe,Netherlands,Government of the Netherlands,Government,7425748477,1226038681,
Europe,Netherlands,ING Bank NV,Corporate,1484219533,245054160,
Europe,Netherlands,Kazkommerts International B.V.,Corporate,9652534,1593695,
Europe,Netherlands,Koninklijke Ahold NV,Corporate,18098925,2988249,
Europe,Netherlands,Monastery BV,Securitized,12384276,2044723,
Europe,Netherlands,Nederlandse Waterschapsbank N.V.,Corporate,547858941,90455024,
Europe,Netherlands,NIB Capital Bank,Corporate,61875638,10216065,
Europe,Netherlands,Nuon NV,Government Related,8210949,1355680,
Europe,Netherlands,NV LuchtHaven Schiphol,Government Related,26168845,4320644,
Europe,Netherlands,PGNIG Finance BV,Corporate,44165955,7292082,
Europe,Netherlands,Rabobank Nederland,Corporate,879158460,145154698,
Europe,Netherlands,Rodamco Europe Finance BV,Corporate,25405726,4194648,
Europe,Netherlands,Royal Dutch/Shell Group of Companies,Corporate,128037155,21139755,
Europe,Netherlands,Royal KPN NV,Corporate,332920285,54967273,
Europe,Netherlands,SNS Bank NV,Corporate,423557642,69932082,
Europe,Netherlands,TPG NV,Corporate,93181796,15384912,
Europe,Netherlands,TPSA Eurofinance BV,Corporate,98432761,16251880,
Europe,Netherlands,Unilever NV,Corporate,330206746,54519251,
Europe,Netherlands,Union Fenosa SA,Corporate,61766452,10198037,
Europe,Netherlands,VNU NV,Corporate,138242874,22824785,
Europe,Netherlands,Wolters Kluwer N.V.,Corporate,147783467,24399998,
Oceania,New Zealand,Fonterra Cooperative Group Ltd,Corporate,134113376,22142978,
Oceania,New Zealand,Government of New Zealand,Government,1080670381,178425608,
Oceania,New Zealand,Telecom Corp of New Zealand Ltd,Corporate,225053578,37157789,
Middle East,Oman,Bank Muscat S.A.O.G,Corporate,24270073,4007145,
Europe,Poland,Government of Poland,Government,1171600048,193438679,
Europe,Portugal,Banco BPI SA,Securitized,9554402,1577493,
Europe,Portugal,Banco Comercial Portugues S.A.,Corporate,42854625,7075573,
Europe,Portugal,Banco Espirito Santo S.A.,Corporate,301767609,49823767,
Europe,Portugal,Banif SGPS SA,Government Related,24740729,4084853,
Europe,Portugal,Brisa-Auto Estradas de Portugal SA,Corporate,88095616,14545151,
Europe,Portugal,Caixa Geral de Depositos,Government Related,8271546,1365685,
Europe,Portugal,Cimpor Cimentos de Portugal SA,Corporate,78158740,12904509,
Europe,Portugal,Electricidade de Portugal S.A.,Corporate,148661466,24544961,
Europe,Portugal,Espirito Santo Financial Group SA,Corporate,9424422,1556032,
Europe,Portugal,Government of Portugal,Government,1364645411,225311706,
Europe,Portugal,Portugal Telecom SGPS SA,Corporate,152059468,25105993,
Middle East,Qatar,Government of Qatar,Government,89145011,14718413,
Europe,Russia,Government of Russian Federation,Government,258732418,42718381,
Europe,Russia,OAO Gazprom,Corporate,40371502,6665594,
Europe,Russia,Salomon Brothers AG for OAO Siberian Oil Co,Corporate,13407972,2213742,
Europe,Russia,Sberbank RF,Corporate,6123821,1011082,
Europe,Russia,Tyumen Oil,Corporate,2783697,459606,
Europe,Russia,Vneshtorgbank,Corporate,9528498,1573216,
Asia,Singapore,Development Bank of Singapore,Corporate,284395564,46955531,
Asia,Singapore,Government of Singapore,Government,1794317402,296253307,
Asia,Singapore,Oversea-Chinese Banking Corp,Corporate,101716219,16794000,
Asia,Singapore,Singapore Power Ltd,Corporate,30807251,5086475,
Asia,Singapore,Singapore Telecommunications Ltd,Corporate,220132906,36345354,
Asia,Singapore,United Overseas Bank Ltd,Corporate,170556924,28160042,
Europe,Slovenia,Government of Slovenia,Government,144970121,23935496,
Europe,Slovenia,Nova Ljubljanska Banka,Corporate,25012635,4129746,
Africa,South Africa,Government of South Africa,Government,264947210,43744483,
Asia,South Korea,Export-Import Bank of Korea,Government Related,262104850,43275191,
Asia,South Korea,Government of Korea,Government,63828776,10538540,
Asia,South Korea,Hyundai Motor Co,Corporate,119394234,19712753,
Asia,South Korea,Industrial Bank Of Korea,Government Related,71622189,11825283,
Asia,South Korea,Korea Development Bank,Government Related,508318330,83926615,
Asia,South Korea,Korea East-West Power Co,Corporate,80182624,13238665,
Asia,South Korea,Korea Natl Housing Corp,Corporate,107207075,17700575,
Asia,South Korea,KT Corp,Corporate,191436018,31607314,
Asia,South Korea,LG-Caltex Oil Corp,Corporate,101317842,16728225,
Asia,South Korea,POSCO,Corporate,64958879,10725127,
Europe,Spain,Autonomous Community of Valencia,Government Related,257687723,42545895,
Europe,Spain,Ayt Cedulas Cajas Ii Fta,Corporate,2780097251,459011880,
Europe,Spain,Bancaja Fondo De Titulizacion De Activos,Securitized,16616626,2743511,
Europe,Spain,Banco Bilbao Vizcaya Argentaria SA,Corporate/Securitized,5237680273,864774592,
Europe,Spain,Banco de Credito Local de Espana SA,Corporate,645600508,106592783,
