Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Incorporation Country
North America,Canada,Province of Quebec,Government Related,370985000,53550189,
North America,Canada,Talisman Energy,Corporate,146555000,21154623,
Asia,China,Government of China,Government,124245000,17934265,
Europe,Czech Republic,Czech Export Bank,Government Related,394348000,56922544,
Europe,Denmark,BRFkredit A/S,Corporate,128933000,18610959,
Europe,Denmark,Den danske Bank,Corporate,123086000,17766968,
Europe,Denmark,Government of Denmark,Government,13655767000,1971154912,
Europe,Denmark,Nordea Kredit Realkredit,Corporate,89455000,12912469,
Europe,Denmark,Nykredit,Securitized,305564000,44106931,
Europe,Denmark,Realkredit Danmark,Securitized,411218000,59357660,
Europe,Denmark,Storebæltforbindelsen A/S,Corporate,20367000,2939894,
Europe,Finland,Government of Finland,Government,2674513000,386055169,
Europe,Finland,Stora Enso Oyj,Corporate,81028000,11696065,
Europe,Finland,UPM-Kymmene Corp,Corporate,56068000,8093190,
Europe,France,Accor SA,Corporate,21982000,3173013,
Europe,France,Aventis SA,Corporate,196484000,28361673,
Europe,France,Axa SA,Corporate,286596000,41368977,
Europe,France,BnP Paribas,Corporate,473667000,68371922,
Europe,France,Caisse Centrale du Credit Immobilier de France,Corporate,163991000,23671440,
Europe,France,Caisse D’amortissement de La Dette Sociale,Government Related,37505000,5413696,
Europe,France,Casino Guichard,Corporate,115055000,16607725,
Europe,France,CDC Ixis,Government Related,2733794000,394612142,
Europe,France,Cif Euromortgage,Securitized,556365000,80309045,
Europe,France,Dexia Municipal Agency,Securitized,2658387000,383727446,
Europe,France,France Telecom,Corporate,31206000,4504460,
Europe,France,Government of France,Government,12362179000,1784430700,
Europe,France,Imerys SA,Corporate,118844000,17154652,
Europe,France,Lafarge Coppee,Corporate,133824000,19316955,
Europe,France,La Poste,Government Related,269447000,38893588,
Europe,France,LVMH Moet Hennessy Louis Vuitton,Corporate,63368000,9146915,
Europe,France,Peugeot SA,Corporate,115969000,16739658,
Europe,France,Regie Autonome des Trans,Government Related,232798000,33603453,
Europe,France,Reseau Ferre de France,Government Related,630150000,90959612,
Europe,France,Saint-Gobain Nederland BV,Corporate,108894000,15718410,
Europe,France,Schneider SA,Corporate,23912000,3451601,
Europe,France,Societe Generale,Corporate,80052000,11555183,
Europe,France,Sogerim,Corporate,340820000,49195993,
Europe,France,Suez SA,Corporate,168812000,24367332,
Europe,France,Vauban Mobilisations Gara,Corporate,73580000,10620976,
Europe,France,Vivendi Universal SA,Corporate,197752000,28544704,
Europe,Germany,Allianz Finance BV,Corporate,353916000,51086348,
Europe,Germany,Bayerische Handelsbank,Corporate,156015000,22520136,
Europe,Germany,Bayerische Hypothekenbank,Securitized,28577000,4124975,
Europe,Germany,Bayer Corp,Corporate,296187000,42753399,
Europe,Germany,Bayer Hypo- Vereinsbank,Corporate/Securitized,2587208000,373453044,
Europe,Germany,Berlin Hannover Hypobank AG,Securitized,153546000,22163746,
Europe,Germany,BMW AG,Corporate,187192000,27020411,
Europe,Germany,Daimlerchrysler,Corporate,548359000,79153411,
Europe,Germany,Depfa Bank AG,Corporate,13640000,1968879,
Europe,Germany,Deutsche Bank AG,Corporate,491671000,70970727,
Europe,Germany,Deutsche Genossenschafts-Hypothekenbank,Corporate,492431000,71080430,
Europe,Germany,Deutsche Girozentrale,Corporate,331122000,47796126,
Europe,Germany,Deutsche Postbank AG,Government Related,368459000,53185571,
Europe,Germany,Deutsche Post Finance,Corporate,106193000,15328531,
Europe,Germany,Deutsche Telekom International Finance BV,Corporate,445968000,64373683,
Europe,Germany,Eurohypo AG,Securitized,977844000,141147839,
Europe,Germany,E.ON International Finance BV,Corporate,432716000,62460810,
Europe,Germany,Government of Germany,Government,87599892000,12644691244,
Europe,Germany,Hypothekenbank In Essen,Securitized,614296000,88671151,
Europe,Germany,KFW International Finance,Government Related,255312000,36853258,
Europe,Germany,Landesbank Berlin,Government Related,710646000,102578885,
Europe,Germany,Landesbank NRW,Government Related,155122000,22391235,
Europe,Germany,Landesbank Sachsen Girozentrale,Securitized,303696000,43837293,
Europe,Germany,Land Berlin,Government Related,197681000,28534455,
Europe,Germany,Land Brandenburg,Government Related,421109000,60785386,
Europe,Germany,Land Hessen,Government Related,446825000,64497387,
Europe,Germany,Linde Finance BV,Corporate,81597000,11778198,
Europe,Germany,Rheinboden Hypothekenbank,Securitized,1069929000,154439938,
Europe,Germany,Rheinische Hypothekenbk AG,Securitized,165962000,23955946,
Europe,Germany,RWE Finance BV,Corporate,230119000,33216750,
Europe,Germany,Siemens AG,Corporate,237281000,34250556,
Europe,Germany,Westfaelische Hypothekenbk,Securitized,162813000,23501400,
Europe,Greece,Government of Greece,Government,4651947000,671489795,
Europe,Greece,Ote Plc,Corporate,81453000,11757412,
Asia,Hong Kong,Kowloon-Canton Railway,Corporate,83586000,12065302,
Europe,Hungary,Government of Hungary,Government,73639000,10629493,
Europe,Hungary,National Bank Of Hungary,Government Related,20811000,3003984,
International,International Organisations,African Development Bank,Government Related,193752000,27967320,
International,International Organisations,Asian Development Bank,Government Related,290708000,41962528,
International,International Organisations,Corp Andina De Fomento,Government Related,72811000,10509974,
International,International Organisations,Eurofima,Government Related,72978000,10534080,
International,International Organisations,European BK Recon & Dev,Government Related,214784000,31003204,
International,International Organisations,European Investment Bank,Government Related,1659446000,239534340,
International,International Organisations,International Bank for Reconstruction & Development,Government Related,838195000,120990069,
International,International Organisations,Inter-American Development Bank,Government Related,302146000,43613557,
International,International Organisations,Nordic Investment Bank,Government Related,84879000,12251941,
International,International Organisations,Nordiske investeringsbanken,Government Related,56855000,8206790,
International,International Organisations,World Bank,Government Related,341082000,49233812,
Europe,Ireland,Government of Ireland,Government,1056693000,152529374,
Middle East,Israel,Government of Israel,Government,66890000,9655302,
Europe,Italy,Eni Spa,Corporate,11743000,1695055,
Europe,Italy,Ente Nazionale Per L’energi,Corporate,77950000,11251768,
Europe,Italy,Fiat Finance & Trade,Corporate,72705000,10494674,
Europe,Italy,Government of Italy,Government,31079141000,4486148705,
Europe,Italy,Olivetti International BV,Corporate,173921000,25104795,
Europe,Italy,Poste Italiane Spa,Government Related,316381000,45668322,
Europe,Italy,Region of Sicily,Government Related,122125000,17628251,
Asia,Japan,Government of Japan,Government,29005397000,4186812119,
Asia,Japan,Sony Corp,Corporate,37037000,5346142,
Asia,Japan,Toyota Motor Corp,Corporate,258378000,37295823,
Europe,Luxembourg,Michelin Finance,Corporate,65589000,9467508,
Europe,Luxembourg,Pfandbriefbank International,Corporate,74945000,10818009,
Asia,Malaysia,Petronas Capital Ltd,Corporate,76620000,11059788,
Latin America,Mexico,Government of Mexico,Government,475163000,68587863,
Europe,Netherlands,ABN Amro Bank NV,Corporate,240457000,34708999,
Europe,Netherlands,Akzo Nobel Inc,Corporate,36202000,5225613,
Europe,Netherlands,Bank Nederlandsche Gemeenten,Corporate,1460510000,210818730,
Europe,Netherlands,Deutsche Telekom Int Fin,Corporate,89052000,12854297,
Europe,Netherlands,DSM NV,Corporate,57640000,8320102,
Europe,Netherlands,Fortis Finance NV,Corporate,102440000,14786801,
Europe,Netherlands,Government of the Netherlands,Government,7240472000,1045132943,
Europe,Netherlands,Hanson Overseas BV,Corporate,22988000,3318225,
Europe,Netherlands,ING Bank,Corporate,258695000,37341580,
Europe,Netherlands,Koninklijke Ahold NV,Corporate,113398000,16368544,
Europe,Netherlands,Nederlandse Waterschapsbank,Corporate,71444000,10312653,
Europe,Netherlands,Portugal Telecom Int Fin,Corporate,132449000,19118479,
Europe,Netherlands,Rabobank,Corporate,235241000,33956090,
Europe,Netherlands,Repsol Intl Finance,Corporate,159350000,23001530,
Europe,Netherlands,Shell Finance UK Plc,Corporate,155414000,22433384,
Europe,Netherlands,SNS Bank Nederland,Corporate,238164000,34378013,
Europe,Netherlands,TPG NV,Corporate,42414000,6122290,
Europe,Netherlands,Unilever Capital Corp,Corporate,283425000,40911256,
Europe,Netherlands,Verenigd Bezit Vnu NV,Corporate,78750000,11367245,
Europe,Netherlands,Wolters Kluwer NV,Corporate,38766000,5595716,
Oceania,New Zealand,Fonterra Co-operative,Corporate,118385000,17088397,
Oceania,New Zealand,Government of New Zealand,Government,733078000,105816854,
Oceania,New Zealand,TCNZ Finance Ltd,Corporate,34706000,5009671,
Europe,Poland,Government of Poland,Government,198175000,28605762,
Europe,Portugal,Electricidade De Portugal,Corporate,79779000,11515777,
Europe,Portugal,Government of Portugal,Government,3403640000,491301712,
Asia,Singapore,Development Bank of Singapore,Corporate,82102000,11851093,
Asia,Singapore,Government of Singapore,Government,1111933000,160503046,
Asia,Singapore,Sing Telecommunications,Corporate,144395000,20842836,
Asia,South Korea,Government of Korea,Government,43567000,6288721,
Europe,Spain,AYT Cedulas Cajas Ii Fta,Corporate,-401771000,-57994024,
Europe,Spain,Banco Bilbao Vizcaya SA,Corporate,150179000,21677733,
Europe,Spain,Banco Santander SA,Corporate,1411230000,203705361,
Europe,Spain,Banesto,Corporate,246552000,35588787,
Europe,Spain,Caja De Madrid,Corporate,80224000,11580011,
Europe,Spain,Comunidad De Madrid,Government Related,784098000,113181385,
Europe,Spain,Endesa SA,Corporate,31033000,4479488,
Europe,Spain,Government of Spain,Government,6397680000,923479315,
Europe,Spain,Telefonica Europe BV,Corporate,119302000,17220763,
Europe,Sweden,Birka Energi AB,Corporate,133770000,19309160,
Europe,Sweden,Ericsson LM Telefon AB,Corporate,126354000,18238690,
Europe,Sweden,Government of Sweden,Government,3168458000,457354138,
Europe,Sweden,Investor AB,Corporate,48868000,7053899,
Europe,Sweden,Nordbanken AB,Corporate,80508000,11621005,
Europe,Sweden,Scandinavian Airlines,Corporate,69689000,10059326,
Europe,Sweden,Scania Cv AB,Corporate,120010000,17322960,
Europe,Sweden,Securitas AB,Corporate,64756000,9347268,
Europe,Sweden,Skandinaviska Enskilda Banken,Corporate,78613000,11347470,
Europe,Sweden,Spintab AB,Corporate,182280000,26311383,
Europe,Sweden,Svenska Cellulosa AB,Corporate,98442000,14209706,
Europe,Sweden,Vattenfall AB,Government Related,40706000,5875747,
Europe,Sweden,Volvo Group Finance Europe BV,Corporate,191390000,27626375,
Europe,Switzerland,ABB International Finance Ltd,Corporate,51348000,7411877,
Europe,Switzerland,Adecco S.A.,Corporate,39118000,5646526,
Europe,Switzerland,Government of Switzerland,Government,2692073000,388589884,
Europe,Switzerland,Syngenta Finance NV,Corporate,117361000,16940587,
Europe,Switzerland,UBS AG,Corporate,308874000,44584717,
Europe,United Kingdom,Abbey National Plc,Securitized,327622000,47290915,
Europe,United Kingdom,Allied Breweries Ltd,Corporate,151095000,21809954,
Europe,United Kingdom,Barclays Bank Plc,Corporate,153451000,22150033,
Europe,United Kingdom,Bass Plc,Corporate,29350000,4236554,
Europe,United Kingdom,BAA Plc,Corporate,115891000,16728399,
Europe,United Kingdom,BG Energy Capital Plc,Corporate,70362000,10156471,
Europe,United Kingdom,BG Transco PLC,Corporate,149784000,21620717,
Europe,United Kingdom,BOC Group Plc,Corporate,60159000,8683709,
Europe,United Kingdom,British Aerospace Plc,Corporate,35266000,5090505,
Europe,United Kingdom,British Telecom Plc,Corporate,353082000,50965963,
Europe,United Kingdom,Cadbury Schweppes Fin,Corporate,146048000,21081440,
Europe,United Kingdom,Compass Group Plc,Corporate,105734000,15262277,
Europe,United Kingdom,Diageo Plc,Corporate,77447000,11179162,
Europe,United Kingdom,Dixons Group Plc,Corporate,34257000,4944860,
Europe,United Kingdom,FKI Plc,Corporate,61199000,8833829,
Europe,United Kingdom,Great Universal Stores Plc,Corporate,60153000,8682843,
Europe,United Kingdom,HBOS Plc,Corporate,272658000,39357083,
Europe,United Kingdom,Hilton Group Finance Plc,Corporate,111381000,16077398,
Europe,United Kingdom,HSBC Holdings Plc,Corporate,65666000,9478622,
Europe,United Kingdom,Imperial Tobacco Group Plc,Corporate,106408000,15359566,
Europe,United Kingdom,Innogy Plc,Corporate,81944000,11828286,
Europe,United Kingdom,Kelda Group Plc,Corporate,85020000,12272294,
Europe,United Kingdom,Land Securities Group,Corporate,58167000,8396172,
Europe,United Kingdom,LCR Finance Plc,Government Related,108128000,15607841,
Europe,United Kingdom,Lehman Brothers Holdings PLC,Corporate,266684000,38494760,
Europe,United Kingdom,Liberty Financial Co,Corporate,38481000,5554577,
Europe,United Kingdom,Lloyds Bank Plc,Corporate,181469000,26194319,
Europe,United Kingdom,Marks & Spencer Finance,Corporate,228587000,32995612,
Europe,United Kingdom,MMO2 Plc,Corporate,190133000,27444932,
Europe,United Kingdom,National Grid PLC,Corporate,78221000,11290886,
Europe,United Kingdom,Niagara Mohawk Power Corp,Corporate,27701000,3998528,
Europe,United Kingdom,Prudential Plc,Corporate,179803000,25953838,
Europe,United Kingdom,Rentokil Initial,Corporate,58576000,8455209,
Europe,United Kingdom,Rexam Plc,Corporate,217728000,31428159,
Europe,United Kingdom,Rolls-Royce Plc,Corporate,78677000,11356708,
Europe,United Kingdom,Royal Bank of Scotland PLC/The,Corporate/Securitized,373577000,53924334,
Europe,United Kingdom,Safeway Plc,Corporate,69173000,9984844,
Europe,United Kingdom,Schlumberger Tech Corp,Corporate,93917000,13556540,
Europe,United Kingdom,Smiths Group Plc,Corporate,65163000,9406016,
Europe,United Kingdom,Tate and Lyle Intl Fin Plc,Corporate,66416000,9586882,
Europe,United Kingdom,Tesco Plc,Corporate,88902000,12832645,
Europe,United Kingdom,TXU Europe Funding Limited,Corporate,10542000,1521695,
Europe,United Kingdom,United Kingdom Government,Government,16965637000,2448921303,
Europe,United Kingdom,United Utilites Plc,Corporate,4531000,654032,
Europe,United Kingdom,United Utilities Plc,Corporate,38732000,5590808,
Europe,United Kingdom,Vodafone Group Plc,Corporate,403621000,58261064,
Europe,United Kingdom,WPP Group Plc,Corporate,38001000,5485291,
North America,United States,Abbott Laboratories,Corporate,77389000,11170790,
North America,United States,Access Group,Corporate,19046000,2749213,
North America,United States,Aetna Inc,Corporate,8850000,1277462,
North America,United States,Aflac Inc,Corporate,58774000,8483790,
North America,United States,Albertson’s Inc,Corporate,82175000,11861630,
North America,United States,Alcoa Inc,Corporate,76781000,11083028,
North America,United States,Allstate Corp,Corporate,193459000,27925027,
North America,United States,Amerada Hess Corp,Corporate,148714000,21466266,
North America,United States,American Electric Power,Corporate,36400000,5254193,
North America,United States,American Express Co,Corporate,135727000,19591645,
North America,United States,Americredit Automobile Receivables Trust,Securitized,55386000,7994746,
North America,United States,Amortizing Residential Collateral Trust,Securitized,30023000,4333699,
North America,United States,Anadarko Petroleum,Corporate,152165000,21964404,
North America,United States,"Anheuser-Busch Co.,Inc.",Corporate,137750000,19883657,
North America,United States,Apache Finance Canada,Corporate,31465000,4541846,
North America,United States,Archer-Daniels-Midland,Corporate,136223000,19663241,
North America,United States,Arc Net Interest Margin Trust,Securitized,2397000,345997,
North America,United States,ARG Funding Corp,Securitized,12981000,1873755,
North America,United States,Ashland Inc,Corporate,30023000,4333699,
North America,United States,Asset Backed Funding Certificates,Securitized,676000,97578,
North America,United States,Asset Backed Securities Corp Home Equity,Securitized,866000,125004,
North America,United States,Asset Securitization Corporati,Securitized,26998000,3897052,
North America,United States,Associates Credit Card Trust,Securitized,69367000,10012847,
North America,United States,AT&T Corp,Corporate,566868000,81825110,
North America,United States,Banc One Corp,Corporate,374778000,54097693,
North America,United States,Bank of America Corp,Corporate,646759000,93357054,
North America,United States,Bank of New York,Corporate,40861000,5898121,
North America,United States,Baxter International Inc,Corporate,167559000,24186466,
North America,United States,BA Master Credit Card Trust,Securitized,2047000,295476,
North America,United States,BB&T Corporation,Corporate,21168000,3055515,
North America,United States,"Bear Stearns Co, Inc",Corporate,87221000,12590000,
North America,United States,Beckman Coulter Inc,Corporate,87609000,12646006,
North America,United States,Bellsouth Tele,Corporate,153008000,22086088,
North America,United States,Bishop’s Gate Residential Mortgage Trust,Securitized,12873000,1858166,
North America,United States,Boeing Capital Corp,Corporate,189686000,27380409,
North America,United States,Bombardier Receivables Master Trust,Securitized,38101000,5499726,
North America,United States,BP America,Corporate,46508000,6713242,
North America,United States,Bristol-Myers Squibb,Corporate,73712000,10640030,
North America,United States,Burlington North Santa Fe,Corporate,92797000,13394873,
North America,United States,Burlington Resources Inc,Corporate,75806000,10942290,
North America,United States,Cal Energy Co Inc,Corporate,70835000,10224747,
North America,United States,Campbell Soup,Corporate,76102000,10985017,
North America,United States,Capital Auto Receivables Asset,Securitized,72834000,10513294,
North America,United States,Capital One Bank,Securitized,71321000,10294899,
North America,United States,Cardinal Health,Corporate,72883000,10520367,
North America,United States,Cargill Inc,Corporate,18779000,2710673,
North America,United States,Caterpillar Inc,Corporate,99376000,14344525,
North America,United States,Centurytel Inc,Corporate,31196000,4503017,
North America,United States,Chase Manhattan Bank-First Uni,Securitized,98608000,14233667,
North America,United States,Chesapeake Funding Llc,Corporate,13917000,2008863,
North America,United States,Chevron Corp,Corporate,197659000,28531280,
North America,United States,Chevy Chase Master Credit Card Trust,Securitized,34690000,5007362,
North America,United States,Cingular Wireless Llc,Corporate,80193000,11575536,
North America,United States,Cintas Corp No,Corporate,237000000,34209995,
North America,United States,Citigroup Inc,Corporate,947019000,136698375,
North America,United States,Citizens Communications,Corporate,54752000,7903230,
North America,United States,Clear Channel Communicat,Corporate,38065000,5494529,
North America,United States,Clorox Co,Corporate,40269000,5812668,
North America,United States,Coca-Cola Co,Corporate,194206000,28032853,
North America,United States,Colgate Palmolive Co,Corporate,53748000,7758307,
North America,United States,Comcast Cable Communicat,Corporate,169436000,24457404,
North America,United States,Commercial Mortgage Acceptance,Securitized,2267000,327232,
North America,United States,Commercial Mortgage Pass-Through Certificates,Securitized,7373000,1064263,
North America,United States,Computer Sciences Corp,Corporate,31423000,4535783,
North America,United States,Conagra Foods Inc,Corporate,209999000,30312509,
North America,United States,Conocophillips,Corporate,399891000,57722654,
North America,United States,Conseco Finance,Corporate,15728000,2270273,
North America,United States,Constellation Energy,Corporate,102001000,14723433,
North America,United States,Coors Brewing Co,Corporate,58600000,8458674,
North America,United States,Countrywide Home Loans,Securitized,178171000,25718266,
North America,United States,Cox Communications Inc,Corporate,58663000,8467768,
North America,United States,Cred Suisse Gp Fin (US),Corporate,416192000,60075637,
North America,United States,CRH America Inc,Corporate,47269000,6823090,
North America,United States,CSX Corp,Corporate,124263000,17936863,
North America,United States,CS First Boston Mortgage Secur,Securitized,72888000,10521089,
North America,United States,Deere John Capital Corp,Corporate,83789000,12094604,
North America,United States,Delhaize America Inc,Corporate,46685000,6738792,
North America,United States,Dentsply International Inc,Corporate,95674000,13810156,
North America,United States,Detroit Edison Securitization,Securitized,9502000,1371575,
North America,United States,Devon Energy Corp,Corporate,91780000,13248073,
North America,United States,Discover Card Master Trust I,Securitized,17386000,2509599,
North America,United States,DLJ Commercial Mortgage Corp,Securitized,12409000,1791189,
North America,United States,Dominion Resources Inc,Corporate,98684000,14244638,
North America,United States,Dow Chemical,Corporate,151464000,21863218,
North America,United States,DPL Inc,Corporate,30930000,4464621,
North America,United States,DTE Energy Co,Corporate,112719000,16270533,
North America,United States,Duke Energy Corp,Corporate,181788000,26240365,
North America,United States,Dupont E. I. De Nemours-Global,Corporate,10532000,1520252,
North America,United States,Dvi Receivables Corp,Corporate,6942000,1002050,
North America,United States,Ecolab Inc,Corporate,71997000,10392477,
North America,United States,Eli Lilly Co,Corporate,78672000,11355986,
North America,United States,Emerson Electric,Corporate,48520000,7003666,
North America,United States,Eop Operating LP,Corporate,72952000,10530327,
North America,United States,Estee Lauder Cos Inc,Corporate,89618000,12935997,
North America,United States,Exelon Corp,Corporate,94389000,13624672,
North America,United States,Federal Home Loan Mortgage Corp,Securitized,14141808000,2041312971,
North America,United States,Federal Home Loan Mortgage Corporation,Securitized,16862000,2433962,
North America,United States,Federal National Mortgage Association,Corporate/Securitized,6683822000,964782759,
North America,United States,Federated Department Stores,Corporate,32316000,4664684,
North America,United States,FFCA Secured Lending Corporation,Corporate,4868000,702676,
North America,United States,Fidelity International,Corporate,113179000,16336932,
North America,United States,Firstenergy Corp,Corporate,103864000,14992350,
North America,United States,First Deposit Master Trust,Securitized,34695000,5008083,
North America,United States,First Franklin Nim Trust,Securitized,14873000,2146858,
North America,United States,First National Master Note Trust,Securitized,17910000,2585236,
North America,United States,First Union National Bank Comm,Corporate,1530000,220849,
North America,United States,First USA Credit Card Master Trust,Securitized,21401000,3089148,
North America,United States,Fleetboston Financial Corp,Corporate,188121000,27154508,
North America,United States,Fleet Credit Card Master Trust,Securitized,25046000,3615289,
North America,United States,Ford Motor Credit Co LLC,Corporate,1000166000,144369930,
North America,United States,Fpl Group Capital Inc,Corporate,82894000,11965415,
North America,United States,Gannett Co Inc,Corporate,111683000,16120991,
North America,United States,General Electric Capital Corp,Corporate,854819000,123389676,
North America,United States,General Mills,Corporate,151936000,21931349,
North America,United States,Genl Motors Accept Corp,Securitized,750576000,108342620,
North America,United States,GMAC Commercial Mortgage Securities,Securitized,34459000,4974018,
North America,United States,Golden West Financial Corp,Corporate,35272000,5091371,
North America,United States,Goldman Sachs Group Inc,Corporate,386389000,55773694,
North America,United States,Government National Mortgage Association,Securitized,2468757000,356355120,
North America,United States,Government of United States of America,Government,34388869000,4963894599,
North America,United States,Granite Mortgages,Securitized,43198000,6235457,
North America,United States,Green Tree Financial Corporation,Corporate,10949000,1580444,
North America,United States,Gs Mortgage Securities Corp,Securitized,18201000,2627241,
North America,United States,GTE Corp,Corporate,310059000,44755767,
North America,United States,Gulf States Utilities,Corporate,32651000,4713040,
North America,United States,Health Net Inc,Corporate,43433000,6269378,
North America,United States,Heinz Co,Corporate,117078000,16899737,
North America,United States,Holmes Financing Plc,Corporate,68637000,9907474,
North America,United States,Home Equity Asset Trust,Securitized,1983000,286238,
North America,United States,Honeywell International,Corporate,177856000,25672797,
North America,United States,Houghton Mifflin Co,Corporate,34377000,4962181,
North America,United States,Household Finance Corp,Corporate,465753000,67229568,
North America,United States,Hubbel Inc,Corporate,37991000,5483848,
North America,United States,IBM Corp,Corporate,83659000,12075839,
North America,United States,IBP Inc,Corporate,81493000,11763186,
North America,United States,Ingersoll Rand,Corporate,56530000,8159878,
North America,United States,International Paper,Corporate,42080000,6074078,
North America,United States,Intl Lease Finance Corp,Corporate,572755000,82674875,
North America,United States,Intl Telecom Satellite,Corporate,48012000,6930339,
North America,United States,ITT Hartford Group,Corporate,37385000,5396374,
North America,United States,Johnson & Johnson,Corporate,84394000,12181934,
North America,United States,Jones Apparel Group,Corporate,68579000,9899102,
North America,United States,JP Morgan Chase & Co,Corporate,543952000,78517278,
North America,United States,Kellogg Co,Corporate,77949000,11251624,
North America,United States,Kerr Mcgee Corp,Corporate,51661000,7457057,
North America,United States,Keyspan Gas East Corp,Corporate,44538000,6428881,
North America,United States,Key Bank NA,Corporate,115424000,16660989,
North America,United States,Kimberly Clark,Corporate,75518000,10900719,
North America,United States,Kinder Morgan Energy Partners,Corporate,70655000,10198764,
North America,United States,Kraft Foods,Corporate,229980000,33196686,
North America,United States,Kroger,Corporate,194592000,28088571,
North America,United States,K N Energy Inc,Corporate,30102000,4345102,
North America,United States,LB Commercial Conduit Mortgage,Securitized,95054000,13720662,
North America,United States,Liz Claiborne,Corporate,34125000,4925806,
North America,United States,Lockheed Martin Corp,Corporate,385104000,55588210,
North America,United States,Marathon Oil Corp,Corporate,134803000,19458270,
North America,United States,Marriott Vacation Club Owner Trust,Securitized,3822000,551690,
North America,United States,Masco Corp,Corporate,36701000,5297641,
North America,United States,MBNA America Bank NA,Securitized,119480000,17246456,
North America,United States,McDonald’s Corp,Corporate,154083000,22241260,
North America,United States,Meadwestvaco Corp,Corporate,165984000,23959121,
North America,United States,Mellon Residential Funding Corporation,Corporate,18927000,2732036,
North America,United States,Merck & Co,Corporate,39389000,5685643,
North America,United States,Merit Securities Corporation,Corporate,12377000,1786570,
North America,United States,Merrill Lynch & Co Inc,Corporate,224843000,32455181,
North America,United States,Metlife Inc,Corporate,76249000,11006236,
North America,United States,Mettris Master Trust,Securitized,6782000,978954,
North America,United States,Mohawk Industries Inc,Corporate,38073000,5495684,
North America,United States,Morgan Stanley,Corporate,368359000,53171137,
North America,United States,Murphy Oil Corporation,Corporate,38589000,5570167,
North America,United States,National City Corp,Corporate,96439000,13920581,
North America,United States,National Rural Utilities,Corporate,121757000,17575132,
North America,United States,Newcourt Credit Group,Corporate,145429000,20992090,
North America,United States,News Am Holdings,Corporate,101171000,14603626,
North America,United States,Nike Inc,Corporate,22745000,3283149,
North America,United States,Nisource Finance Corp,Corporate,38385000,5540720,
North America,United States,Nomura Asset Securities Corp,Corporate,17105000,2469038,
North America,United States,Norfolk Southern Corp,Corporate,64185000,9264846,
North America,United States,Northrop Grumman,Corporate,139481000,20133520,
North America,United States,Norwest Asset Securities Corporation,Securitized,70259000,10141603,
North America,United States,"Npf Xii, Inc.",Corporate,43000,6207,
North America,United States,Nucor Corp,Corporate,53190000,7677762,
North America,United States,Oakwood Mortgage Investors Inc,Securitized,541000,78091,
North America,United States,Occidental Petroleum,Corporate,102697000,14823898,
North America,United States,Ocean Energy Inc,Corporate,21342000,3080632,
North America,United States,Oneok Inc,Corporate,124517000,17973527,
