Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Voting,Ownership,Incorporation Country
Europe,Belgium,Melexis NV,Technology,13097620,1460272,,0.42,Belgium
Europe,Belgium,Mobistar SA,Telecommunications,4511323,502974,,0.05,Belgium
Europe,Belgium,Societe Europeenne Des SAtellites,Consumer Services,37876205,4222872,,0.13,Belgium
Europe,Belgium,Solvay SA,Basic Materials,39582651,4413126,,0.09,Belgium
Europe,Belgium,Tessenderlo Chemie NV,Basic Materials,7466819,832486,,0.12,Belgium
Europe,Belgium,UCB SA,Health Care,168924766,18833662,,0.32,Belgium
Europe,Belgium,Umicore,Basic Materials,12989541,1448222,,0.15,Belgium
Latin America,Brazil,Ambev Cia De Bebid,Health Care,33760698,3764028,,0.05,Brazil
Latin America,Brazil,Aracruz Celulose SA,Basic Materials,7946704,885989,,0.06,Brazil
Latin America,Brazil,Banco Bradesco SA,Financials,18746847,2090113,,0.03,Brazil
Latin America,Brazil,Banco do Brasil SA,Financials,3340982,372491,,0.01,Brazil
Latin America,Brazil,Banco Itau SA,Financials,10225956,1140106,,0.01,Brazil
Latin America,Brazil,Centrais Eletricas Brasileiras SA,Utilities,10909707,1216339,,0.02,Brazil
Latin America,Brazil,Cia Brasileira de Distribuicao Grupo Pao de Acucar,Consumer Services,3025485,337316,,0.03,Brazil
Latin America,Brazil,Cia Energetica de Minas Gerais,Utilities,9933401,1107489,,0.05,Brazil
Latin America,Brazil,Cia Energetica de Sao Paulo,Utilities,1942887,216615,,0.04,Brazil
Latin America,Brazil,Cia Paranaense de Energia,Utilities,6680121,744776,,0.04,Brazil
Latin America,Brazil,Cia Siderurgica Nacional SA,Basic Materials,7532908,839855,,0.07,Brazil
Latin America,Brazil,Cia Vale do Rio Doce,Basic Materials,23375125,2606126,,0.03,Brazil
Latin America,Brazil,Eletropaulo Metropolitana Eletricidade de Sao Paulo SA,Utilities,806521,89920,,0.01,Brazil
Latin America,Brazil,Embratel Participacoes SA,Telecommunications,8962451,999236,,0.07,Brazil
Latin America,Brazil,Empresa Brasileira de Aeronautica SA,Industrials,19472303,2170995,,0.06,Brazil
Latin America,Brazil,Gerdau SA,Basic Materials,1271035,141709,,0.01,Brazil
Latin America,Brazil,Globo Cabo SA,Consumer Services,1091105,121649,,0.01,Brazil
Latin America,Brazil,Itausa - Investimentos Itau SA,Financials,11584798,1291606,,0.04,Brazil
Latin America,Brazil,Light Servicos de Eletricidade SA,Utilities,3125988,348521,,0.05,Brazil
Latin America,Brazil,Petrobras Distribuidora,Oil & Gas,2321312,258806,,0.04,Brazil
Latin America,Brazil,Petroleo Brasileiro SA,Oil & Gas,106260686,11847155,,0.05,Brazil
Latin America,Brazil,Souza Cruz SA,Consumer Goods,3950459,440442,,0.02,Brazil
Latin America,Brazil,Telecomunicacoes de Sao Paulo SA,Telecommunications,586721,65414,,0.0,Brazil
Latin America,Brazil,Telemar Norte Leste SA,Telecommunications,350716,39102,,0.0,Brazil
Latin America,Brazil,Telepar-Tececdo Parana,Telecommunications,1779635,198414,,0.01,Brazil
Latin America,Brazil,Telesp Celular Participacoes SA,Telecommunications,10366949,1155826,,0.07,Brazil
Latin America,Brazil,Tele Centro Oeste Celular Participacoes SA,Telecommunications,1469096,163792,,0.02,Brazil
Latin America,Brazil,Tele Centro Sul Participacoes SA,Telecommunications,10344291,1153300,,0.04,Brazil
Latin America,Brazil,Tele Norte Leste Participacoes SA,Telecommunications,31781013,3543310,,0.06,Brazil
Latin America,Brazil,Tele Sudeste Celular Participacoes SA,Telecommunications,588118,65570,,0.01,Brazil
Latin America,Brazil,Unibanco Uniao De Bancos Brasileirs,Financials,1573945,175481,,0.0,Brazil
Latin America,Brazil,Usinas Siderurgicas De Minas Gerais SA,Basic Materials,1026028,114393,,0.02,Brazil
Latin America,Brazil,Votorantim Celulose E Papel SA,Basic Materials,4252119,474075,,0.04,Brazil
North America,Canada,Abitibi-Consolidated Inc,Basic Materials,42530226,4741755,,0.15,Canada
North America,Canada,Agrium Inc,Basic Materials,8184526,912504,,0.08,Canada
North America,Canada,Alberta Energy Co Ltd,Oil & Gas,36014142,4015268,,0.07,Canada
North America,Canada,Alcan Inc,Basic Materials,110466112,12316024,,0.11,Canada
North America,Canada,Alcatel Canada Inc,Technology,1085493,121023,,0.01,Canada
North America,Canada,Aliant Inc,Telecommunications,13175415,1468946,,0.06,Canada
North America,Canada,Amvescap Inc,Financials,334727,37319,,0.01,United Kingdom
North America,Canada,Ati Technologies Inc,Technology,18957632,2113613,,0.07,Canada
North America,Canada,Ballard Power Systems Inc,Consumer Goods,13915888,1551502,,0.05,Canada
North America,Canada,Bank Of Montreal,Financials,88036706,9815337,,0.09,Canada
North America,Canada,Bank Of Nova Scotia,Financials,97931677,10918542,,0.07,Canada
North America,Canada,Barrick Gold Corp,Basic Materials,47377214,5282153,,0.06,Canada
North America,Canada,Bct Telus Communications Inc,Telecommunications,16582494,1848806,,0.04,Canada
North America,Canada,Bc Gas Inc,Utilities,5970552,665665,,0.08,Canada
North America,Canada,BCE Emergis Inc,Technology,4622012,515315,,0.02,Canada
North America,Canada,BCE Inc,Telecommunications,79529855,8866897,,0.05,Canada
North America,Canada,Biovail Corp,Health Care,45436843,5065818,,0.06,Canada
North America,Canada,Bombardier Inc,Industrials,68251696,7609479,,0.05,Canada
North America,Canada,Bpo Properties Ltd,Financials,761927,84948,,0.02,Canada
North America,Canada,Brookfield Properties Corp,Financials,5050569,563095,,0.02,Canada
North America,Canada,Cameco Corp,Basic Materials,3176923,354200,,0.03,Canada
North America,Canada,Canada Life Financial Corp,Financials,13347711,1488155,,0.03,Canada
North America,Canada,Canadian Imperial Bank of Commerce,Financials,109975667,12261343,,0.1,Canada
North America,Canada,Canadian National Railway Co,Industrials,59638568,6649189,,0.07,Canada
North America,Canada,Canadian Natural Resources Ltd,Oil & Gas,18998529,2118173,,0.07,Canada
North America,Canada,Canadian Tire Corp,Consumer Services,7710361,859639,,1.0,Canada
North America,Canada,Canadian Utilities Ltd,Utilities,6712359,748370,,0.04,Canada
North America,Canada,CAE Inc,Industrials,9379403,1045723,,0.07,Canada
North America,Canada,Celestica Inc,Industrials,53078676,5917817,,0.08,Canada
North America,Canada,CGI Group Inc,Technology,6763424,754064,,0.03,Canada
North America,Canada,Cognos Inc,Technology,7072671,788542,,0.04,Canada
North America,Canada,Cp Railway Ltd,Consumer Services,19913136,2220144,,0.07,Canada
North America,Canada,Cp Ships Ltd,Consumer Services,4341325,484020,,0.06,Canada
North America,Canada,Dofasco Inc,Basic Materials,8718010,971983,,0.08,Canada
North America,Canada,Domtar Inc,Basic Materials,11177777,1246226,,0.06,United States
North America,Canada,Dupont Canada Inc,Basic Materials,2146853,239356,,0.01,Canada
North America,Canada,Edperbrascan Corp,Financials,15781423,1759493,,0.06,Canada
North America,Canada,Enbridge Inc,Oil & Gas,27217153,3034479,,0.07,Canada
North America,Canada,Fairfax Financial Holdings Ltd,Financials,3597555,401097,,0.03,Canada
North America,Canada,Fairmont Hotels & Resorts Inc,Consumer Services,9793356,1091875,,0.06,Canada
North America,Canada,Falconbridge Ltd,Basic Materials,7442527,829778,,0.05,Canada
North America,Canada,Finning International Inc,Industrials,6862289,765086,,0.08,Canada
North America,Canada,Fording Inc,Oil & Gas,6006821,669709,,0.07,Canada
North America,Canada,Four Seasons Hotel Inc,Consumer Services,8434398,940363,,0.07,Canada
North America,Canada,Franco-Nevada Corp,Financials,14574236,1624902,,0.07,Canada
North America,Canada,George Weston Ltd,Consumer Services,21209896,2364721,,0.03,Canada
North America,Canada,Great-West Lifeco Inc,Financials,5030236,560828,,0.01,Canada
North America,Canada,Hudsons Bay Co,Consumer Services,2662831,296883,,0.05,Canada
North America,Canada,Husky Energy Inc,Oil & Gas,8938528,996569,,0.02,Canada
North America,Canada,Imperial Oil Ltd,Oil & Gas,27711400,3089583,,0.03,Canada
North America,Canada,Inco Ltd,Basic Materials,56671774,6318417,,0.21,Canada
North America,Canada,Investors Group Inc,Financials,10835902,1208110,,0.03,Canada
North America,Canada,Loblaw Cos Ltd,Consumer Services,23474098,2617161,,0.03,Canada
North America,Canada,Magna International Inc,Consumer Goods,41643232,4642863,,0.09,Canada
North America,Canada,Manulife Financial Corp,Financials,146353084,16317113,,0.13,Canada
North America,Canada,MDS Inc,Health Care,8127531,906150,,0.06,Canada
North America,Canada,Methanex Corp,Basic Materials,6116073,681890,,0.09,Canada
North America,Canada,Mitel Corp,Technology,3963510,441897,,0.03,Canada
North America,Canada,Molson Inc,Consumer Goods,10224882,1139987,,0.05,Canada
North America,Canada,National Bank Of Canada,Financials,99839487,11131246,,0.31,Canada
North America,Canada,Nexen Inc,Oil & Gas,14691985,1638030,,0.07,Canada
North America,Canada,Nexfor Inc,Basic Materials,4202778,468574,,0.07,Canada
North America,Canada,Noranda Inc,Industrials,12245197,1365234,,0.06,Canada
North America,Canada,Norske Skog Canada Ltd,Basic Materials,2364051,263571,,0.04,Canada
North America,Canada,Nortel Networks Corp,Technology,129379244,14424676,,0.06,Canada
North America,Canada,Nova Chemicals Corp,Basic Materials,10950932,1220935,,0.07,Canada
North America,Canada,Pancanadian Energy Corporation,Oil & Gas,43292767,4826772,,0.07,Canada
North America,Canada,Petro-Canada,Oil & Gas,42530483,4741784,,0.07,Canada
North America,Canada,Placer Dome Inc,Basic Materials,23603686,2631608,,0.07,Canada
North America,Canada,Potash Corp Of SAskatchewan,Basic Materials,39880033,4446282,,0.14,Canada
North America,Canada,Power Corp Of Canada,Financials,14228726,1586381,,0.03,Canada
North America,Canada,Power Financial Corp,Financials,12499779,1393618,,0.02,Canada
North America,Canada,QLT Inc,Health Care,8679395,967678,,0.06,Canada
North America,Canada,Quebecor Inc,Consumer Services,4922802,548850,,0.07,Canada
North America,Canada,Research In Motion Ltd,Technology,4654480,518935,,0.03,Canada
North America,Canada,Rogers Communications Inc,Telecommunications,16202228,1806409,,0.05,Canada
North America,Canada,Royal Bank Of Canada,Financials,178023183,19848058,,0.09,Canada
North America,Canada,Royal Group Technologies Ltd,Basic Materials,9517930,1061168,,0.08,Canada
North America,Canada,Saputo Inc,Consumer Goods,7238308,807009,,0.04,Canada
North America,Canada,Sears Canada Inc,Consumer Services,6585169,734190,,0.06,Canada
North America,Canada,Shaw Communications Inc,Consumer Services,31954094,3562607,,0.08,Canada
North America,Canada,Shell Canada Ltd,Oil & Gas,15320370,1708090,,0.02,Canada
North America,Canada,Suncor Energy Inc,Oil & Gas,47961798,5347329,,0.07,Canada
North America,Canada,Sun Life Financial Services of Canada Inc,Financials,30806464,3434656,,0.04,Canada
North America,Canada,Talisman Energy Inc,Oil & Gas,33444845,3728813,,0.07,Canada
North America,Canada,Teck Cominco Ltd,Basic Materials,9594224,1069674,,0.07,Canada
North America,Canada,Thomson Corp,Consumer Services,35457979,3953260,,0.02,Canada
North America,Canada,Toronto-Dominion Bank,Financials,87115701,9712653,,0.06,Canada
North America,Canada,Transalta Corp,Utilities,13159183,1467136,,0.06,Canada
North America,Canada,TransCanada PipeLines Ltd,Utilities,37213564,4148993,,0.07,Canada
North America,Canada,Trilon Financial Corp,Financials,3084793,343928,,0.03,Canada
North America,Canada,Trizec Hahn Corporation,Financials,19469495,2170682,,0.1,Canada
North America,Canada,Westcoast Energy Inc,Utilities,18620000,2075970,,0.06,Canada
Europe,Denmark,Bryggerigruppen,Health Care,1063371,118557,,0.08,Denmark
Europe,Denmark,Carlsberg A/S,Consumer Goods,17941784,2000355,,0.08,Denmark
Europe,Denmark,Chr Hansen Holding A/S,Health Care,7800740,869716,,0.38,Denmark
Europe,Denmark,Codan A/S,Financials,2711515,302311,,0.05,Denmark
Europe,Denmark,Coloplast A/S,Health Care,20682568,2305929,,0.16,Denmark
Europe,Denmark,Danionics A/S,Industrials,3112499,347017,,0.41,Denmark
Europe,Denmark,Danisco A/S,Consumer Goods,31398163,3500626,,0.17,Denmark
Europe,Denmark,Danske Bank A/S,Financials,492173905,54873168,,0.47,Denmark
Europe,Denmark,Danske Traelast,Basic Materials,2483884,276932,,0.11,Denmark
Europe,Denmark,DSV A/S,Industrials,20918335,2332215,,0.47,Denmark
Europe,Denmark,D/S 1912,Consumer Services,29094105,3243743,,0.05,Denmark
Europe,Denmark,D/S Svendborg,Consumer Services,27183632,3030742,,0.05,Denmark
Europe,Denmark,East Asiatic Co Ltd A/S,Consumer Goods,3012885,335911,,0.07,Denmark
Europe,Denmark,FLS Industries A/S,Industrials,2813711,313705,,0.08,Denmark
Europe,Denmark,Gn Store Nord,Technology,14775863,1647382,,0.13,Denmark
Europe,Denmark,Group 4 Falck A/S,Consumer Services,75821253,8453419,,0.37,Denmark
Europe,Denmark,H Lundbeck A/S,Health Care,29666952,3307611,,0.06,Denmark
Europe,Denmark,Iss A/S,Consumer Services,30095661,3355408,,0.16,Denmark
Europe,Denmark,Jyske Bank,Financials,10776628,1201502,,0.16,Denmark
Europe,Denmark,Kobenhavns Lufthavne,Consumer Services,2951961,329118,,0.06,Denmark
Europe,Denmark,Navision,Technology,48967624,5459470,,0.57,Denmark
Europe,Denmark,NEG Micon A/S,Industrials,20527552,2288646,,0.35,Denmark
Europe,Denmark,Nkt Holding A/S,Industrials,4103699,457527,,0.14,Denmark
Europe,Denmark,Novozymes A/S,Health Care,26621873,2968110,,0.23,Denmark
Europe,Denmark,Novo-Nordisk A/S,Health Care,233867718,26074244,,0.21,Denmark
Europe,Denmark,Radiometer A/S,Industrials,7104662,792109,,0.3,Denmark
Europe,Denmark,Sophus Berendsen,Consumer Services,33231559,3705034,,0.68,Denmark
Europe,Denmark,Spar Nord Bank As,Financials,1037592,115683,,0.06,Denmark
Europe,Denmark,Sydbank A/S,Financials,11546706,1287359,,0.33,Denmark
Europe,Denmark,TDC A/S,Telecommunications,103642961,11555301,,0.15,Denmark
Europe,Denmark,Topdanmark A/S,Financials,7207658,803592,,0.12,Denmark
Europe,Denmark,Vestas Wind Systems A/S,Oil & Gas,135010568,15052520,,0.53,Denmark
Europe,Denmark,William Demant Holding,Health Care,40130487,4474205,,0.23,Denmark
Europe,Finland,Asko Oyj,Industrials,7262258,809679,,0.13,Finland
Europe,Finland,Elisa Communications Oyj,Telecommunications,43543651,4854744,,0.29,Finland
Europe,Finland,Etteplan Oyj,Industrials,1425499,158931,,0.73,Finland
Europe,Finland,Finnair Oyj,Consumer Services,1197898,133555,,0.05,Finland
Europe,Finland,Fortum Oyj,Utilities,14590037,1626664,,0.05,Finland
Europe,Finland,Huhtamaki Oyj,Industrials,5103046,568946,,0.07,Finland
Europe,Finland,Jaakko Poyry Group Oyj,Consumer Services,3833274,427377,,0.22,Finland
Europe,Finland,Konecranes Oyj,Industrials,34582555,3855658,,1.01,Finland
Europe,Finland,Kone Oyj,Industrials,9942555,1108510,,0.09,Finland
Europe,Finland,Lassila & Tikanoja Oyj,Industrials,2177779,242804,,0.1,Finland
Europe,Finland,Metso Oyj,Industrials,94676622,10555631,,0.74,Finland
Europe,Finland,Nokia Oyj,Technology,3260784502,363549497,,0.3,Finland
Europe,Finland,Orion Oyj,Health Care,2407775,268446,,0.04,Finland
Europe,Finland,Outokumpu Oy,Basic Materials,30282867,3376280,,0.26,Finland
Europe,Finland,Oyj Hartwallabp,Health Care,9143957,1019473,,0.09,Finland
Europe,Finland,Perlos Oyj,Industrials,7442941,829824,,0.15,Finland
Europe,Finland,Pohjola Group Plc,Financials,2377828,265107,,0.04,Finland
Europe,Finland,Sampo,Financials,47222426,5264895,,0.12,Finland
Europe,Finland,Satamainteractive,Technology,1134010,126432,,0.54,Finland
Europe,Finland,Sonera Corporation Oyj,Telecommunications,71107059,7927827,,0.14,Finland
Europe,Finland,Stora Enso Oyj,Basic Materials,111934733,12479762,,0.11,Finland
Europe,Finland,Technomen Holdings Oyj,Technology,1519214,169379,,0.19,Finland
Europe,Finland,Teleste OYJ,Technology,3989800,444828,,0.24,Finland
Europe,Finland,Tieto OYJ,Technology,58675911,6541861,,0.3,Finland
Europe,Finland,Tieto-X Oyj,Technology,2247257,250550,,0.92,Finland
Europe,Finland,UPM-Kymmene Oyj,Basic Materials,190626917,21253266,,0.25,Finland
Europe,Finland,Vacon Plc,Industrials,7016489,782278,,0.63,Finland
Europe,Finland,YIT-Yhtyma Oyj,Basic Materials,6468650,721199,,0.2,Finland
Europe,France,Accor SA,Consumer Services,194158435,21647000,,0.3,France
Europe,France,Air Liquide,Basic Materials,252973924,28204422,,0.22,France
Europe,France,Alcatel SA,Technology,316760152,35316039,,0.17,France
Europe,France,Alstom,Industrials,36737677,4095936,,0.17,France
Europe,France,Altran Technologies SA,Technology,28978157,3230816,,0.08,France
Europe,France,April Group,Financials,23521037,2622394,,0.44,France
Europe,France,Assurances Generales de France,Financials,54845120,6114760,,0.07,France
Europe,France,Aventis SA,Health Care,1221665096,136205177,,0.24,France
Europe,France,Axa,Financials,749335026,83544427,,0.23,France
Europe,France,BNP Paribas,Financials,989040318,110269510,,0.28,France
Europe,France,Bouygues,Industrials,36455869,4064517,,0.67,France
Europe,France,Canal Plus,Consumer Services,1313617,146457,,0.04,France
Europe,France,Cap Gemini SA,Technology,203850822,22727618,,0.25,France
Europe,France,Carrefour SA,Consumer Services,861291362,96026598,,0.26,France
Europe,France,Casino Guichard Perrachon SA,Consumer Services,44521680,4963785,,0.07,France
Europe,France,Castorama Dubois Investissement SA,Consumer Services,182610558,20359511,,0.25,France
Europe,France,Christian Dior SA,Consumer Goods,123111864,13725917,,0.25,France
Europe,France,Cie de Saint-Gobain,Industrials,274972677,30657094,,0.24,France
Europe,France,Compagnie Generale D'Industrie Et De Participation,Industrials,12895075,1437690,,0.06,France
Europe,France,Credit AGricole SA,Financials,50585989,5639904,,0.04,France
Europe,France,Credit Lyonnais SA,Financials,234575427,26153148,,0.23,France
Europe,France,Dassault Systemes SA,Technology,25628362,2857342,,0.05,France
Europe,France,Equant NV,Telecommunications,30926674,3448059,,0.1,France
Europe,France,Esi Group,Technology,9093667,1013866,,1.14,France
Europe,France,Essilor International SA,Health Care,103381865,11526191,,0.38,France
Europe,France,Esso SA Francaise,Oil & Gas,3637905,405595,,0.05,France
Europe,France,Euler & Hermes SA,Financials,7466899,832495,,0.06,France
Europe,France,European Aeronautic Defense and Space Co,Industrials,60543216,6750049,,0.07,Netherlands
Europe,France,France Telecom,Telecommunications,184677266,20589931,,0.05,France
Europe,France,Gemplus International SA,Industrials,10523616,1173293,,0.08,Luxembourg
Europe,France,Generale De SAnte,Health Care,24213395,2699586,,0.54,France
Europe,France,Groupe Danone,Consumer Goods,414660844,46231127,,0.25,France
Europe,France,Havas SA,Consumer Services,33000955,3679323,,0.17,France
Europe,France,Hermes International,Consumer Goods,23141397,2580067,,0.05,France
Europe,France,Infovista SA,Technology,4916174,548111,,0.83,France
