Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Voting,Ownership,Incorporation Country
Oceania,Australia,Ausenco Ltd,Basic Materials,4952993,816403,0.86,0.86,Australia
Oceania,Australia,Austin Engineering Ltd,Industrials,9357871,1542460,0.56,0.56,Australia
Oceania,Australia,Australand Property Group,Financials,91130518,15021060,0.75,0.75,Australia
Oceania,Australia,Australian Agricultural Co Ltd,Consumer Goods,25677378,4232407,0.71,0.71,Australia
Oceania,Australia,Australian Infrastructure Fund Ltd,Industrials,160495,26454,0.95,0.95,Australia
Oceania,Australia,Australian Pharmaceutical Industries Ltd,Consumer Services,16477337,2715963,1.04,1.04,Australia
Oceania,Australia,Australia & New Zealand Banking Group Ltd,Financials,5072682967,836131265,1.06,1.06,Australia
Oceania,Australia,Automotive Holdings Group Ltd,Consumer Services,37180630,6128490,0.7,0.7,Australia
Oceania,Australia,Aveo Group,Financials,35965209,5928152,0.64,0.64,Australia
Oceania,Australia,AWE Ltd,Oil & Gas,164249586,27073289,4.34,4.34,Australia
Oceania,Australia,Bank of Queensland Ltd,Financials,146032319,24070534,0.69,0.69,Australia
Oceania,Australia,Base Resources Ltd,Basic Materials,11582224,1909100,0.89,0.89,Australia
Oceania,Australia,Beach Energy Ltd,Oil & Gas,335714044,55335808,3.38,3.38,Australia
Oceania,Australia,Bendigo and Adelaide Bank Ltd,Financials,188064373,30998685,0.71,0.71,Australia
Oceania,Australia,BHP Billiton Ltd,Basic Materials,4638828445,764618945,0.7,0.42,Australia
Oceania,Australia,Billabong International Ltd,Consumer Goods,13155239,2168380,1.0,1.0,Australia
Oceania,Australia,BlueScope Steel Ltd,Basic Materials,131822600,21728343,0.75,0.75,Australia
Oceania,Australia,Boart Longyear Ltd,Oil & Gas,12276363,2023515,1.27,1.27,Australia
Oceania,Australia,Boral Ltd,Industrials,270752579,44628197,1.34,1.34,Australia
Oceania,Australia,Bradken Ltd,Industrials,58522958,9646350,1.06,1.06,Australia
Oceania,Australia,Brambles Ltd,Industrials,662645429,109223968,0.85,0.85,Australia
Oceania,Australia,Breville Group Ltd,Consumer Goods,40817122,6727894,0.65,0.65,Australia
Oceania,Australia,BWP Trust,Financials,60721935,10008808,0.81,0.81,Australia
Oceania,Australia,carsales.com Ltd,Consumer Services,77898420,12840011,0.59,0.59,Australia
Oceania,Australia,Cabcharge Australia Ltd,Industrials,27115823,4469506,1.04,1.04,Australia
Oceania,Australia,Caltex Australia Ltd,Oil & Gas,136679863,22528967,0.47,0.47,Australia
Oceania,Australia,Carbon Energy Ltd,Basic Materials,400353,65990,0.4,0.4,Australia
Oceania,Australia,Cardno Ltd,Industrials,53134462,8758163,0.97,0.97,Australia
Oceania,Australia,Carnarvon Petroleum Ltd,Oil & Gas,3899840,642811,1.14,1.14,Australia
Oceania,Australia,Cash Converters International Ltd,Consumer Services,13010309,2144492,0.58,0.58,Australia
Oceania,Australia,CFS Retail Property Trust Group,Financials,225699864,37202150,0.71,0.71,Australia
Oceania,Australia,Challenger Diversified Property Group,Financials,45490484,7498205,1.57,1.57,Australia
Oceania,Australia,Challenger Ltd/Australia,Financials,200251007,33007410,1.12,1.12,Australia
Oceania,Australia,Charter Hall Group,Financials,42472372,7000729,0.69,0.69,Australia
Oceania,Australia,Charter Hall Retail REIT,Financials,78295929,12905532,1.11,1.11,Australia
Oceania,Australia,Coalspur Mines Ltd,Basic Materials,2958129,487589,0.37,0.37,Australia
Oceania,Australia,Coal of Africa Ltd,Basic Materials,1514028,249557,0.25,0.25,Australia
Oceania,Australia,Coca-Cola Amatil Ltd,Consumer Goods,308261488,50810798,0.62,0.62,Australia
Oceania,Australia,Cochlear Ltd,Health Care,170142190,28044568,0.93,0.93,Australia
Oceania,Australia,Cockatoo Coal Ltd,Basic Materials,1294229,213328,0.14,0.14,Australia
Oceania,Australia,Coffey International Ltd,Industrials,1002970,165320,0.29,0.29,Australia
Oceania,Australia,Cokal Ltd,Basic Materials,17792456,2932734,3.48,3.48,Australia
Oceania,Australia,Collins Foods Ltd,Consumer Services,4731990,779975,0.51,0.51,Australia
Oceania,Australia,Commonwealth Bank of Australia,Financials,5948033090,980415387,0.87,0.87,Australia
Oceania,Australia,Commonwealth Property Office Fund,Financials,156697729,25828515,0.99,0.99,Australia
Oceania,Australia,Computershare Ltd,Industrials,267022427,44013356,0.78,0.78,Australia
Oceania,Australia,Credit Corp Group Ltd,Financials,7928573,1306868,0.33,0.33,Australia
Oceania,Australia,Crowe Horwath Australasia Ltd,Financials,5279899,870287,1.03,1.03,Australia
Oceania,Australia,Crown Resorts Ltd,Consumer Services,391350070,64506304,0.59,0.59,Australia
Oceania,Australia,CSL Ltd,Health Care,1735363099,286040218,0.96,0.96,Australia
Oceania,Australia,CSR Ltd,Industrials,83754105,13805205,1.15,1.15,Australia
Oceania,Australia,Cudeco Ltd,Basic Materials,17594037,2900028,0.84,0.84,Australia
Oceania,Australia,Dart Energy Ltd,Basic Materials,3236869,533534,0.51,0.51,Australia
Oceania,Australia,David Jones Ltd,Consumer Services,85728171,14130590,0.97,0.97,Australia
Oceania,Australia,Decmil Group Ltd,Industrials,21054899,3470483,0.93,0.93,Australia
Oceania,Australia,Deep Yellow Ltd,Basic Materials,324772,53532,0.21,0.21,Australia
Oceania,Australia,Dexus Property Group,Financials,240953264,39716371,0.95,0.95,Australia
Oceania,Australia,Discovery Metals Ltd,Basic Materials,1153460,190125,0.72,0.72,Australia
Oceania,Australia,Donaco International Ltd,Consumer Services,32483170,5354207,1.58,1.58,Australia
Oceania,Australia,Downer EDI Ltd,Industrials,134804965,22219927,1.18,1.18,Australia
Oceania,Australia,Drillsearch Energy Ltd,Oil & Gas,18144955,2990836,0.58,0.58,Australia
Oceania,Australia,DuluxGroup Ltd,Industrials,78155606,12882403,0.7,0.7,Australia
Oceania,Australia,DUET Group,Utilities,101256692,16690159,0.75,0.75,Australia
Oceania,Australia,Echo Entertainment Group Ltd,Consumer Services,74460070,12273267,0.68,0.68,Australia
Oceania,Australia,Elders Ltd,Consumer Goods,1530015,252193,0.54,0.54,Australia
Oceania,Australia,Emeco Holdings Ltd,Industrials,7384644,1217212,1.01,1.01,Australia
Oceania,Australia,Energy Resources of Australia Ltd,Basic Materials,118412500,19517954,3.34,3.34,Australia
Oceania,Australia,Energy World Corp Ltd,Utilities,21468629,3538678,0.6,0.6,Australia
Oceania,Australia,Envestra Ltd,Utilities,69789644,11503440,0.63,0.63,Australia
Oceania,Australia,Equatorial Resources Ltd,Basic Materials,2323106,382918,0.53,0.53,Australia
Oceania,Australia,ERM Power Ltd,Utilities,24750346,4079604,0.8,0.8,Australia
Oceania,Australia,Fairfax Media Ltd,Consumer Services,26156624,4311401,0.32,0.32,Australia
Oceania,Australia,Federation Centres Ltd,Financials,147823979,24365854,0.82,0.82,Australia
Oceania,Australia,Fleetwood Corp Ltd,Consumer Goods,10876320,1792746,1.04,1.04,Australia
Oceania,Australia,FlexiGroup Ltd/Australia,Financials,51424014,8476230,0.7,0.7,Australia
Oceania,Australia,Flight Centre Travel Group Ltd,Consumer Services,180835964,29807225,0.7,0.7,Australia
Oceania,Australia,Flinders Mines Ltd,Basic Materials,4146298,683435,1.31,1.31,Australia
Oceania,Australia,Forge Group Ltd,Industrials,8104040,1335790,1.0,1.0,Australia
Oceania,Australia,Fortescue Metals Group Ltd,Basic Materials,275830978,45465271,0.28,0.28,Australia
Oceania,Australia,Galaxy Resources Ltd,Basic Materials,976025,160878,0.37,0.37,Australia
Oceania,Australia,Geodynamics Ltd,Utilities,430718,70995,0.25,0.25,Australia
Oceania,Australia,Gindalbie Metals Ltd,Basic Materials,12002030,1978297,1.48,1.48,Australia
Oceania,Australia,Goodman Fielder Ltd,Consumer Goods,322598120,53173907,4.44,4.44,Australia
Oceania,Australia,Goodman Group,Financials,380236903,62674519,0.86,0.86,Australia
Oceania,Australia,GPT Group,Financials,314347880,51814019,3.72,3.72,Australia
Oceania,Australia,GrainCorp Ltd,Consumer Goods,71523793,11789280,0.68,0.68,Australia
Oceania,Australia,Grange Resources Ltd,Basic Materials,1,0,,0.0,Australia
Oceania,Australia,Gryphon Minerals Ltd,Basic Materials,12534162,2066008,3.39,3.39,Australia
Oceania,Australia,Gunns Ltd,Basic Materials,343748,56660,0.47,0.47,Australia
Oceania,Australia,GUD Holdings Ltd,Consumer Goods,89914629,14820645,4.03,4.03,Australia
Oceania,Australia,GWA Group Ltd,Industrials,225650880,37194076,4.46,4.46,Australia
Oceania,Australia,Harvey Norman Holdings Ltd,Consumer Services,143296407,23619573,0.79,0.79,Australia
Oceania,Australia,Hills Ltd,Industrials,20068646,3307919,0.9,0.9,Australia
Oceania,Australia,Horizon Oil Ltd,Oil & Gas,16604297,2736889,0.77,0.77,Australia
Oceania,Australia,iiNET Ltd,Technology,48150435,7936645,0.85,0.85,Australia
Oceania,Australia,Iluka Resources Ltd,Basic Materials,163961794,27025853,0.84,0.84,Australia
Oceania,Australia,Imdex Ltd,Oil & Gas,8898050,1466667,1.26,1.26,Australia
Oceania,Australia,Incitec Pivot Ltd,Basic Materials,232157310,38266532,0.98,0.98,Australia
Oceania,Australia,Independence Group NL,Basic Materials,26015498,4288139,0.66,0.66,Australia
Oceania,Australia,Indophil Resources NL,Basic Materials,4729076,779495,0.44,0.44,Australia
Oceania,Australia,Infigen Energy,Utilities,6360890,1048467,0.59,0.59,Australia
Oceania,Australia,Insurance Australia Group Ltd,Financials,572907784,94432495,0.79,0.79,Australia
Oceania,Australia,International Ferro Metals Ltd,Basic Materials,3701831,610174,0.68,0.68,Australia
Oceania,Australia,Intrepid Mines Ltd,Basic Materials,7549276,1244349,0.79,0.79,Australia
Oceania,Australia,Investa Office Fund,Financials,101263736,16691320,0.97,0.97,Australia
Oceania,Australia,Invocare Ltd,Consumer Services,56034457,9236170,0.85,0.85,Australia
Oceania,Australia,IOOF Holdings Ltd,Financials,95457584,15734291,0.85,0.85,Australia
Oceania,Australia,Iress Ltd,Technology,73701793,12148280,0.91,0.91,Australia
Oceania,Australia,James Hardie Industries Plc,Industrials,275567438,45421831,0.88,0.88,Ireland
Oceania,Australia,JB Hi-Fi Ltd,Consumer Services,98619426,16255458,0.85,0.85,Australia
Oceania,Australia,Jupiter Mines Ltd,Basic Materials,80807,13319,0.01,0.01,Australia
Oceania,Australia,Karoon Gas Australia Ltd,Oil & Gas,39760170,6553676,0.66,0.66,Australia
Oceania,Australia,Kingsgate Consolidated Ltd,Basic Materials,5783586,953310,0.7,0.7,Australia
Oceania,Australia,Kingsrose Mining Ltd,Basic Materials,1321444,217814,0.22,0.22,Australia
Oceania,Australia,Leighton Holdings Ltd,Industrials,434918410,71687681,1.47,1.47,Australia
Oceania,Australia,Lend Lease Group,Financials,305355179,50331750,0.88,0.88,Australia
Oceania,Australia,Lion Selection Group Ltd,Financials,141930,23394,0.06,0.06,Australia
Oceania,Australia,Lynas Corp Ltd,Basic Materials,5555389,915696,0.18,0.18,Australia
Oceania,Australia,M2 Telecommunications Group Ltd,Telecommunications,45031698,7422583,0.74,0.74,Australia
Oceania,Australia,Macmahon Holdings Ltd,Basic Materials,11171724,1841437,1.13,1.13,Australia
Oceania,Australia,Macquarie Atlas Roads Group,Industrials,213993607,35272606,2.94,2.94,Australia
Oceania,Australia,Macquarie Group Ltd,Financials,897229032,147890426,0.94,0.94,Australia
Oceania,Australia,McMillan Shakespeare Ltd,Financials,30622180,5047460,0.64,0.64,Australia
Oceania,Australia,Medusa Mining Ltd,Basic Materials,19919347,3283310,0.87,0.87,Australia
Oceania,Australia,Mermaid Marine Australia Ltd,Industrials,27395360,4515582,0.64,0.64,Australia
Oceania,Australia,Mesoblast Ltd,Health Care,47951654,7903880,0.47,0.47,Australia
Oceania,Australia,Metcash Ltd,Consumer Services,162294345,26751007,1.07,1.07,Australia
Oceania,Australia,Mincor Resources NL,Basic Materials,2658513,438203,0.44,0.44,Australia
Oceania,Australia,Mineral Deposits Ltd,Basic Materials,9158959,1509673,0.63,0.63,Australia
Oceania,Australia,Mineral Resources Ltd,Basic Materials,88419523,14574206,0.74,0.74,Australia
Oceania,Australia,Mirabela Nickel Ltd,Basic Materials,934805,154084,1.23,1.23,Australia
Oceania,Australia,Mirvac Group,Financials,319837807,52718924,0.96,0.96,Australia
Oceania,Australia,Monadelphous Group Ltd,Industrials,93032784,15334611,1.0,1.0,Australia
Oceania,Australia,Mortgage Choice Ltd,Financials,25964782,4279780,1.35,1.35,Australia
Oceania,Australia,Mount Gibson Iron Ltd,Basic Materials,89672149,14780677,1.49,1.49,Australia
Oceania,Australia,Myer Holdings Ltd,Consumer Services,85555697,14102161,0.98,0.98,Australia
Oceania,Australia,National Australia Bank Ltd,Financials,3505980519,577891413,0.79,0.79,Australia
Oceania,Australia,National Storage REIT,Financials,15373981,2534096,1.12,1.12,Australia
Oceania,Australia,Navitas Ltd,Consumer Services,75653527,12469985,0.58,0.58,Australia
Oceania,Australia,Newcrest Mining Ltd,Basic Materials,91656593,15107773,0.28,0.28,Australia
Oceania,Australia,New Hope Corp Ltd,Basic Materials,32237856,5313772,0.21,0.21,Australia
Oceania,Australia,Nexus Energy Ltd,Oil & Gas,2826437,465882,0.56,0.56,Australia
Oceania,Australia,Nine Entertainment Co Holdings Ltd,Consumer Services,68036909,11214536,0.68,0.68,Australia
Oceania,Australia,Northern Star Resources Ltd,Basic Materials,22579620,3721803,1.24,1.24,Australia
Oceania,Australia,NRW Holdings Ltd,Industrials,26311859,4336988,1.27,1.27,Australia
Oceania,Australia,Nufarm Ltd/Australia,Basic Materials,48814699,8046136,0.78,0.78,Australia
Oceania,Australia,Oakton Ltd,Technology,3700967,610031,0.47,0.47,Australia
Oceania,Australia,Oil Search Ltd,Oil & Gas,458294557,75540776,0.78,0.78,Papua New Guinea
Oceania,Australia,OM Holdings Ltd,Basic Materials,22691420,3740231,1.75,1.75,Bermuda
Oceania,Australia,Orica Ltd,Basic Materials,295703392,48740844,0.62,0.62,Australia
Oceania,Australia,Origin Energy Ltd,Utilities,744760506,122759011,0.89,0.89,Australia
Oceania,Australia,Orora Ltd,Industrials,70737825,11659729,0.93,0.93,Australia
Oceania,Australia,OZ Minerals Ltd,Basic Materials,51812566,8540275,1.0,1.0,Australia
Oceania,Australia,Pacific Brands Ltd,Consumer Goods,35035849,5774965,1.1,1.1,Australia
Oceania,Australia,Paladin Energy Ltd,Basic Materials,9723788,1602774,0.4,0.4,Australia
Oceania,Australia,PanAust Ltd,Basic Materials,58598044,9658726,0.97,0.97,Australia
Oceania,Australia,Panoramic Resources Ltd,Basic Materials,978135,161226,0.23,0.23,Australia
Oceania,Australia,PaperlinX Ltd,Basic Materials,796723,131324,0.51,0.51,Australia
Oceania,Australia,Papillon Resources Ltd,Basic Materials,4318567,711830,0.24,0.24,Australia
Oceania,Australia,Perpetual Ltd,Financials,87351613,14398182,0.72,0.72,Australia
Oceania,Australia,Pharmaxis Ltd,Health Care,1109037,182803,0.63,0.63,Australia
Oceania,Australia,Platinum Asset Management Ltd,Financials,71453179,11777641,0.33,0.33,Australia
Oceania,Australia,Premier Investments Ltd,Financials,57532232,9483048,,0.83,Australia
Oceania,Australia,Primary Health Care Ltd,Health Care,123743060,20396591,0.91,0.91,Australia
Oceania,Australia,Programmed Maintenance Services Ltd,Industrials,20970021,3456492,0.93,0.93,Australia
Oceania,Australia,Qantas Airways Ltd,Consumer Services,81805296,13483982,0.63,0.63,Australia
Oceania,Australia,QBE Insurance Group Ltd,Financials,457875652,75471728,0.59,0.59,Australia
Oceania,Australia,Qube Holdings Ltd,Industrials,54406978,8967912,0.52,0.52,Australia
Oceania,Australia,Ramsay Health Care Ltd,Health Care,355726674,58634493,0.75,0.75,Australia
Oceania,Australia,Recall Holdings Ltd,Technology,58805238,9692878,0.86,0.86,Australia
Oceania,Australia,Regis Resources Ltd,Basic Materials,93804188,15461761,1.19,1.19,Australia
Oceania,Australia,Reject Shop Ltd/The,Consumer Services,24245294,3996356,0.9,0.9,Australia
Oceania,Australia,Rex Minerals Ltd,Basic Materials,2129413,350992,0.43,0.43,Australia
Oceania,Australia,REA Group Ltd,Financials,98248426,16194306,0.36,0.36,Australia
Oceania,Australia,Roc Oil Co Ltd,Oil & Gas,16720154,2755986,0.92,0.92,Australia
Oceania,Australia,Sandfire Resources NL,Basic Materials,142438451,23478156,2.61,2.61,Australia
Oceania,Australia,Santos Ltd,Oil & Gas,665682369,109724547,0.86,0.86,Australia
Oceania,Australia,SAI Global Ltd,Industrials,46103109,7599184,1.04,1.04,Australia
Oceania,Australia,Seek Ltd,Industrials,234253396,38612030,0.95,0.95,Australia
Oceania,Australia,Senex Energy Ltd,Oil & Gas,35365457,5829295,0.77,0.77,Australia
Oceania,Australia,Seven Group Holdings Ltd,Consumer Services,50412044,8309426,0.38,0.38,Australia
Oceania,Australia,Seven West Media Ltd,Consumer Services,41191258,6789563,0.32,0.32,Australia
Oceania,Australia,Shopping Centres Australasia Property Group,Financials,52519082,8656730,0.97,0.97,Australia
Oceania,Australia,Sigma Pharmaceuticals Ltd,Consumer Services,38255988,6305742,0.96,0.96,Australia
Oceania,Australia,Silex Systems Ltd,Industrials,15718860,2590943,0.74,0.74,Australia
Oceania,Australia,Sims Metal Management Ltd,Basic Materials,166445248,27435201,1.38,1.38,Australia
Oceania,Australia,Sirius Resources NL,Basic Materials,3729092,614667,0.12,0.12,Australia
Oceania,Australia,Sirtex Medical Ltd,Health Care,29203165,4813563,0.82,0.82,Australia
Oceania,Australia,Skilled Group Ltd,Industrials,35540437,5858137,0.82,0.82,Australia
Oceania,Australia,SMS Management & Technology Ltd,Technology,16367048,2697783,1.08,1.08,Australia
Oceania,Australia,Sonic Healthcare Ltd,Health Care,348128084,57382016,0.97,0.97,Australia
Oceania,Australia,Southern Cross Media Group Ltd,Consumer Services,43220244,7124001,0.67,0.67,Australia
Oceania,Australia,Spark Infrastructure Group,Utilities,264960873,43673549,2.26,2.26,Australia
Oceania,Australia,SP AusNet,Utilities,71536261,11791335,0.31,0.31,Australia
Oceania,Australia,Starpharma Holdings Ltd,Health Care,5875728,968497,0.44,0.44,Australia
Oceania,Australia,Steadfast Group Ltd,Financials,76444892,12600426,1.7,1.7,Australia
Oceania,Australia,Stockland,Financials,443680858,73131997,0.98,0.98,Australia
Oceania,Australia,St Barbara Ltd,Basic Materials,6576360,1083983,0.95,0.95,Australia
Oceania,Australia,STW Communications Group Ltd,Consumer Services,27887623,4596722,0.85,0.85,Australia
Oceania,Australia,Suncorp Group Ltd,Financials,850233486,140144142,0.93,0.93,Australia
Oceania,Australia,Sundance Resources Ltd,Basic Materials,9797802,1614973,0.62,0.62,Australia
Oceania,Australia,Sunland Group Ltd,Financials,9599394,1582270,0.68,0.68,Australia
Oceania,Australia,Super Retail Group Ltd,Consumer Services,80767400,13312905,0.57,0.57,Australia
Oceania,Australia,Sydney Airport,Industrials,116851311,19260623,0.26,0.26,Australia
Oceania,Australia,Tabcorp Holdings Ltd,Consumer Services,428003765,70547939,2.88,2.88,Australia
Oceania,Australia,Tandou Ltd,Consumer Goods,14919383,2459165,4.0,4.0,Australia
Oceania,Australia,Tap Oil Ltd,Oil & Gas,2422429,399289,0.37,0.37,Australia
Oceania,Australia,Tatts Group Ltd,Consumer Services,181559729,29926523,0.76,0.76,Australia
Oceania,Australia,Telstra Corp Ltd,Telecommunications,1088249876,179376427,0.31,0.31,Australia
Oceania,Australia,Ten Network Holdings Ltd,Consumer Services,20265077,3340296,0.52,0.52,Australia
Oceania,Australia,Thorn Group Ltd,Consumer Services,8346215,1375708,0.48,0.48,Australia
Oceania,Australia,Tiger Resources Ltd,Basic Materials,7912869,1304280,0.53,0.53,Australia
Oceania,Australia,Toll Holdings Ltd,Industrials,148957472,24552687,0.67,0.67,Australia
Oceania,Australia,Tox Free Solutions Ltd,Industrials,22867872,3769316,0.91,0.91,Australia
Oceania,Australia,TPG Telecom Ltd,Telecommunications,67620621,11145919,0.3,0.3,Australia
Oceania,Australia,Transfield Services Ltd,Industrials,21166218,3488832,0.85,0.85,Australia
Oceania,Australia,Transpacific Industries Group Ltd,Industrials,238747893,39352859,2.38,2.38,Australia
Oceania,Australia,Transurban Group,Industrials,787794180,129852259,1.43,1.43,Australia
Oceania,Australia,Treasury Wine Estates Ltd,Consumer Goods,107498042,17718922,0.63,0.63,Australia
Oceania,Australia,UGL Ltd,Industrials,69778735,11501642,1.06,1.06,Australia
Oceania,Australia,Veda Group Ltd,Financials,46751870,7706119,0.54,0.54,Australia
Oceania,Australia,Village Roadshow Ltd,Consumer Services,3696295,609261,0.06,0.06,Australia
Oceania,Australia,Virgin Australia Holdings Ltd,Consumer Services,39354145,6486751,0.54,0.54,Australia
Oceania,Australia,Virtus Health Ltd,Health Care,148265414,24438616,3.93,3.93,Australia
Oceania,Australia,Vocation Ltd,Industrials,16049541,2645449,0.72,0.72,Australia
Oceania,Australia,Watpac Ltd,Industrials,7934816,1307897,0.82,0.82,Australia
Oceania,Australia,Webjet Ltd,Consumer Services,5113436,842849,0.37,0.37,Australia
Oceania,Australia,Wesfarmers Ltd,Consumer Services,2721840076,448641400,1.0,1.0,Australia
Oceania,Australia,Western Areas Ltd,Basic Materials,14058019,2317186,0.56,0.56,Australia
Oceania,Australia,Westfield Group,Financials,1028814499,169579683,0.9,0.9,Australia
Oceania,Australia,Westfield Retail Trust,Financials,469362982,77365187,0.98,0.98,Australia
Oceania,Australia,Westpac Banking Corp,Financials,4760065405,784602455,0.87,0.87,Australia
Oceania,Australia,Whitehaven Coal Ltd,Basic Materials,130152329,21453032,1.22,1.22,Australia
Oceania,Australia,White Energy Co Ltd,Basic Materials,1721284,283719,0.53,0.53,Australia
Oceania,Australia,Woodside Petroleum Ltd,Oil & Gas,1277968639,210647805,0.73,0.73,Australia
Oceania,Australia,Woolworths Ltd,Consumer Services,2160262104,356076399,0.94,0.94,Australia
Oceania,Australia,WorleyParsons Ltd,Oil & Gas,209107820,34467280,0.95,0.94,Australia
Oceania,Australia,Wotif.com Holdings Ltd,Consumer Services,15464292,2548982,0.49,0.49,Australia
Oceania,Australia,Yancoal Australia Ltd,Basic Materials,50486349,8321674,1.23,1.23,Australia
Europe,Austria,AMAG Austria Metall AG,Basic Materials,20040884,3303343,0.31,0.31,Austria
Europe,Austria,Andritz AG,Industrials,1110001191,182961700,2.8,2.8,Austria
Europe,Austria,Atrium European Real Estate Ltd,Financials,267826357,44145868,2.04,2.04,Jersey
Europe,Austria,BWT AG,Industrials,588736,97041,0.03,0.03,Austria
Europe,Austria,CA Immobilien Anlagen AG,Financials,307945315,50758683,3.26,3.26,Austria
Europe,Austria,Conwert Immobilien Invest SE,Financials,177435497,29246726,2.67,2.67,Austria
Europe,Austria,DO & CO AG,Consumer Services,116478766,19199216,2.57,3.91,Austria
Europe,Austria,Erste Group Bank AG,Financials,2353088003,387859928,2.59,2.59,Austria
Europe,Austria,EVN AG,Utilities,57557905,9487280,0.33,0.33,Austria
Europe,Austria,Flughafen Wien AG,Industrials,167456468,27601880,1.56,1.56,Austria
Europe,Austria,IMMOFINANZ AG,Financials,765821774,126230544,3.08,3.08,Austria
Europe,Austria,Kapsch TrafficCom AG,Industrials,33348380,5496820,0.76,0.76,Austria
Europe,Austria,Lenzing AG,Basic Materials,151593765,24987228,1.64,1.64,Austria
Europe,Austria,Mayr Melnhof Karton AG,Industrials,237476289,39143260,1.58,1.58,Austria
Europe,Austria,Oesterreichische Post AG,Industrials,387222929,63826026,1.97,1.97,Austria
Europe,Austria,OMV AG,Oil & Gas,1061450498,174959081,1.12,1.12,Austria
Europe,Austria,Palfinger AG,Industrials,39447755,6502181,0.46,0.46,Austria
Europe,Austria,POLYTEC Holding AG,Consumer Goods,697222,114923,0.06,0.06,Austria
Europe,Austria,Raiffeisen Bank International AG,Financials,341109436,56225131,0.81,0.81,Austria
Europe,Austria,RHI AG,Industrials,199656109,32909353,2.66,2.66,Austria
Europe,Austria,Rosenbauer International AG,Industrials,19769274,3258573,0.59,0.59,Austria
Europe,Austria,Schoeller-Bleckmann Oilfield Equipment AG,Oil & Gas,220085574,36276746,2.04,2.04,Austria
Europe,Austria,Semperit AG Holding,Industrials,89681279,14782182,1.45,1.45,Austria
Europe,Austria,Strabag SE,Industrials,160779048,26501240,0.79,0.79,Austria
Europe,Austria,S IMMO AG,Financials,28592303,4712874,0.97,0.97,Austria
Europe,Austria,S&T AG,Consumer Services,2262023,372850,0.25,0.25,Austria
Europe,Austria,Telekom Austria AG,Telecommunications,380562940,62728259,1.87,1.87,Austria
Europe,Austria,UNIQA Insurance Group AG,Financials,44562602,7345262,0.19,0.19,Austria
Europe,Austria,Verbund AG,Utilities,267927065,44162467,0.59,0.59,Austria
