Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Voting,Ownership,Incorporation Country
Oceania,Australia,Lend Lease Corp Ltd,Industrials,112808000,16283380,,0.68,Australia
Oceania,Australia,Lion Nathan Ltd,Consumer Goods,17185000,2480585,,0.15,Australia
Oceania,Australia,Macquarie Bank Ltd,Financials,18950000,2735356,,0.1,Australia
Oceania,Australia,Macquarie Infrastructure Group,Industrials,44677000,6448945,,0.19,Australia
Oceania,Australia,Mayne Group Ltd,Health Care,17339000,2502815,,0.17,Australia
Oceania,Australia,Mirvac Group,Financials,167570000,24188054,,1.67,Australia
Oceania,Australia,MIM Holdings Ltd,Oil & Gas,52173000,7530962,,0.44,Australia
Oceania,Australia,National Australia Bank Ltd,Financials,714110000,103078900,,0.38,Australia
Oceania,Australia,National Foods Ltd,Consumer Goods,6095000,879789,,0.16,Australia
Oceania,Australia,Newcrest Mining Ltd,Basic Materials,13500000,1948671,,0.15,Australia
Oceania,Australia,News Corp Ltd,Consumer Services,467227000,67442334,,0.22,Australia
Oceania,Australia,Orica Ltd,Basic Materials,46794000,6754525,,0.41,Australia
Oceania,Australia,Origin Energy Ltd,Utilities,13640000,1968879,,0.14,Australia
Oceania,Australia,Patrick Corp Ltd,Consumer Services,11270000,1626779,,0.12,Australia
Oceania,Australia,Publishing & Broadcasting Ltd,Consumer Services,8408000,1213661,,0.04,Australia
Oceania,Australia,Qantas Airways Ltd,Consumer Services,96874000,13983371,,0.37,Australia
Oceania,Australia,QBE Insurance Group Ltd,Financials,114578000,16538872,,0.59,Australia
Oceania,Australia,Rio Tinto Ltd,Basic Materials,183862000,26539738,,0.28,Australia
Oceania,Australia,Santos Ltd,Oil & Gas,90725000,13095788,,0.66,Australia
Oceania,Australia,Seven Network Ltd,Consumer Services,715000,103207,,0.02,Australia
Oceania,Australia,Southcorp Ltd,Consumer Goods,23171000,3344640,,0.17,Australia
Oceania,Australia,Stockland Trust Group,Financials,11787000,1701406,,0.08,Australia
Oceania,Australia,St George Bank Ltd,Financials,56378000,8137937,,0.16,Australia
Oceania,Australia,Suncorp Metway Ltd,Financials,27647000,3990733,,0.12,Australia
Oceania,Australia,TABCORP Holdings Ltd,Consumer Services,59669000,8612980,,0.39,Australia
Oceania,Australia,TAB Ltd,Consumer Services,39933000,5764168,,0.75,Australia
Oceania,Australia,Telstra Corp Ltd,Telecommunications,185042000,26710067,,0.08,Australia
Oceania,Australia,Transurban Group,Industrials,14640000,2113225,,0.18,Australia
Oceania,Australia,Wesfarmers Ltd,Consumer Services,57293000,8270014,,0.15,Australia
Oceania,Australia,Westfield Holdings Ltd,Financials,33479000,4832559,,0.11,Australia
Oceania,Australia,Westfield Trust,Financials,68695000,9915846,,0.28,Australia
Oceania,Australia,Westpac Banking Corp,Financials,397743000,57412599,,0.42,Australia
Oceania,Australia,WMC Resources Ltd,Oil & Gas,101831000,14698894,,0.55,Australia
Oceania,Australia,Woodside Petroleum Ltd,Oil & Gas,111938000,16157799,,0.35,Australia
Oceania,Australia,Woolworths Ltd,Consumer Services,101992000,14722134,,0.22,Australia
Europe,Austria,Andritz AG,Industrials,2674000,385981,,0.12,Austria
Europe,Austria,Austrian Airlines,Consumer Services,502000,72462,,0.03,Austria
Europe,Austria,Baumax AG,Consumer Services,2551000,368227,,0.36,Austria
Europe,Austria,BBAG Oesterreichische Brau-Beteiligungs AG,Health Care,20634000,2978435,,0.49,Austria
Europe,Austria,Boehler-Uddeholm,Basic Materials,5383000,777014,,0.15,Austria
Europe,Austria,Brau Union AG,Consumer Goods,25542000,3686885,,0.63,Austria
Europe,Austria,BWT AG,Industrials,842000,121539,,0.07,Austria
Europe,Austria,CA Immobilien Anlagen AG,Financials,1438000,207570,,0.05,Austria
Europe,Austria,Erste Bank Der Oesterreichischen Sparkassen AG,Financials,66749000,9634949,,0.24,Austria
Europe,Austria,EVN AG,Utilities,5264000,759837,,0.05,Austria
Europe,Austria,Flughafen Wien AG,Consumer Services,3586000,517625,,0.07,Austria
Europe,Austria,IMMOFINANZ Immobilien Anlagen AG,Financials,5065000,731112,,0.08,Austria
Europe,Austria,Lenzing AG,Basic Materials,1511000,218107,,0.06,Austria
Europe,Austria,Mayr-Melnhof Karton AG,Basic Materials,4884000,704986,,0.09,Austria
Europe,Austria,OMV AG,Oil & Gas,166881000,24088600,,0.91,Austria
Europe,Austria,Palfinger AG,Industrials,284000,40994,,0.03,Austria
Europe,Austria,Semperit AG Holding,Industrials,2107000,304137,,0.11,Austria
Europe,Austria,Sparkassen Immobilien AG,Financials,799000,115332,,0.05,Austria
Europe,Austria,Telekom Austria AG,Telecommunications,269948000,38965905,,0.77,Austria
Europe,Austria,VA Technologie,Industrials,2132000,307746,,0.13,Austria
Europe,Austria,Verbund - Oesterreichische Elektrizitaetswirtschafts AG,Utilities,5974000,862323,,0.03,Austria
Europe,Austria,Voest-Alpine AG,Basic Materials,11696000,1688270,,0.18,Austria
Europe,Austria,Wienerberger AG,Industrials,7285000,1051560,,0.09,Austria
Europe,Belgium,Ackermans & Van Haaren,Industrials,6206000,895811,,0.15,Belgium
Europe,Belgium,AGFA-Gevaert NV,Industrials,74195000,10709749,,0.34,Belgium
Europe,Belgium,Almanij NV,Financials,16735000,2415630,,0.04,Belgium
Europe,Belgium,Bekaert SA,Industrials,10190000,1470885,,0.15,Belgium
Europe,Belgium,Colruyt SA,Consumer Services,12570000,1814429,,0.09,Belgium
Europe,Belgium,Delhaize-Le Lion,Telecommunications,26436000,3815930,,0.22,Belgium
Europe,Belgium,Dexia,Financials,339219000,48964895,,0.34,Belgium
Europe,Belgium,D’ieteren NV,Consumer Services,6657000,960911,,0.13,Belgium
Europe,Belgium,Electrabel,Utilities,159188000,22978146,,0.17,Belgium
Europe,Belgium,Fluxys,Utilities,313000,45180,,0.01,Belgium
Europe,Belgium,Fortis,Financials,554862000,80092093,,0.35,Belgium
Europe,Belgium,Groupe Bruxelles Lambert SA,Financials,85960000,12407979,,0.22,Belgium
Europe,Belgium,Interbrew,Health Care,80741000,11654638,,0.11,Belgium
Europe,Belgium,KBC Bancassurance Holding,Financials,140345000,20258235,,0.21,Belgium
Europe,Belgium,Mobistar SA,Telecommunications,6289000,907792,,0.06,Belgium
Europe,Belgium,Nationale A Portefeuille,Financials,2121000,306158,,0.01,Belgium
Europe,Belgium,SES Global,Consumer Services,59878000,8643148,,0.22,Luxembourg
Europe,Belgium,Solvay SA,Basic Materials,113738000,16417622,,0.28,Belgium
Europe,Belgium,Tenaris SA,Industrials,307000,44314,,0.0,Luxembourg
Europe,Belgium,Tessenderlo Chemie NV,Basic Materials,8788000,1268512,,0.16,Belgium
Europe,Belgium,UCB SA,Health Care,66243000,9561910,,0.21,Belgium
Europe,Belgium,Umicore,Basic Materials,12014000,1734172,,0.18,Belgium
Latin America,Brazil,Aracruz Celulose SA,Basic Materials,17587000,2538613,,0.15,Brazil
Latin America,Brazil,Banco Bradesco SA,Financials,22575000,3258610,,0.08,Brazil
Latin America,Brazil,Banco do Brasil SA,Financials,179000,25838,,0.0,Brazil
Latin America,Brazil,Banco Itau SA,Financials,18485000,2668235,,0.05,Brazil
Latin America,Brazil,Brasil Telecom Participacoes SA,Telecommunications,8059000,1163284,,0.07,Brazil
Latin America,Brazil,Brasil Telecom SA,Telecommunications,2264000,326799,,0.02,Brazil
Latin America,Brazil,Centrais Eletricas Brasileiras SA,Utilities,11017000,1590260,,0.04,Brazil
Latin America,Brazil,Cia Brasileira de Distribuicao Grupo Pao de Acucar,Consumer Services,3470000,500881,,0.03,Brazil
Latin America,Brazil,Cia de Bebidas das Americas,Consumer Goods,38031000,5489622,,0.1,Brazil
Latin America,Brazil,Cia Energetica de Minas Gerais,Utilities,3448000,497705,,0.04,Brazil
Latin America,Brazil,Cia Energetica de Sao Paulo,Utilities,145000,20930,,0.01,Brazil
Latin America,Brazil,Cia Paranaense de Energia,Utilities,1161000,167586,,0.02,Brazil
Latin America,Brazil,Cia Siderurgica Nacional SA,Basic Materials,19459000,2808828,,0.27,Brazil
Latin America,Brazil,Cia Vale do Rio Doce,Basic Materials,65225000,9414966,,0.09,Brazil
Latin America,Brazil,Eletropaulo Metropolitana de Sao Paulo SA,Utilities,66000,9527,,0.0,Brazil
Latin America,Brazil,Embratel Participacoes SA,Telecommunications,1710000,246832,,0.07,Brazil
Latin America,Brazil,Empresa Brasileira de Aeronautica SA,Industrials,49718000,7176593,,0.26,Brazil
Latin America,Brazil,Gerdau SA,Basic Materials,10099000,1457750,,0.14,Brazil
Latin America,Brazil,Investimentos Itau SA,Financials,14702000,2122174,,0.1,Brazil
Latin America,Brazil,Light Servicos de Eletricidade SA,Utilities,28000,4042,,0.0,Brazil
Latin America,Brazil,NET Servicos de Comunicacao SA,Consumer Services,29000,4186,,0.0,Brazil
Latin America,Brazil,Petrobras Distribuidora,Oil & Gas,340000,49078,,0.01,Brazil
Latin America,Brazil,Petroleo Brasileiro SA,Oil & Gas,117992000,17031670,,0.11,Brazil
Latin America,Brazil,Souza Cruz SA,Consumer Goods,3426000,494529,,0.03,Brazil
Latin America,Brazil,Telecomunicacoes de Sao Paulo SA,Telecommunications,191000,27570,,0.0,Brazil
Latin America,Brazil,Telesp Celular Participacoes SA,Telecommunications,4313000,622564,,0.05,Brazil
Latin America,Brazil,Tele Centro Oeste Celular Participacoes SA,Telecommunications,581000,83865,,0.01,Brazil
Latin America,Brazil,Tele Norte Leste Participacoes SA,Telecommunications,18666000,2694362,,0.1,Brazil
Latin America,Brazil,Tele Sudeste Celular Participacoes SA,Telecommunications,121000,17466,,0.0,Brazil
Latin America,Brazil,Uniao de Bancos Brasileiros SA,Financials,14017000,2023297,,0.09,Brazil
Latin America,Brazil,Usinas Siderurgicas de Minas Gerais SA,Basic Materials,1312000,189382,,0.05,Brazil
Latin America,Brazil,Votorantim Celulose e Papel SA,Basic Materials,6942000,1002050,,0.08,Brazil
North America,Canada,Aber Diamond Corp,Oil & Gas,984000,142036,,0.01,Canada
North America,Canada,Abitibi-Consolidated Inc,Basic Materials,49665000,7168943,,0.21,Canada
North America,Canada,Agrium Inc,Basic Materials,8813000,1272121,,0.09,Canada
North America,Canada,Alcan Inc,Basic Materials,74295000,10724184,,0.11,Canada
North America,Canada,Aliant Inc,Telecommunications,8738000,1261295,,0.06,Canada
North America,Canada,ATI Technologies Inc,Technology,6069000,876036,,0.08,Canada
North America,Canada,Ballard Power Systems Inc,Consumer Goods,5096000,735587,,0.06,Canada
North America,Canada,Bank of Montreal,Financials,77242000,11149571,,0.09,Canada
North America,Canada,Bank of Nova Scotia,Financials,99109000,14305985,,0.09,Canada
North America,Canada,Barrick Gold Corp,Basic Materials,56651000,8177343,,0.1,Canada
North America,Canada,BCE Emergis Inc,Technology,131000,18909,,0.0,Canada
North America,Canada,BCE Inc,Telecommunications,41789000,6032074,,0.04,Canada
North America,Canada,BC Gas Inc,Utilities,6550000,945466,,0.07,Canada
North America,Canada,Biovail Corp,Health Care,23196000,3348249,,0.09,Canada
North America,Canada,Bombardier Inc,Industrials,25411000,3667975,,0.08,Canada
North America,Canada,Brascan Corp,Financials,27412000,3956812,,0.11,Canada
North America,Canada,Brookfield Properties Co,Financials,18697000,2698837,,0.09,Canada
North America,Canada,Cameco Corp,Basic Materials,757000,109270,,0.01,Canada
North America,Canada,Canada Life Financial Corp,Financials,23784000,3433125,,0.08,Canada
North America,Canada,Canadian Imperial Bank of Commerce,Financials,65430000,9444557,,0.09,Canada
North America,Canada,Canadian National Railway Co,Industrials,162270000,23423020,,0.28,Canada
North America,Canada,Canadian Natural Resources Ltd,Oil & Gas,27279000,3937614,,0.1,Canada
North America,Canada,Canadian Pacific Railway Ltd,Industrials,97227000,14034325,,0.45,Canada
North America,Canada,Canadian Tire Corp,Consumer Services,24782000,3577182,,0.22,Canada
North America,Canada,Canadian Utilities Ltd,Utilities,4762000,687376,,0.03,Canada
North America,Canada,CAE Inc,Industrials,4226000,610006,,0.09,Canada
North America,Canada,Celestica Inc,Industrials,20289000,2928635,,0.09,Canada
North America,Canada,CGI Group Inc,Technology,7139000,1030486,,0.06,Canada
North America,Canada,Cognos Inc,Technology,18013000,2600104,,0.13,Canada
North America,Canada,Dofasco Inc,Basic Materials,26745000,3860533,,0.29,Canada
North America,Canada,Domtar Inc,Basic Materials,9634000,1390629,,0.06,United States
North America,Canada,DuPont Canada Inc,Basic Materials,4752000,685932,,0.02,Canada
North America,Canada,Enbridge Inc,Oil & Gas,28290000,4083547,,0.09,Canada
North America,Canada,EnCana Corp,Oil & Gas,109979000,15875025,,0.11,Canada
North America,Canada,Fairfax Financial Holdings Ltd,Financials,3073000,443575,,0.04,Canada
North America,Canada,Fairmont Hotels & Resorts Inc,Consumer Services,33321000,4809752,,0.26,Canada
North America,Canada,Falconbridge Ltd,Basic Materials,9285000,1340252,,0.08,Canada
North America,Canada,Finning International Inc,Industrials,9328000,1346459,,0.11,Canada
North America,Canada,Four Seasons Hotels Inc,Consumer Services,5221000,753630,,0.08,Canada
North America,Canada,George Weston Ltd,Consumer Services,23243000,3355033,,0.05,Canada
North America,Canada,Goldcorp Inc,Basic Materials,6184000,892635,,0.04,Canada
North America,Canada,Great-West Lifeco Inc,Financials,8602000,1241664,,0.01,Canada
North America,Canada,Hudson's Bay Co,Consumer Services,883000,127457,,0.03,Canada
North America,Canada,Husky Energy Inc,Oil & Gas,9236000,1333179,,0.03,Canada
North America,Canada,Imperial Oil Ltd,Oil & Gas,31303000,4518462,,0.04,Canada
North America,Canada,Inco Ltd,Basic Materials,30706000,4432287,,0.12,Canada
North America,Canada,Investors Group Inc,Financials,11956000,1725800,,0.04,Canada
North America,Canada,Loblaw Cos Ltd,Consumer Services,30823000,4449176,,0.05,Canada
North America,Canada,Magna International Inc,Consumer Goods,36379000,5251162,,0.1,Canada
North America,Canada,Manulife Financial Corp,Financials,134790000,19456393,,0.19,Canada
North America,Canada,MDS Inc,Health Care,12171000,1756835,,0.09,Canada
North America,Canada,Methanex Corp,Basic Materials,4630000,668322,,0.06,Canada
North America,Canada,Molson Inc,Consumer Goods,15356000,2216577,,0.08,Canada
North America,Canada,National Bank Of Canada,Financials,99320000,14336442,,0.38,Canada
North America,Canada,Nexen Inc,Oil & Gas,19621000,2832212,,0.11,Canada
North America,Canada,Nexfor Inc,Basic Materials,2305000,332717,,0.04,Canada
North America,Canada,Noranda Inc,Industrials,14839000,2141950,,0.1,Canada
North America,Canada,Norske Skog Canada Ltd,Basic Materials,2248000,324490,,0.05,Canada
North America,Canada,Nortel Networks Corp,Technology,37529000,5417160,,0.09,Canada
North America,Canada,Nova Chemicals Corp,Basic Materials,25849000,3731199,,0.24,Canada
North America,Canada,Petro-Canada,Oil & Gas,59869000,8641849,,0.11,Canada
North America,Canada,Placer Dome Inc,Basic Materials,32294000,4661509,,0.1,Canada
North America,Canada,Potash Corp of Saskatchewan,Basic Materials,60806000,8777101,,0.27,Canada
North America,Canada,Power Corp Of Canada,Financials,35254000,5088773,,0.11,Canada
North America,Canada,Power Financial Corp,Financials,23117000,3336846,,0.04,Canada
North America,Canada,QLT Inc,Health Care,2896000,418026,,0.07,Canada
North America,Canada,Quebecor Inc,Consumer Services,2817000,406623,,0.07,Canada
North America,Canada,Quebecor World Inc,Industrials,5986000,864055,,0.03,Canada
North America,Canada,Research In Motion Ltd,Technology,4407000,636133,,0.06,Canada
North America,Canada,Rogers Communications Inc,Telecommunications,11443000,1651751,,0.08,Canada
North America,Canada,Royal Bank of Canada,Financials,190868000,27551026,,0.11,Canada
North America,Canada,Royal Group Technologies Ltd,Basic Materials,4746000,685066,,0.08,Canada
North America,Canada,Saputo Inc,Consumer Goods,6805000,982274,,0.06,Canada
North America,Canada,Sears Canada Inc,Consumer Services,2905000,419325,,0.04,Canada
North America,Canada,Shaw Communications Inc,Consumer Services,20165000,2910736,,0.12,Canada
North America,Canada,Shell Canada Ltd,Oil & Gas,19021000,2745605,,0.03,Canada
North America,Canada,Shoppers Drug Mart Corp,Consumer Services,12392000,1788735,,0.06,Canada
North America,Canada,Suncor Energy Inc,Oil & Gas,50542000,7295534,,0.1,Canada
North America,Canada,Sun Life Financial Services of Canada Inc,Financials,60338000,8709547,,0.08,Canada
North America,Canada,Talisman Energy Inc,Oil & Gas,34676000,5005341,,0.11,Canada
North America,Canada,Teck Cominco Ltd,Basic Materials,11664000,1683651,,0.12,Canada
North America,Canada,TELUS Corp,Telecommunications,15203000,2194492,,0.06,Canada
North America,Canada,Thomson Corp/The,Consumer Services,75085000,10838217,,0.06,Canada
North America,Canada,Toronto-Dominion Bank,Financials,65967000,9522070,,0.07,Canada
North America,Canada,TransAlta Corp,Utilities,11584000,1672104,,0.09,Canada
North America,Canada,TransCanada PipeLines Ltd,Utilities,43946000,6343428,,0.09,Canada
North America,Canada,Trizec Canada Inc,Financials,3667000,529317,,0.14,Canada
North America,Canada,Zarlink Semiconductor Inc,Technology,76000,10970,,0.0,Canada
Europe,Denmark,Aarhus Oliefabrik A/S,Health Care,1517000,218973,,0.13,Denmark
Europe,Denmark,Bang & Olufsen A/S,Consumer Goods,2099000,302982,,0.11,Denmark
Europe,Denmark,Bryggerigruppen,Health Care,8649000,1248448,,0.65,Denmark
Europe,Denmark,Carlsberg A/S,Consumer Goods,31438000,4537949,,0.17,Denmark
Europe,Denmark,Christian Hansen Holding A/S,Health Care,6933000,1000751,,0.28,Denmark
Europe,Denmark,Codan A/S,Financials,3266000,471434,,0.07,Denmark
Europe,Denmark,Coloplast A/S,Health Care,15896000,2294524,,0.13,Denmark
Europe,Denmark,Dampskibsselkabet Svendborg,Consumer Services,30442000,4394180,,0.06,Denmark
Europe,Denmark,Danisco A/S,Consumer Goods,29934000,4320852,,0.24,Denmark
Europe,Denmark,Danske Bank A/S,Financials,424209000,61232859,,0.51,Denmark
Europe,Denmark,Danske Traelast,Basic Materials,17142000,2474379,,0.56,Denmark
Europe,Denmark,DSV DE Sammenslut Vogn A/S,Consumer Services,16537000,2387049,,0.47,Denmark
Europe,Denmark,D/S 1912,Consumer Services,29769000,4297035,,0.06,Denmark
Europe,Denmark,FLS Industries A/S,Industrials,10304000,1487341,,0.35,Denmark
Europe,Denmark,GN Store Nord,Technology,12963000,1871157,,0.29,Denmark
Europe,Denmark,Group 4 Falck A/S,Consumer Services,86060000,12422414,,0.66,Denmark
Europe,Denmark,H Lundbeck A/S,Health Care,47113000,6800572,,0.11,Denmark
Europe,Denmark,ISS A/S,Consumer Services,111059000,16030919,,1.01,Denmark
Europe,Denmark,Jyske Bank,Financials,76661000,11065706,,1.09,Denmark
Europe,Denmark,Kobenhavns Lufthavne,Consumer Services,6265000,904327,,0.14,Denmark
Europe,Denmark,NEG Micon A/S,Industrials,6294000,908514,,0.2,Denmark
Europe,Denmark,NKT Holding A/S,Industrials,896000,129334,,0.05,Denmark
Europe,Denmark,Novozymes A/S,Health Care,34954000,5045469,,0.32,Denmark
Europe,Denmark,Novo-Nordisk A/S,Health Care,242629000,35022518,,0.34,Denmark
Europe,Denmark,Ostasiatiske Kompagni,Industrials,3451000,498138,,0.1,Denmark
Europe,Denmark,Radiometer A/S,Industrials,7512000,1084327,,0.25,Denmark
Europe,Denmark,Ringkjoebing Landbobank A/S,Financials,2231000,322036,,0.18,Denmark
Europe,Denmark,Sydbank A/S,Financials,19135000,2762060,,0.53,Denmark
Europe,Denmark,TDC A/S,Telecommunications,114642000,16548111,,0.32,Denmark
Europe,Denmark,Topdanmark A/S,Financials,18961000,2736944,,0.35,Denmark
Europe,Denmark,Vestas Wind Systems A/S,Oil & Gas,23708000,3422154,,0.33,Denmark
Europe,Denmark,William Demant Holding,Health Care,8080000,1166315,,0.07,Denmark
Europe,Finland,Aldata Solution Oyj,Technology,512000,73905,,0.12,Finland
Europe,Finland,Alma Media Corporation,Consumer Services,10483000,1513179,,0.48,Finland
Europe,Finland,Elisa Communications Oyj,Telecommunications,36930000,5330697,,0.64,Finland
Europe,Finland,Finnair Oyj,Consumer Services,3271000,472156,,0.14,Finland
Europe,Finland,Finnlines OY,Consumer Services,9076000,1310084,,0.31,Finland
Europe,Finland,Fortum Oyj,Utilities,140224000,20240769,,0.37,Finland
Europe,Finland,Huhtamaki Oyj,Industrials,21591000,3116574,,0.31,Finland
Europe,Finland,Instrumentarium Oyj,Health Care,22204000,3205058,,0.17,Finland
Europe,Finland,Jaakko Poyry Group Oyj,Consumer Services,4689000,676838,,0.31,Finland
Europe,Finland,KCI Konecranes International,Industrials,1693000,244378,,0.07,Finland
Europe,Finland,Kemira Oyj,Basic Materials,2381000,343688,,0.04,Finland
Europe,Finland,Kone Oyj,Industrials,5200000,750599,,0.04,Finland
Europe,Finland,Metso Oyj,Industrials,42815000,6180173,,0.42,Finland
Europe,Finland,Nokian Renkaat Oyj,Consumer Goods,11156000,1610324,,0.43,Finland
Europe,Finland,Nokia OYJ,Technology,2179792000,314644187,,0.41,Finland
Europe,Finland,Novo Group Oyj,Technology,847000,122261,,0.12,Finland
Europe,Finland,OKO Bank,Financials,23971000,3460117,,0.48,Finland
Europe,Finland,Outokumpu Oyj,Basic Materials,64030000,9242472,,0.62,Finland
Europe,Finland,Perlos Oyj,Industrials,1966000,283784,,0.09,Finland
Europe,Finland,Pohjola Group Plc,Financials,3783000,546061,,0.07,Finland
Europe,Finland,Rautaruukki Oyj,Basic Materials,2751000,397096,,0.08,Finland
Europe,Finland,Sampo Oyj,Financials,53636000,7742140,,0.18,Finland
Europe,Finland,Sponda Oyj,Financials,1189000,171627,,0.04,Finland
Europe,Finland,Stora Enso Oyj,Basic Materials,101395000,14635959,,0.15,Finland
Europe,Finland,Talentum Oyj,Consumer Services,2079000,300095,,0.5,Finland
Europe,Finland,Tietoenator Oyj,Technology,26792000,3867317,,0.34,Finland
Europe,Finland,Tieto-X Oyj,Technology,997000,143913,,0.92,Finland
Europe,Finland,Uponor Oyj,Industrials,20864000,3011634,,0.39,Finland
Europe,Finland,UPM-Kymmene Oyj,Basic Materials,185685000,26802881,,0.32,Finland
Europe,Finland,Vacon Plc,Industrials,1183000,170761,,0.15,Finland
Europe,Finland,YIT-Yhtyma Oyj,Basic Materials,29965000,4325327,,0.83,Finland
Europe,France,Accor SA,Consumer Services,232300000,33531568,,0.56,France
Europe,France,Air Liquide,Basic Materials,328712000,47448252,,0.36,France
Europe,France,Alcatel SA,Technology,82908000,11967436,,0.22,France
Europe,France,April Group,Financials,27973000,4037790,,0.67,France
Europe,France,Aventis SA,Health Care,1169866000,168865441,,0.33,France
Europe,France,AXA,Financials,460348000,66449378,,0.28,France
Europe,France,BNP Paribas,Financials,1081475000,156106556,,0.43,France
Europe,France,Bouygues,Industrials,324997000,46912007,,0.49,France
Europe,France,Camaieu,Consumer Services,10087000,1456018,,0.64,France
Europe,France,Cap Gemini SA,Technology,57979000,8369035,,0.29,France
Europe,France,Carrefour SA,Consumer Services,731719000,105620688,,0.33,France
Europe,France,CEA Industrie,Utilities,6959000,1004504,,0.02,France
Europe,France,Christian Dior SA,Consumer Goods,102809000,14840065,,0.24,France
Europe,France,Cie de Saint-Gobain,Industrials,241840000,34908629,,0.35,France
Europe,France,Cie Generale DOptique Essilor International SA,Health Care,162225000,23416525,,0.56,France
Europe,France,CNP Assurances,Financials,106312000,15345709,,0.3,France
Europe,France,Credit Agricole SA,Financials,230228000,33232484,,0.23,France
Europe,France,Credit Lyonnais SA,Financials,261039000,37679927,,0.19,France
Europe,France,Esi Group,Technology,4620000,666878,,1.14,France
Europe,France,Etablissements Economiques du Casino Guichard Perrachon,Telecommunications,57926000,8361385,,0.11,France
Europe,France,Euler & Hermes SA,Financials,9596000,1385144,,0.15,France
Europe,France,Eurazeo,Financials,3029000,437224,,0.02,France
Europe,France,European Aeronautic Defense and Space Co,Industrials,48183000,6955022,,0.08,Netherlands
Europe,France,Fonciere Financiere ET Part,Financials,25486000,3678801,,0.29,France
Europe,France,France Telecom,Telecommunications,116364000,16796674,,0.08,France
Europe,France,Generale de Sante,Health Care,17561000,2534860,,0.57,France
Europe,France,GrandVision,Consumer Services,8435000,1217558,,0.26,France
Europe,France,Groupe Bourbon,Telecommunications,8574000,1237622,,0.25,France
Europe,France,Groupe Danone,Consumer Goods,485278000,70047923,,0.38,France
Europe,France,Groupe Partouche,Consumer Services,4807000,693871,,0.19,France
Europe,France,Guyenne et Gascogne SA,Telecommunications,20712000,2989694,,0.55,France
Europe,France,Ioltech,Health Care,4267000,615924,,0.83,France
Europe,France,Kaufman & Broad SA,Consumer Goods,9670000,1395826,,0.65,France
Europe,France,Klepierre,Financials,64287000,9279569,,0.46,France
Europe,France,Lafarge SA,Industrials,180334000,26030486,,0.26,France
Europe,France,Lagardere S.C.A.,Consumer Services,96874000,13983371,,0.25,France
Europe,France,Linedata Services,Technology,5357000,773261,,0.55,France
Europe,France,LOreal SA,Consumer Goods,497696000,71840411,,0.14,France
Europe,France,LVMH Moet Hennessy Louis Vuitton SA,Consumer Goods,261734000,37780248,,0.19,France
Europe,France,Marionnaud Parfumeries,Consumer Services,1792000,258668,,0.05,France
